params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,st_prop,bhvr_rate
0.150000-r_fun-0.880000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.150000-r_fun-0.880000-notes/run_0,594,7336,4,7926,1.0,1.0,0.0749432248296744,0.0005452562704471,fn>=0_inferred,594.0,4.0,0.15,0.88
0.150000-r_fun-0.920000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.150000-r_fun-0.920000-notes/run_0,540,9466,2601,7405,1.0,1.0,0.0729237002025658,0.2747728713289668,fn<0,540.0,2601.0,0.15,0.92
0.150000-r_fun-0.920000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.150000-r_fun-0.920000-notes/run_0,289,9705,2575,7419,1.0,1.0,0.0389540369322011,0.2653271509531169,fn>=0,289.0,2575.0,0.15,0.92
0.150000-r_fun-0.920000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.150000-r_fun-0.920000-notes/run_0,295,11145,5175,6265,1.0,1.0,0.0470869912210694,0.4643337819650067,fn<0_inferred,295.0,5175.0,0.15,0.92
0.150000-r_fun-0.920000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.150000-r_fun-0.920000-notes/run_0,829,19171,5176,14824,1.0,1.0,0.055922827846735,0.2699911324396223,all,829.0,5176.0,0.15,0.92
0.150000-r_fun-0.920000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.150000-r_fun-0.920000-notes/run_0,534,8026,1,8559,1.0,1.0,0.0623904661759551,0.0001245950660353,fn>=0_inferred,534.0,1.0,0.15,0.92
0.150000-r_fun-0.960000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.150000-r_fun-0.960000-notes/run_0,324,10730,5369,5685,1.0,1.0,0.0569920844327176,0.5003727865796831,fn<0_inferred,324.0,5369.0,0.15,0.96
0.150000-r_fun-0.960000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.150000-r_fun-0.960000-notes/run_0,539,9489,2656,7372,1.0,1.0,0.0731144872490504,0.2799030456317842,fn<0,539.0,2656.0,0.15,0.96
0.150000-r_fun-0.960000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.150000-r_fun-0.960000-notes/run_0,455,9517,2713,7259,1.0,1.0,0.0626808100289296,0.2850688242093097,fn>=0,455.0,2713.0,0.15,0.96
0.150000-r_fun-0.960000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.150000-r_fun-0.960000-notes/run_0,670,8276,0,8946,1.0,0.0,0.0748938072881734,0.0,fn>=0_inferred,670.0,0.0,0.15,0.96
0.150000-r_fun-0.960000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.150000-r_fun-0.960000-notes/run_0,994,19006,5369,14631,1.0,1.0,0.0679379399904312,0.2824897400820793,all,994.0,5369.0,0.15,0.96
0.150000-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.150000-r_fun-1.000000-notes/run_0,498,9504,2649,7353,1.0,1.0,0.0677274581803345,0.2787247474747474,fn<0,498.0,2649.0,0.15,1.0
0.150000-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.150000-r_fun-1.000000-notes/run_0,442,9556,2629,7369,1.0,1.0,0.0599810014927398,0.2751151109250732,fn>=0,442.0,2629.0,0.15,1.0
0.150000-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.150000-r_fun-1.000000-notes/run_0,940,19060,5278,14722,1.0,1.0,0.063850020377666,0.2769150052465897,all,940.0,5278.0,0.15,1.0
0.150000-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.150000-r_fun-1.000000-notes/run_0,267,10449,5278,5438,1.0,1.0,0.0490989334314086,0.5051201071872906,fn<0_inferred,267.0,5278.0,0.15,1.0
0.150000-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.150000-r_fun-1.000000-notes/run_0,673,8611,0,9284,1.0,0.0,0.0724903059026281,0.0,fn>=0_inferred,673.0,0.0,0.15,1.0
0.160000-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.000000-notes/run_0,2048,7937,2657,7328,0.26513671875,0.4335716974030862,0.0740993449781659,0.1451430011339297,fn<0,543.0,1152.0,0.16,0.0
0.160000-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.000000-notes/run_0,1877,7586,2054,7409,0.3787959509856153,0.4323271665043817,0.0959643676609529,0.1170577379383074,fn>=0_inferred,711.0,888.0,0.16,0.0
0.160000-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.000000-notes/run_0,2469,8068,3218,7319,0.2507087889833941,0.4251087632069608,0.0845743954092089,0.1695587506197322,fn<0_inferred,619.0,1368.0,0.16,0.0
0.160000-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.000000-notes/run_0,2298,7717,2615,7400,0.3424717145343777,0.4221797323135755,0.1063513513513513,0.1430607749125307,fn>=0,787.0,1104.0,0.16,0.0
0.160000-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.000000-notes/run_0,4346,15654,5272,14728,0.306028531983433,0.4279210925644917,0.0903041825095057,0.1441165197393637,all,1330.0,2256.0,0.16,0.0
0.160000-r_fun-0.040000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.040000-notes/run_0,3280,8417,4296,7401,0.2609756097560975,0.435754189944134,0.1156600459397378,0.2224070333848164,fn<0_inferred,856.0,1872.0,0.16,0.04
0.160000-r_fun-0.040000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.040000-notes/run_0,2175,7850,2611,7414,0.3098850574712644,0.425124473381846,0.0909090909090909,0.1414012738853503,fn<0,674.0,1110.0,0.16,0.04
0.160000-r_fun-0.040000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.040000-notes/run_0,4426,15574,5154,14846,0.3267058291911432,0.4218083042297245,0.0973999730567156,0.1395916270707589,all,1446.0,2174.0,0.16,0.04
0.160000-r_fun-0.040000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.040000-notes/run_0,2251,7724,2543,7432,0.342958685028876,0.4184034604797483,0.1038751345532831,0.1377524598653547,fn>=0,772.0,1064.0,0.16,0.04
0.160000-r_fun-0.040000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.040000-notes/run_0,1146,7157,858,7445,0.5148342059336823,0.351981351981352,0.0792478173270651,0.0421964510269666,fn>=0_inferred,590.0,302.0,0.16,0.04
0.160000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.080000-notes/run_0,2054,7948,2635,7367,0.3242453748782862,0.4732447817836812,0.0904031491787702,0.1568948163059889,fn<0,666.0,1247.0,0.16,0.08
0.160000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.080000-notes/run_0,2140,7858,2661,7337,0.3177570093457944,0.4513340849304773,0.0926809322611421,0.1528378722321201,fn>=0,680.0,1201.0,0.16,0.08
0.160000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.080000-notes/run_0,2344,7971,2780,7535,0.2977815699658703,0.4079136690647482,0.0926343729263437,0.1422657132103876,fn<0_inferred,698.0,1134.0,0.16,0.08
0.160000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.080000-notes/run_0,4194,15806,5296,14704,0.3209346685741535,0.4622356495468278,0.0915397170837867,0.1548778944704542,all,1346.0,2448.0,0.16,0.08
0.160000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.080000-notes/run_0,1850,7835,2516,7169,0.3502702702702702,0.5222575516693164,0.0903891756172409,0.1677089980855137,fn>=0_inferred,648.0,1314.0,0.16,0.08
0.160000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.120000-notes/run_0,1917,7804,2412,7309,0.3646322378716745,0.4950248756218905,0.0956355178546996,0.1529984623270117,fn>=0_inferred,699.0,1194.0,0.16,0.12
0.160000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.120000-notes/run_0,1992,7877,2568,7301,0.3147590361445783,0.4684579439252336,0.0858786467607177,0.1527231179383013,fn>=0,627.0,1203.0,0.16,0.12
0.160000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.120000-notes/run_0,2099,8032,2583,7548,0.3525488327775131,0.4738675958188153,0.0980392156862745,0.1523904382470119,fn<0,740.0,1224.0,0.16,0.12
0.160000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.120000-notes/run_0,4091,15909,5151,14849,0.3341481300415546,0.4711706464764123,0.0920600713852784,0.1525551574580426,all,1367.0,2427.0,0.16,0.12
0.160000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.120000-notes/run_0,2174,8105,2739,7540,0.3072677092916283,0.4501642935377875,0.0885941644562334,0.1521283158544108,fn<0_inferred,668.0,1233.0,0.16,0.12
0.160000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.160000-notes/run_0,2076,7942,2652,7366,0.3184007707129094,0.4664404223227752,0.0897366277491175,0.1557542180810879,fn<0,661.0,1237.0,0.16,0.16
0.160000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.160000-notes/run_0,2082,7900,2610,7372,0.3525456292026897,0.4835249042145594,0.0995659251220835,0.1597468354430379,fn>=0,734.0,1262.0,0.16,0.16
0.160000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.160000-notes/run_0,1358,7520,1414,7464,0.4565537555228277,0.4780763790664781,0.0830653804930332,0.0898936170212766,fn>=0_inferred,620.0,676.0,0.16,0.16
0.160000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.160000-notes/run_0,2800,8322,3848,7274,0.2767857142857143,0.4737525987525987,0.1065438548254055,0.2190579187695265,fn<0_inferred,775.0,1823.0,0.16,0.16
0.160000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.160000-notes/run_0,4158,15842,5262,14738,0.3354978354978355,0.4749144811858609,0.0946532772425023,0.1577452341876025,all,1395.0,2499.0,0.16,0.16
0.160000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.200000-notes/run_0,4207,15793,5229,14771,0.3365818873306394,0.4662459361254542,0.0958635163496039,0.1543721902108529,all,1416.0,2438.0,0.16,0.2
0.160000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.200000-notes/run_0,3240,8788,4572,7456,0.2595679012345679,0.4752843394575678,0.1127950643776824,0.2472690031861629,fn<0_inferred,841.0,2173.0,0.16,0.2
0.160000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.200000-notes/run_0,967,7005,657,7315,0.594622543950362,0.4033485540334855,0.0786056049213944,0.0378301213418986,fn>=0_inferred,575.0,265.0,0.16,0.2
0.160000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.200000-notes/run_0,2061,7932,2598,7395,0.3245997088791849,0.464203233256351,0.0904665314401622,0.1520423600605143,fn>=0,669.0,1206.0,0.16,0.2
0.160000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.200000-notes/run_0,2146,7861,2631,7376,0.3480894687791239,0.46826301786393,0.1012744034707158,0.1567230632235084,fn<0,747.0,1232.0,0.16,0.2
0.160000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.240000-notes/run_0,2055,7952,2616,7391,0.3396593673965937,0.4812691131498471,0.0944391827898795,0.1583249496981891,fn>=0,698.0,1259.0,0.16,0.24
0.160000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.240000-notes/run_0,4057,15943,5141,14859,0.3342371210253882,0.4746158334954289,0.0912578235412881,0.1530452236091074,all,1356.0,2440.0,0.16,0.24
0.160000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.240000-notes/run_0,2002,7991,2525,7468,0.3286713286713286,0.4677227722772277,0.0881092662024638,0.1477912651733199,fn<0,658.0,1181.0,0.16,0.24
0.160000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.240000-notes/run_0,2184,7992,2505,7671,0.3154761904761904,0.4031936127744511,0.0898187980706557,0.1263763763763764,fn>=0_inferred,689.0,1010.0,0.16,0.24
0.160000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.240000-notes/run_0,1873,7951,2636,7188,0.3561131873998932,0.5424886191198786,0.0927935447968836,0.1798515909948434,fn<0_inferred,667.0,1430.0,0.16,0.24
0.160000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.280000-notes/run_0,4036,15964,5152,14848,0.3483647175421209,0.4895186335403726,0.0946928879310344,0.1579804560260586,all,1406.0,2522.0,0.16,0.28
0.160000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.280000-notes/run_0,1961,8055,2576,7440,0.3457419683834778,0.5019409937888198,0.0911290322580645,0.1605214152700186,fn<0,678.0,1293.0,0.16,0.28
0.160000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.280000-notes/run_0,2075,7909,2576,7408,0.3508433734939759,0.4770962732919254,0.0982721382289416,0.1553925907194335,fn>=0,728.0,1229.0,0.16,0.28
0.160000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.280000-notes/run_0,1835,8346,2695,7486,0.379291553133515,0.577365491651206,0.0929735506278386,0.1864366163431584,fn<0_inferred,696.0,1556.0,0.16,0.28
0.160000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.280000-notes/run_0,2201,7618,2457,7362,0.3225806451612903,0.3931623931623931,0.0964411844607443,0.1268049356786558,fn>=0_inferred,710.0,966.0,0.16,0.28
0.160000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.320000-notes/run_0,836,6966,508,7294,0.6088516746411483,0.3562992125984252,0.0697833836029613,0.025983347688774,fn>=0_inferred,509.0,181.0,0.16,0.32
0.160000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.320000-notes/run_0,1866,8234,2573,7527,0.307609860664523,0.4978624174115818,0.0762588016474026,0.1555744474131649,fn>=0,574.0,1281.0,0.16,0.32
0.160000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.320000-notes/run_0,2094,7806,2574,7326,0.3667621776504298,0.4848484848484848,0.1048321048321048,0.1598770176787086,fn<0,768.0,1248.0,0.16,0.32
0.160000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.320000-notes/run_0,3960,16040,5147,14853,0.3388888888888889,0.4913541869049932,0.0903521174173567,0.1576683291770573,all,1342.0,2529.0,0.16,0.32
0.160000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.320000-notes/run_0,3124,9074,4639,7559,0.2666453265044814,0.5061435654235826,0.1101997618732636,0.2587612960105797,fn<0_inferred,833.0,2348.0,0.16,0.32
0.160000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.360000-notes/run_0,1928,8113,2660,7381,0.3096473029045643,0.4996240601503759,0.0808833491396829,0.1638111672624183,fn>=0,597.0,1329.0,0.16,0.36
0.160000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.360000-notes/run_0,2051,7908,2576,7383,0.3388590931253047,0.4736024844720496,0.0941351754029527,0.1542741527567021,fn<0,695.0,1220.0,0.16,0.36
0.160000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.360000-notes/run_0,3979,16021,5236,14764,0.3247046996732847,0.4868220015278839,0.0875101598482796,0.1591036764246925,all,1292.0,2549.0,0.16,0.36
0.160000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.360000-notes/run_0,1729,7511,1897,7343,0.3568536726431463,0.4138112809699525,0.0840256026147351,0.1045133803754493,fn>=0_inferred,617.0,785.0,0.16,0.36
0.160000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.360000-notes/run_0,2250,8510,3339,7421,0.3,0.5283018867924528,0.090958091901361,0.2072855464159812,fn<0_inferred,675.0,1764.0,0.16,0.36
0.160000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.400000-notes/run_0,705,6613,395,6923,0.724822695035461,0.5088607594936709,0.0738119312436804,0.030394677151066,fn>=0_inferred,511.0,201.0,0.16,0.4
0.160000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.400000-notes/run_0,3109,9573,4766,7916,0.2769379221614667,0.5283256399496433,0.1087670540677109,0.2630314425989762,fn<0_inferred,861.0,2518.0,0.16,0.4
0.160000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.400000-notes/run_0,2036,7859,2585,7310,0.3953831041257367,0.5237911025145068,0.1101231190150478,0.1722865504517114,fn>=0,805.0,1354.0,0.16,0.4
0.160000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.400000-notes/run_0,1778,8327,2576,7529,0.3188976377952756,0.529891304347826,0.0753088059503254,0.1639245826828389,fn<0,567.0,1365.0,0.16,0.4
0.160000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.400000-notes/run_0,3814,16186,5161,14839,0.3597273203985317,0.5268358845185042,0.0924590605835972,0.1679846781168911,all,1372.0,2719.0,0.16,0.4
0.160000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.440000-notes/run_0,2054,8303,3511,6846,0.2740993184031158,0.5753346624893193,0.0822378030966988,0.2432855594363483,fn<0_inferred,563.0,2020.0,0.16,0.44
0.160000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.440000-notes/run_0,1767,8216,2593,7390,0.3118279569892473,0.5310451214809101,0.0745602165087956,0.1675998052580331,fn>=0,551.0,1377.0,0.16,0.44
0.160000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.440000-notes/run_0,3646,16354,5258,14742,0.3132199670872189,0.5237732978318752,0.0774657441324108,0.1683991683991684,all,1142.0,2754.0,0.16,0.44
0.160000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.440000-notes/run_0,1879,8138,2665,7352,0.3145290047897818,0.5166979362101314,0.0803862894450489,0.1692061931678545,fn<0,591.0,1377.0,0.16,0.44
0.160000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.440000-notes/run_0,1592,8051,1747,7896,0.3636934673366834,0.4201488265598168,0.0733282674772036,0.091168798906968,fn>=0_inferred,579.0,734.0,0.16,0.44
0.160000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.480000-notes/run_0,1807,8232,2806,7233,0.3541781959048146,0.5841054882394868,0.0884833402460942,0.1991010689990281,fn<0_inferred,640.0,1639.0,0.16,0.48
0.160000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.480000-notes/run_0,3838,16162,5239,14761,0.3530484627410109,0.5260545905707196,0.0917959487839577,0.1705234500680608,all,1355.0,2756.0,0.16,0.48
0.160000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.480000-notes/run_0,2031,7930,2433,7528,0.3520433284096504,0.4591039868475133,0.0949787460148778,0.1408575031525851,fn>=0_inferred,715.0,1117.0,0.16,0.48
0.160000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.480000-notes/run_0,1957,7981,2602,7336,0.3530914665304037,0.5134511913912375,0.0941930207197382,0.1673975692269139,fn<0,691.0,1336.0,0.16,0.48
0.160000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.480000-notes/run_0,1881,8181,2637,7425,0.353003721424774,0.5384907091391733,0.0894276094276094,0.1735729128468402,fn>=0,664.0,1420.0,0.16,0.48
0.160000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.520000-notes/run_0,3816,16184,5287,14713,0.3199685534591195,0.5091734442973331,0.082987833888398,0.1663371230845279,all,1221.0,2692.0,0.16,0.52
0.160000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.160000-r_fun-0.520000-notes/run_0,1850,8076,2644,7282,0.3075675675675676,0.5155068078668684,0.0781378742103817,0.1687716691431401,fn<0,569.0,1363.0,0.16,0.52
