params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,st_prop,bhvr_rate
0.150000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.320000-notes/run_0,2042,7991,2682,7351,0.3579823702252693,0.5111856823266219,0.0994422527547272,0.1715680140157677,fn>=0,731.0,1371.0,0.15,0.32
0.150000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.320000-notes/run_0,2173,7784,2597,7360,0.3460653474459272,0.4528301886792453,0.1021739130434782,0.1510791366906475,fn>=0_inferred,752.0,1176.0,0.15,0.32
0.150000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.320000-notes/run_0,1920,8047,2556,7411,0.3348958333333333,0.5003912363067292,0.0867629199838078,0.1589412203305579,fn<0,643.0,1279.0,0.15,0.32
0.150000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.320000-notes/run_0,1789,8254,2641,7402,0.3476802683063164,0.5581219235138205,0.0840313428803026,0.1785800823842985,fn<0_inferred,622.0,1474.0,0.15,0.32
0.150000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.360000-notes/run_0,1936,7972,2628,7280,0.3285123966942149,0.5053272450532724,0.0873626373626373,0.1665830406422478,fn<0,636.0,1328.0,0.15,0.36
0.150000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.360000-notes/run_0,1337,7655,1561,7431,0.4263275991024682,0.5086483023702755,0.0767056923698021,0.1037230568256041,fn>=0_inferred,570.0,794.0,0.15,0.36
0.150000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.360000-notes/run_0,2581,8427,3643,7365,0.284773343665246,0.4932747735382926,0.0997963340122199,0.2132431470274119,fn<0_inferred,735.0,1797.0,0.15,0.36
0.150000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.360000-notes/run_0,1982,8110,2576,7516,0.3375378405650858,0.4902950310559006,0.0890101117615753,0.1557336621454993,fn>=0,669.0,1263.0,0.15,0.36
0.150000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.360000-notes/run_0,3918,16082,5204,14796,0.3330781010719755,0.4978862413528055,0.0881995133819951,0.1611118020146748,all,1305.0,2591.0,0.15,0.36
0.150000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.400000-notes/run_0,1527,7277,1484,7320,0.4466273739358218,0.4305929919137466,0.0931693989071038,0.0878109110897347,fn>=0_inferred,682.0,639.0,0.15,0.4
0.150000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.400000-notes/run_0,2483,8713,3770,7426,0.2964156262585582,0.536604774535809,0.0991112308106652,0.2321817973143578,fn<0_inferred,736.0,2023.0,0.15,0.4
0.150000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.400000-notes/run_0,4010,15990,5254,14746,0.3536159600997506,0.5066615911686334,0.0961616709616167,0.1664790494058786,all,1418.0,2662.0,0.15,0.4
0.150000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.400000-notes/run_0,2210,7802,2634,7378,0.3823529411764705,0.4817767653758542,0.1145296828408782,0.1626506024096385,fn<0,845.0,1269.0,0.15,0.4
0.150000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.400000-notes/run_0,1800,8188,2620,7368,0.3183333333333333,0.5316793893129771,0.0777687296416938,0.1701270151441133,fn>=0,573.0,1393.0,0.15,0.4
0.150000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.440000-notes/run_0,3015,8718,4107,7626,0.2839137645107794,0.4743121499878256,0.1122475740886441,0.2234457444367974,fn<0_inferred,856.0,1948.0,0.15,0.44
0.150000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.440000-notes/run_0,2195,7894,2593,7496,0.3662870159453303,0.4635557269571924,0.107257203842049,0.1522675449708639,fn>=0,804.0,1202.0,0.15,0.44
0.150000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.440000-notes/run_0,2036,7875,2588,7323,0.3330058939096267,0.4752704791344668,0.0925850061450225,0.1561904761904761,fn<0,678.0,1230.0,0.15,0.44
0.150000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.440000-notes/run_0,1216,7051,1074,7193,0.5148026315789473,0.4506517690875233,0.0870290560266926,0.0686427457098284,fn>=0_inferred,626.0,484.0,0.15,0.44
0.150000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.440000-notes/run_0,4231,15769,5181,14819,0.3502718033561806,0.46940745029917,0.1000067480936635,0.1542266472192276,all,1482.0,2432.0,0.15,0.44
0.150000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.480000-notes/run_0,1996,8104,2593,7507,0.3211422845691383,0.4774392595449286,0.0853869721593179,0.1527640671273445,fn>=0,641.0,1238.0,0.15,0.48
0.150000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.480000-notes/run_0,1857,8222,2967,7112,0.332794830371567,0.5824064711830131,0.0868953880764904,0.2101678423741182,fn<0_inferred,618.0,1728.0,0.15,0.48
0.150000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.480000-notes/run_0,2091,7809,2625,7275,0.3424198947871831,0.4761904761904761,0.0984192439862542,0.1600717121270329,fn<0,716.0,1250.0,0.15,0.48
0.150000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.480000-notes/run_0,4087,15913,5218,14782,0.33202838267678,0.4768110387121502,0.0918008388580706,0.1563501539621693,all,1357.0,2488.0,0.15,0.48
0.150000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.480000-notes/run_0,2230,7691,2251,7670,0.331390134529148,0.3376277210128832,0.0963494132985658,0.0988167988558055,fn>=0_inferred,739.0,760.0,0.15,0.48
0.150000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.520000-notes/run_0,3935,16065,5111,14889,0.3578144853875477,0.5055762081784386,0.0945664584592652,0.1608465608465608,all,1408.0,2584.0,0.15,0.52
0.150000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.520000-notes/run_0,1990,7958,2532,7416,0.3623115577889447,0.4988151658767772,0.0972222222222222,0.1587082181452626,fn<0,721.0,1263.0,0.15,0.52
0.150000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.520000-notes/run_0,1945,8107,2579,7473,0.3532133676092545,0.5122140364482357,0.0919309514251304,0.1629456025656839,fn>=0,687.0,1321.0,0.15,0.52
0.150000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.520000-notes/run_0,2895,8705,3844,7756,0.3060449050086355,0.4773673257023933,0.1142341413099535,0.2107983917288914,fn<0_inferred,886.0,1835.0,0.15,0.52
0.150000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.520000-notes/run_0,1040,7360,1267,7133,0.5019230769230769,0.5911602209944752,0.0731809897658769,0.101766304347826,fn>=0_inferred,522.0,749.0,0.15,0.52
0.150000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.560000-notes/run_0,1008,7281,831,7458,0.5079365079365079,0.4031287605294825,0.0686511128989005,0.046010163439088,fn>=0_inferred,512.0,335.0,0.15,0.56
0.150000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.560000-notes/run_0,4066,15934,5224,14776,0.3143138219380226,0.4663093415007657,0.086491608012994,0.1528806326095142,all,1278.0,2436.0,0.15,0.56
0.150000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.560000-notes/run_0,1951,8022,2599,7374,0.2957457713992824,0.4713351288957291,0.0782478980200705,0.1527050610820244,fn>=0,577.0,1225.0,0.15,0.56
0.150000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.560000-notes/run_0,3058,8653,4393,7318,0.250490516677567,0.4782608695652174,0.1046734080349822,0.2428059632497399,fn<0_inferred,766.0,2101.0,0.15,0.56
0.150000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.560000-notes/run_0,2115,7912,2625,7402,0.3314420803782505,0.4613333333333333,0.094704134017833,0.1530586450960566,fn<0,701.0,1211.0,0.15,0.56
0.150000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.600000-notes/run_0,4093,15907,5245,14755,0.3234791106767652,0.4720686367969495,0.0897322941375804,0.1556547431948199,all,1324.0,2476.0,0.15,0.6
0.150000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.600000-notes/run_0,2952,8409,3926,7435,0.2591463414634146,0.4429444727457972,0.1028917283120376,0.2068022356998454,fn<0_inferred,765.0,1739.0,0.15,0.6
0.150000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.600000-notes/run_0,2042,8003,2650,7395,0.3202742409402546,0.4762264150943396,0.0884381338742393,0.157690865925278,fn>=0,654.0,1262.0,0.15,0.6
0.150000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.600000-notes/run_0,2051,7904,2595,7360,0.3266699171136031,0.4678227360308285,0.0910326086956521,0.1535931174089068,fn<0,670.0,1214.0,0.15,0.6
0.150000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.600000-notes/run_0,1141,7498,1319,7320,0.4899211218229623,0.558756633813495,0.0763661202185792,0.0982928781008268,fn>=0_inferred,559.0,737.0,0.15,0.6
0.150000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.640000-notes/run_0,1819,8143,2569,7393,0.2930181418361737,0.4994161152199299,0.0720952252130393,0.1575586393221171,fn<0,533.0,1283.0,0.15,0.64
0.150000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.640000-notes/run_0,2300,7738,2645,7393,0.3817391304347826,0.4623818525519849,0.1187609901257946,0.158051176014474,fn>=0,878.0,1223.0,0.15,0.64
0.150000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.640000-notes/run_0,794,6658,411,7041,0.7279596977329975,0.4744525547445255,0.0820906121289589,0.0292880744968459,fn>=0_inferred,578.0,195.0,0.15,0.64
0.150000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.640000-notes/run_0,3325,9223,4803,7745,0.2505263157894737,0.4811576098271913,0.1075532601678502,0.2505692291011601,fn<0_inferred,833.0,2311.0,0.15,0.64
0.150000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.640000-notes/run_0,4119,15881,5214,14786,0.3425588735129886,0.4806290755657844,0.095428107669417,0.1577986272904729,all,1411.0,2506.0,0.15,0.64
0.150000-r_fun-0.680000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.680000-notes/run_0,1755,7896,2001,7650,0.3635327635327635,0.4417791104447776,0.0833986928104575,0.1119554204660587,fn>=0_inferred,638.0,884.0,0.15,0.68
0.150000-r_fun-0.680000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.680000-notes/run_0,2109,7961,2621,7449,0.3262209577999052,0.4578405188859214,0.0923613907907101,0.150734832307499,fn<0,688.0,1200.0,0.15,0.68
0.150000-r_fun-0.680000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.680000-notes/run_0,4203,15797,5235,14765,0.3231025458006186,0.4565425023877746,0.0919742634608872,0.1512945495980249,all,1358.0,2390.0,0.15,0.68
0.150000-r_fun-0.680000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.680000-notes/run_0,2094,7836,2614,7316,0.3199617956064947,0.4552410099464422,0.0915800984144341,0.1518631955079122,fn>=0,670.0,1190.0,0.15,0.68
0.150000-r_fun-0.680000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.680000-notes/run_0,2448,7901,3234,7115,0.2941176470588235,0.4656771799628942,0.1011946591707659,0.190608783698266,fn<0_inferred,720.0,1506.0,0.15,0.68
0.150000-r_fun-0.720000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.720000-notes/run_0,2046,7459,2202,7303,0.3519061583577713,0.3978201634877384,0.0985896207038203,0.1174420163560799,fn>=0_inferred,720.0,876.0,0.15,0.72
0.150000-r_fun-0.720000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.720000-notes/run_0,2089,7771,2617,7243,0.3121110579224509,0.4508979747802827,0.0900179483639375,0.1518466091880067,fn<0,652.0,1180.0,0.15,0.72
0.150000-r_fun-0.720000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.720000-notes/run_0,2262,7878,2690,7450,0.3333333333333333,0.4394052044609665,0.1012080536912751,0.15003808073115,fn>=0,754.0,1182.0,0.15,0.72
0.150000-r_fun-0.720000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.720000-notes/run_0,2305,8190,3105,7390,0.2976138828633405,0.4785829307568438,0.092828146143437,0.1814407814407814,fn<0_inferred,686.0,1486.0,0.15,0.72
0.150000-r_fun-0.720000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.720000-notes/run_0,4351,15649,5307,14693,0.3231441048034934,0.4450725456943659,0.0956918260396107,0.1509361620550834,all,1406.0,2362.0,0.15,0.72
0.150000-r_fun-0.760000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.760000-notes/run_0,4465,15535,5289,14711,0.3162374020156775,0.4227642276422764,0.0959825980558765,0.1439330543933054,all,1412.0,2236.0,0.15,0.76
0.150000-r_fun-0.760000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.760000-notes/run_0,2254,7582,2632,7204,0.3189884649511978,0.4167933130699088,0.0998056635202665,0.144684779741493,fn<0,719.0,1097.0,0.15,0.76
0.150000-r_fun-0.760000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.760000-notes/run_0,2211,7953,2657,7507,0.3134328358208955,0.4286789612344749,0.0923138404156121,0.1432163963284295,fn>=0,693.0,1139.0,0.15,0.76
0.150000-r_fun-0.760000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.760000-notes/run_0,1394,7595,2009,6980,0.4196556671449067,0.5973120955699353,0.083810888252149,0.1579986833443054,fn<0_inferred,585.0,1200.0,0.15,0.76
0.150000-r_fun-0.760000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.760000-notes/run_0,3071,7940,3280,7731,0.2692933897753174,0.3158536585365853,0.1069719311861337,0.1304785894206549,fn>=0_inferred,827.0,1036.0,0.15,0.76
0.150000-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.800000-notes/run_0,1034,18966,5167,14833,0.9961315280464216,0.9992258563963616,0.0694397626912964,0.2722239797532426,all,1030.0,5163.0,0.15,0.8
0.150000-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.800000-notes/run_0,373,9727,2590,7510,1.0,1.0,0.0496671105193075,0.266269147733114,fn<0,373.0,2590.0,0.15,0.8
0.150000-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.800000-notes/run_0,555,7523,2,8076,1.0,1.0,0.0687221396731055,0.0002658513890735,fn>=0_inferred,555.0,2.0,0.15,0.8
0.150000-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.800000-notes/run_0,479,11443,5165,6757,0.9916492693110648,0.9992255566311712,0.0702974692911055,0.4510180896618019,fn<0_inferred,475.0,5161.0,0.15,0.8
0.150000-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.800000-notes/run_0,661,9239,2577,7323,0.9939485627836612,0.9984478075281334,0.0897173289635395,0.2784933434354367,fn>=0,657.0,2573.0,0.15,0.8
0.150000-r_fun-0.840000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.840000-notes/run_0,545,7285,1,7829,1.0,1.0,0.0696129773917486,0.0001372683596431,fn>=0_inferred,545.0,1.0,0.15,0.84
0.150000-r_fun-0.840000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.840000-notes/run_0,674,9473,2586,7561,0.9955489614243324,0.9988399071925754,0.0887448750165322,0.2726696928111474,fn>=0,671.0,2583.0,0.15,0.84
0.150000-r_fun-0.840000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.840000-notes/run_0,373,9480,2600,7253,1.0,1.0,0.0514269957259065,0.2742616033755274,fn<0,373.0,2600.0,0.15,0.84
0.150000-r_fun-0.840000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.840000-notes/run_0,502,11668,5185,6985,0.99402390438247,0.9994214079074252,0.0714387974230493,0.4441206719232087,fn<0_inferred,499.0,5182.0,0.15,0.84
0.150000-r_fun-0.840000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.840000-notes/run_0,1047,18953,5186,14814,0.997134670487106,0.9994215194755108,0.0704738760631834,0.2734659420672189,all,1044.0,5183.0,0.15,0.84
0.150000-r_fun-0.880000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.880000-notes/run_0,1027,18973,5209,14791,0.9717624148003896,0.9944327126127857,0.0674734635927253,0.2730195541031993,all,998.0,5180.0,0.15,0.88
0.150000-r_fun-0.880000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.880000-notes/run_0,303,9743,2643,7403,0.9570957095709572,0.9950813469542188,0.0391733081183304,0.2699373909473468,fn>=0,290.0,2630.0,0.15,0.88
0.150000-r_fun-0.880000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.880000-notes/run_0,484,12126,5204,7406,0.9400826446280992,0.9944273635664872,0.0614366729678638,0.4267689262741217,fn<0_inferred,455.0,5175.0,0.15,0.88
0.150000-r_fun-0.880000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.880000-notes/run_0,724,9230,2566,7388,0.9779005524861878,0.9937646141855028,0.0958310774228478,0.2762730227518959,fn<0,708.0,2550.0,0.15,0.88
0.150000-r_fun-0.880000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.880000-notes/run_0,543,6847,5,7385,1.0,1.0,0.0735274204468517,0.0007302468234263,fn>=0_inferred,543.0,5.0,0.15,0.88
0.150000-r_fun-0.920000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.920000-notes/run_0,671,9335,2601,7405,1.0,1.0,0.0906144496961512,0.2786288162828066,fn<0,671.0,2601.0,0.15,0.92
0.150000-r_fun-0.920000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.920000-notes/run_0,307,9687,2575,7419,1.0,1.0,0.0413802399245181,0.2658201713636833,fn>=0,307.0,2575.0,0.15,0.92
0.150000-r_fun-0.920000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.920000-notes/run_0,482,11562,5175,6869,1.0,1.0,0.0701703304702285,0.4475869226777374,fn<0_inferred,482.0,5175.0,0.15,0.92
0.150000-r_fun-0.920000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.920000-notes/run_0,978,19022,5176,14824,1.0,1.0,0.0659740960604425,0.272105982546525,all,978.0,5176.0,0.15,0.92
0.150000-r_fun-0.920000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.920000-notes/run_0,496,7460,1,7955,1.0,1.0,0.062350722815839,0.0001340482573726,fn>=0_inferred,496.0,1.0,0.15,0.92
0.150000-r_fun-0.960000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.960000-notes/run_0,631,11370,5369,6632,1.0,1.0,0.0951447527141133,0.472207563764292,fn<0_inferred,631.0,5369.0,0.15,0.96
0.150000-r_fun-0.960000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.960000-notes/run_0,690,9338,2656,7372,1.0,1.0,0.0935973955507325,0.2844292139644463,fn<0,690.0,2656.0,0.15,0.96
0.150000-r_fun-0.960000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.960000-notes/run_0,486,9486,2713,7259,1.0,1.0,0.0669513707122193,0.2860004216740459,fn>=0,486.0,2713.0,0.15,0.96
0.150000-r_fun-0.960000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_True/data/0.150000-r_fun-0.960000-notes/run_0,545,7454,0,7999,1.0,0.0,0.0681335166895862,0.0,fn>=0_inferred,545.0,0.0,0.15,0.96
