params,run_result_dir,condition,status,corr_in,corr_in_p,corr_fn_abs,corr_fn_abs_p,avg_in,avg_in_hat,avg_fn_hat_abs,avg_fn_abs,avg_helpfulness,avg_helpfulness_hat,no_run,bhvr_rate
35-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.866667-notes/run_0,fn<0_inferred,published,0.1620658121867619,1.6983159417082338e-15,0.090159427459607,1.0393694856369734e-05,0.7958502311241611,0.4885260854152684,0.1403682742103418,0.2770627311600251,0.7516778523489933,1.0,35.0,0.866667
35-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.866667-notes/run_0,fn>=0,unpublishable,0.5954244187833652,0.0,0.4091987152257106,1.2155534307562695e-296,0.0711474642238745,0.0998364265688779,0.2494533170155698,0.4530403987456537,0.0,0.1124780316344463,35.0,0.866667
35-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.866667-notes/run_0,fn<0_inferred,publishable,0.1396298198980036,1.158372407240707e-21,0.1112749051315164,2.8213475493305612e-14,0.7604547356866121,0.356101968711795,0.1783559640976405,0.2198114979855789,1.0,0.3857081360309944,35.0,0.866667
35-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.866667-notes/run_0,fn>=0,unpublished,0.4990205377436418,0.0,0.4787192305694098,0.0,0.1060041102583905,0.0822449785119852,0.2407293515887844,0.4086082184986523,0.1492808086043799,0.0,35.0,0.866667
35-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.866667-notes/run_0,fn>=0,published,0.2497452201351174,1.1582844167839728e-33,0.2793347827273332,5.157705011942777e-42,0.7293293783545974,0.5107791901715795,0.1108816001484843,0.3440948239122305,0.6339639243290806,1.0,35.0,0.866667
35-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.866667-notes/run_0,all,publishable,0.0900294815733847,9.023884560527172e-11,0.0667845048836899,1.5526936897940358e-06,0.7451000526519551,0.3559633740298103,0.168295568045348,0.2278965812880371,1.0,0.3915989159891599,35.0,0.866667
35-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.866667-notes/run_0,fn<0,unpublishable,0.5582465122140994,0.0,0.5804991140949446,0.0,0.0730757071147774,0.0542831571534582,0.2520359293007211,0.4643158365862982,0.0,0.0434314911926852,35.0,0.866667
35-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.866667-notes/run_0,fn<0,publishable,0.0852325475646865,1.4966692225244646e-05,0.12353244443714,3.232393254710709e-10,0.7383075277885737,0.3038131516249514,0.2350869829530832,0.230507738650991,1.0,0.2261951029926156,35.0,0.866667
35-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.866667-notes/run_0,fn<0,unpublished,0.5465847928218005,0.0,0.5403655758044426,0.0,0.1965411446252169,0.0866937924998648,0.2484364231844092,0.4167123441243602,0.2186710598572213,0.0,35.0,0.866667
35-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.866667-notes/run_0,fn<0,published,-0.0951616722206135,0.0041659142954375,0.3655772755951714,5.336265695251393e-30,0.7222344541436465,0.4376443073701657,0.2400622986228729,0.2785054088276243,0.6430939226519337,1.0,35.0,0.866667
35-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.866667-notes/run_0,all,unpublishable,0.5709151899548008,0.0,0.4927323670576791,0.0,0.0721141854305379,0.076998374482962,0.2507481051755179,0.458693319820271,0.0,0.0778616691384656,35.0,0.866667
35-r_fun-0.866667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.866667-notes/run_0,fn>=0,publishable,0.0898398770699385,4.608945446876914e-06,0.0011267367166267,0.9542683939007118,0.7518401862707289,0.4077113579278827,0.1020193202406421,0.2253055639741611,1.0,0.5557269571924411,35.0,0.866667
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,fn<0,unpublishable,0.5249846642986886,0.0,0.4890972106509174,0.0,0.0720105460139,0.0680359916323476,0.2595616215842911,0.4604749614172681,0.0,0.0662924351777599,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,fn<0,publishable,0.1322410983687727,1.3763192062638627e-11,0.233038119433812,2.566604466955498e-33,0.7528352510605476,0.3185432394863093,0.0951671417177014,0.2333784978303123,1.0,0.3008098727342846,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,all,publishable,0.1137022127040361,2.3081354227811443e-16,0.2504061894493419,7.783777204672255e-75,0.7558893736476043,0.367845296297527,0.0829132786032932,0.2341394417901854,1.0,0.4406877897990726,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,fn<0,published,-0.0266478021329406,0.3415404630113144,0.3244622893330979,1.1515349477330869e-32,0.7247195117554859,0.4436078861520376,0.1148606560745846,0.2997196446590909,0.6112852664576802,1.0,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,all,unpublishable,0.577018911652428,0.0,0.4821321365958805,0.0,0.07156538895966,0.0737907722023406,0.2651411824459049,0.4577594710936994,0.0,0.0837155963302752,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,fn>=0,unpublished,0.5506864734737672,0.0,0.5488394050893955,0.0,0.1059704119888006,0.0678112389363553,0.2572179369759632,0.4166660698952988,0.1409037635108738,0.0,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,fn<0,unpublished,0.5195459190118977,0.0,0.5409132408322812,0.0,0.1779909778697579,0.087394504676807,0.2320998129351626,0.4168634889888624,0.2060461416070008,0.0,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,fn>=0,publishable,0.1074385392691405,4.410354949145703e-08,0.2773013794842173,8.071695113855728e-47,0.7589553201703445,0.4173382244088269,0.0706119750587092,0.2349033317197057,1.0,0.581107239643825,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,fn>=0_inferred,unpublishable,0.5481783232968884,0.0,0.5024146231371377,0.0,0.0388467469514263,0.053163462034723,0.2516569613027876,0.448879265156515,0.0,0.0638653302492932,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,fn<0_inferred,published,0.2615427015987761,7.05505901719377e-32,0.4488007304934712,2.58372031698388e-97,0.7138636237826755,0.5008498462173245,0.0974367248856453,0.3464940328636596,0.6186570989236289,1.0,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,fn<0_inferred,unpublished,0.511672054811039,0.0,0.5424035166608149,0.0,0.1934933511041223,0.0937476873953493,0.2532799073085543,0.4129559085649668,0.2108758300964791,0.0,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,fn<0_inferred,publishable,0.036844241400132,0.0476457105444258,0.2029345243958805,3.073146287017546e-28,0.7537849217993079,0.3616615908301037,0.0828607525126865,0.2350045004598616,1.0,0.4176470588235294,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,fn<0_inferred,unpublishable,0.608823803459831,0.0,0.4603792207754826,0.0,0.1077222296452712,0.0965856781558197,0.2800423765577679,0.4675728426647259,0.0,0.1056518034649247,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,fn>=0_inferred,published,0.1928029416753863,1.2754930620240584e-14,0.31591622063468,9.546044772377952e-38,0.7643102393380012,0.4652939913112666,0.0968110606759579,0.2890908349732655,0.6836409929980903,1.0,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,fn>=0_inferred,unpublished,0.5554290142319815,0.0,0.5471309563193162,0.0,0.0983428236761209,0.0637291346759109,0.2349059493733488,0.4203553588421796,0.1426385783217606,0.0,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,fn>=0_inferred,publishable,0.2408064588322661,1.6233917151245155e-31,0.3109240771614243,2.007629270980032e-52,0.7585498573928259,0.3756628417047243,0.0829796829785573,0.2330458199374453,1.0,0.4698162729658792,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,all,unpublished,0.5333020218726572,0.0,0.5432824003735518,0.0,0.1444282927502124,0.0782684033525608,0.2438052428726129,0.4167714886721082,0.1756887971841242,0.0,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,fn>=0,unpublishable,0.6282395124745237,0.0,0.4768578619747781,0.0,0.0711117434843366,0.0796552870790346,0.2708271364593339,0.4549922007857532,0.0,0.1014709888313811,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,all,published,0.1992334732807763,7.367682032887964e-33,0.3975397315648318,1.1054371634351518e-133,0.7363655070982397,0.4849900370017035,0.0971576452509438,0.3208891424929017,0.6476433844406587,1.0,35.0,0.933333
35-r_fun-0.933333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-0.933333-notes/run_0,fn>=0,published,0.2954276727239931,1.7947736740797537e-46,0.4481608274655013,2.109983703562191e-111,0.7429818428317008,0.5085001102359751,0.087100191194414,0.3329159809772929,0.6682991985752449,1.0,35.0,0.933333
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,fn>=0_inferred,unpublishable,0.453350494252338,0.0,0.4556048491103095,0.0,-0.0299106963510561,0.0656028431940719,0.2269497898929857,0.4245585588439398,0.0,0.0954044611663531,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,all,published,0.225742863540677,2.336608595564824e-34,0.2009246158597081,2.0055037660187783e-27,0.6718606645680307,0.5043581293913957,0.137519525379171,0.3341255147833158,0.5533403287862889,1.0,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,all,unpublished,0.5071811552004496,0.0,0.4290860722082464,0.0,0.1784875611099667,0.0872087011250635,0.2581825082585662,0.4129045256353247,0.2018552009801061,0.0,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,all,publishable,0.0226938878459644,0.1071287766699612,0.0086657128529037,0.5384321447540604,0.7517241957556525,0.3444080261307021,0.2420608194079829,0.2279104702297699,1.0,0.3137643792145974,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,all,unpublishable,0.5100317636337826,0.0,0.509169570156968,0.0,0.0795635465961986,0.0802446162698031,0.2405538204080815,0.4602043541771694,0.0,0.0853723759860944,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,fn<0,unpublished,0.5532699541956785,0.0,0.4340528121188173,0.0,0.2417943663330856,0.0936008134483011,0.2825824834082153,0.4092168249242002,0.2469556243550051,0.0,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,fn<0,publishable,0.0579365625427004,0.0039138605416514,0.0457656791320768,0.0227124315924967,0.7607688672316385,0.2715353088204197,0.3732996189723204,0.2281244233028652,1.0,0.0343018563357546,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,fn<0,unpublishable,0.4941732525257848,0.0,0.6359671478831983,0.0,0.0833884075139113,0.0514448095786946,0.2500050069262736,0.4584450844690933,0.0,0.0341495698213103,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,fn>=0,published,0.2327531532221013,2.6704046774532756e-32,0.2590248777322785,7.45236138220662e-40,0.6950128688394277,0.5116938563672496,0.1262195167500993,0.3544240644564785,0.5949920508744038,1.0,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,fn<0,published,-0.4470300860024605,2.9648820811820365e-18,0.5612925148453884,7.298924577870751e-30,0.502032833819242,0.4505485402623906,0.2204082184134111,0.1852300308833819,0.2478134110787172,1.0,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,fn>=0,publishable,0.0396951786640164,0.0444507430802682,-0.0390696863882725,0.0479150077251013,0.7429828946957878,0.4148364947324492,0.1152239452580499,0.2277036934297972,1.0,0.5838533541341654,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,fn>=0,unpublished,0.4528452554984182,0.0,0.4377154619699727,0.0,0.0961572775759414,0.0788957809247989,0.2264504240819322,0.4177003677895047,0.1432022547309086,0.0,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,fn>=0_inferred,unpublished,0.3955647922580289,8.1539423915128755e-258,0.4831123376546523,0.0,-0.0644868871088143,0.0270076874122735,0.2243056195758372,0.4125647310044245,0.026604973973395,0.0,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,fn>=0_inferred,published,0.384709023715126,2.479391624775773e-33,0.2612772182853757,1.3192431421690389e-15,0.4827512792494481,0.4941619043929359,0.1858247877479139,0.4712962811037527,0.2163355408388521,1.0,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,fn<0_inferred,unpublishable,0.5761238551871004,0.0,0.5562340757440948,0.0,0.1879599430854842,0.0947422313881627,0.2540239102289095,0.4954991930369212,0.0,0.0754390633315593,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,fn>=0_inferred,publishable,-0.3667160700898487,1.5375074813884247e-13,0.2588505716904614,3.108111671388741e-07,0.5630967105263159,0.3849460328236842,0.0807752271118421,0.3177034615526315,1.0,0.5157894736842106,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,fn<0_inferred,unpublished,0.5374140686931637,0.0,0.3956327967231268,0.0,0.3428309629565281,0.1279275481507512,0.2810962062663661,0.4131343564096332,0.3203911980440098,0.0,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,fn<0_inferred,published,0.1573031090296865,2.7337894842032227e-12,-0.0431435463800536,0.056611386239496,0.7595888279569892,0.5090881753968254,0.1151106325445161,0.2704917645087045,0.7096774193548387,1.0,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,fn>=0,unpublishable,0.5439859916360493,0.0,0.3788236807046357,2.705619475398694e-251,0.0756601528053951,0.1096357468319163,0.2309085800805196,0.4619997455920708,0.0,0.1376468999054437,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/35-r_fun-1.000000-notes/run_0,fn<0_inferred,publishable,0.0651100945399776,8.620240832082486e-06,0.057703249699654,8.075808484633166e-05,0.7670992374517375,0.3411037699009009,0.2552072211824431,0.2205914361880094,1.0,0.2972972972972973,35.0,1.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/36-r_fun-0.000000-notes/run_0,fn>=0,unpublished,0.5617631617542085,0.0,0.547876539945177,0.0,0.1236218028284136,0.0601615595210314,0.2465568723334436,0.4217595757807474,0.1519035532994923,0.0,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/36-r_fun-0.000000-notes/run_0,all,unpublished,0.5536822959652399,0.0,0.5388938117287364,0.0,0.1224022902881295,0.0633881357281012,0.2420648334581299,0.4192378294975549,0.1505087348819351,0.0,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/36-r_fun-0.000000-notes/run_0,all,publishable,0.087837938264196,1.3949143770832447e-10,0.2321733194333298,5.09474213090962e-66,0.7549817254606995,0.4026899750479503,0.0695296171077361,0.2315902847434938,1.0,0.5577284693493795,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/36-r_fun-0.000000-notes/run_0,all,unpublishable,0.6425986541892621,0.0,0.4694725382514008,0.0,0.0801079306860509,0.0701006706414683,0.256376156987622,0.4612051047305742,0.0,0.0958316305680425,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/36-r_fun-0.000000-notes/run_0,fn<0,published,0.2667052047076002,4.288304538115373e-37,0.4409611495041893,3.345110588415137e-105,0.7453272944924898,0.4990318473509331,0.079840012883456,0.335680174831543,0.6709148839326354,1.0,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/36-r_fun-0.000000-notes/run_0,fn<0,unpublished,0.5459834109051278,0.0,0.5294884944307214,0.0,0.1211618412346327,0.0666701055889131,0.2374956755470066,0.4166727900356267,0.1490899703110881,0.0,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/36-r_fun-0.000000-notes/run_0,fn<0,publishable,0.081075026847346,3.156129033630943e-05,0.2057933466249791,1.5477145790806154e-26,0.7548458139977178,0.4047867216972233,0.0640955762592358,0.2292086404879802,1.0,0.5606694560669456,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/36-r_fun-0.000000-notes/run_0,fn<0,unpublishable,0.629420650561886,0.0,0.4578659621883026,0.0,0.080879727278838,0.0750077901962146,0.2524648307289245,0.4597216586012302,0.0,0.098838004101162,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/36-r_fun-0.000000-notes/run_0,fn>=0,published,0.2996702659254743,2.163594341989697e-46,0.4164397604547213,5.0148275502109843e-92,0.7540775726102941,0.4980624852987131,0.080752564299659,0.3281670846769302,0.6856617647058824,1.0,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/36-r_fun-0.000000-notes/run_0,all,published,0.2826425039733373,4.0210790582050924e-81,0.4292808042271187,1.3158443153081265e-195,0.7496814232792134,0.4985494938577635,0.0802940974665015,0.3319416694173108,0.6782529156185685,1.0,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/36-r_fun-0.000000-notes/run_0,fn>=0,publishable,0.0946132625704254,8.87952163652602e-07,0.2549776447998107,3.5923934642139087e-41,0.7551146043138713,0.4006400133741168,0.0748424075096355,0.2339187870669393,1.0,0.554853105243585,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/36-r_fun-0.000000-notes/run_0,fn<0_inferred,published,0.2883566563444708,4.13057442927027e-54,0.3898446640794241,4.44014322923577e-101,0.7869512563268257,0.5025342214714389,0.0707672344691876,0.3146198701095444,0.7183658712942878,1.0,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/36-r_fun-0.000000-notes/run_0,fn<0_inferred,unpublished,0.5641944050728522,0.0,0.5407230784491245,0.0,0.2188756750008528,0.0947901476301975,0.2463984614148241,0.4196355500461364,0.2052898282041775,0.0,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/36-r_fun-0.000000-notes/run_0,fn<0_inferred,publishable,0.1345093979353446,3.391959640849037e-16,0.2078584998129812,6.813292077764285e-37,0.7711977678179824,0.3987800994967105,0.0748870296187979,0.2252830597905701,1.0,0.5446820175438597,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias/output_helpfulness_True/data_multi_st_prop_0.2/36-r_fun-0.000000-notes/run_0,fn<0_inferred,unpublishable,0.6824355715513102,0.0,0.449172321479544,0.0,0.1573450970220419,0.0974069826747021,0.2658016698293438,0.477691384939699,0.0,0.1080593702316548,36.0,0.0
