params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,mu_fur
3-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.400000-notes/run_0,1185,7579,1175,7589,0.4320675105485232,0.4272340425531915,0.0674660693108446,0.0662356511413115,fn>=0_inferred,512.0,502.0,3.0,0.4
3-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.400000-notes/run_0,4011,15989,5321,14679,0.2742458239840439,0.4529223830107122,0.0749369848082294,0.1507286259303271,all,1100.0,2410.0,3.0,0.4
3-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.500000-notes/run_0,2194,8436,3224,7406,0.2196900638103919,0.4689826302729528,0.0650823656494734,0.1792318634423897,fn<0_inferred,482.0,1512.0,3.0,0.5
3-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.500000-notes/run_0,1795,8224,2570,7449,0.2456824512534819,0.4731517509727626,0.0592025775271848,0.1478599221789883,fn>=0,441.0,1216.0,3.0,0.5
3-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.500000-notes/run_0,1923,8058,2597,7384,0.2542901716068643,0.4478244127839815,0.0662242686890574,0.1443286175229585,fn<0,489.0,1163.0,3.0,0.5
3-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.500000-notes/run_0,3718,16282,5167,14833,0.2501344809037116,0.460421908263983,0.0626980381581608,0.1461122712197518,all,930.0,2379.0,3.0,0.5
3-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.500000-notes/run_0,1524,7846,1943,7427,0.2939632545931758,0.4462171899125064,0.060320452403393,0.1105021667091511,fn>=0_inferred,448.0,867.0,3.0,0.5
3-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.600000-notes/run_0,1857,8182,2604,7435,0.2611739364566505,0.4731182795698925,0.0652320107599193,0.150574431679296,fn<0,485.0,1232.0,3.0,0.6
3-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.600000-notes/run_0,3699,16301,5194,14806,0.2462827791294944,0.4632268001540239,0.0615291098203431,0.1475983068523403,all,911.0,2406.0,3.0,0.6
3-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.600000-notes/run_0,1842,8119,2590,7371,0.2312703583061889,0.4532818532818533,0.0577940577940577,0.1445990885577041,fn>=0,426.0,1174.0,3.0,0.6
3-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.600000-notes/run_0,2293,8346,3119,7520,0.2019188835586567,0.4132734850913754,0.0615691489361702,0.1544452432302899,fn<0_inferred,463.0,1289.0,3.0,0.6
3-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.600000-notes/run_0,1406,7955,2075,7286,0.3186344238975818,0.5383132530120482,0.0614877847927532,0.1404148334380892,fn>=0_inferred,448.0,1117.0,3.0,0.6
3-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.700000-notes/run_0,2106,8734,3298,7542,0.191358024691358,0.4836264402668284,0.0534341023601166,0.1826196473551637,fn<0_inferred,403.0,1595.0,3.0,0.7
3-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.700000-notes/run_0,1763,8280,2662,7381,0.20873511060692,0.4759579263711495,0.0498577428532719,0.1530193236714976,fn>=0,368.0,1267.0,3.0,0.7
3-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.700000-notes/run_0,1681,8276,2542,7415,0.2153480071386079,0.481117230527144,0.0488199595414699,0.1477767037216046,fn<0,362.0,1223.0,3.0,0.7
3-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.700000-notes/run_0,3444,16556,5204,14796,0.2119628339140534,0.47847809377402,0.0493376588267099,0.1503986470161875,all,730.0,2490.0,3.0,0.7
3-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.700000-notes/run_0,1338,7822,1906,7254,0.2443946188340807,0.4695697796432319,0.0450785773366418,0.1144208642290974,fn>=0_inferred,327.0,895.0,3.0,0.7
3-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.800000-notes/run_0,1547,8165,2178,7534,0.2139625080801551,0.4416896235078053,0.0439341651181311,0.1178199632578077,fn<0_inferred,331.0,962.0,3.0,0.8
3-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.800000-notes/run_0,1655,8171,2504,7322,0.2042296072507552,0.4740415335463259,0.0461622507511608,0.1452698568106719,fn<0,338.0,1187.0,3.0,0.8
3-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.800000-notes/run_0,1752,8422,2738,7436,0.1866438356164383,0.4795471146822498,0.043975255513717,0.1559012111137497,fn>=0,327.0,1313.0,3.0,0.8
3-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.800000-notes/run_0,3407,16593,5242,14758,0.1951863809803346,0.4769172071728348,0.0450603062745629,0.150665943470138,all,665.0,2500.0,3.0,0.8
3-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.800000-notes/run_0,1860,8428,3064,7224,0.1795698924731182,0.5019582245430809,0.046234772978959,0.1824869482676791,fn>=0_inferred,334.0,1538.0,3.0,0.8
3-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.900000-notes/run_0,1261,8289,2218,7332,0.2268041237113402,0.560414788097385,0.0390070921985815,0.1499577753649414,fn>=0_inferred,286.0,1243.0,3.0,0.9
3-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.900000-notes/run_0,2022,8428,3017,7433,0.1770524233432245,0.4484587338415645,0.0481635947800349,0.1605363075462743,fn<0_inferred,358.0,1353.0,3.0,0.9
3-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.900000-notes/run_0,3283,16717,5235,14765,0.1961620469083155,0.4958930276981853,0.0436166610226887,0.155291021116229,all,644.0,2596.0,3.0,0.9
3-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.900000-notes/run_0,1679,8413,2659,7433,0.1899940440738534,0.4885295223768334,0.042916722722992,0.1544038987281588,fn<0,319.0,1299.0,3.0,0.9
3-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-0.900000-notes/run_0,1604,8304,2576,7332,0.2026184538653366,0.5034937888198758,0.0443262411347517,0.1561897880539499,fn>=0,325.0,1297.0,3.0,0.9
3-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-1.000000-notes/run_0,1543,8448,2604,7387,0.1646143875567077,0.5049923195084486,0.0343847299309597,0.1556581439393939,fn>=0,254.0,1315.0,3.0,1.0
3-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-1.000000-notes/run_0,1603,8406,2619,7390,0.164691203992514,0.4887361588392516,0.0357239512855209,0.1522721865334285,fn<0,264.0,1280.0,3.0,1.0
3-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-1.000000-notes/run_0,3146,16854,5223,14777,0.1646535282898919,0.4968408960367604,0.0350544765513974,0.1539693841224635,all,518.0,2595.0,3.0,1.0
3-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-1.000000-notes/run_0,1719,8603,2864,7458,0.1471785922047702,0.4881284916201117,0.0339233038348082,0.162501452981518,fn<0_inferred,253.0,1398.0,3.0,1.0
3-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/3-r_fun-1.000000-notes/run_0,1427,8251,2359,7319,0.1857042747021723,0.5074183976261127,0.0362071321218745,0.1450733244455217,fn>=0_inferred,265.0,1197.0,3.0,1.0
30-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.000000-notes/run_0,2195,7878,2621,7452,0.3111617312072893,0.423120946203739,0.0916532474503489,0.1407717694846407,fn>=0,683.0,1109.0,30.0,0.0
30-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.000000-notes/run_0,4336,15664,5196,14804,0.3143450184501845,0.4278290993071593,0.0920697108889489,0.1419177732379979,all,1363.0,2223.0,30.0,0.0
30-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.000000-notes/run_0,2141,7786,2575,7352,0.3176085941148995,0.4326213592233009,0.0924918389553862,0.1430773182635499,fn<0,680.0,1114.0,30.0,0.0
30-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.000000-notes/run_0,3318,8586,4374,7530,0.2474382157926461,0.4291266575217192,0.1090305444887118,0.2186116934544607,fn<0_inferred,821.0,1877.0,30.0,0.0
30-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.000000-notes/run_0,1018,7078,822,7274,0.5324165029469549,0.4209245742092457,0.0745119604069287,0.0488838654987284,fn>=0_inferred,542.0,346.0,30.0,0.0
30-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.100000-notes/run_0,4370,15630,5159,14841,0.3237986270022883,0.4272145764683078,0.0953439795162051,0.1410108765195137,all,1415.0,2204.0,30.0,0.1
30-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.100000-notes/run_0,2088,7819,2541,7366,0.3079501915708812,0.4313262495080677,0.0872929676893836,0.1401713774139915,fn>=0,643.0,1096.0,30.0,0.1
30-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.100000-notes/run_0,2681,8079,3422,7338,0.278254382693025,0.434541203974284,0.1016625783592259,0.1840574328506003,fn<0_inferred,746.0,1487.0,30.0,0.1
30-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.100000-notes/run_0,1689,7551,1737,7503,0.3960923623445826,0.4127806563039723,0.0891643342662934,0.0949543106873261,fn>=0_inferred,669.0,717.0,30.0,0.1
30-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.100000-notes/run_0,2282,7811,2618,7475,0.3382997370727432,0.4232238349885409,0.1032775919732441,0.1418512354372039,fn<0,772.0,1108.0,30.0,0.1
30-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.200000-notes/run_0,1807,7634,2044,7397,0.3840619811842833,0.4554794520547945,0.0938218196566175,0.121954414461619,fn>=0_inferred,694.0,931.0,30.0,0.2
30-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.200000-notes/run_0,2540,8019,3146,7413,0.2921259842519685,0.4284806102987921,0.1000944287063267,0.1681007606933532,fn<0_inferred,742.0,1348.0,30.0,0.2
30-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.200000-notes/run_0,2187,7845,2572,7460,0.3461362597165066,0.4440124416796267,0.1014745308310992,0.1455704270235819,fn<0,757.0,1142.0,30.0,0.2
30-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.200000-notes/run_0,4347,15653,5190,14810,0.3303427651253738,0.4391136801541426,0.0969615124915597,0.1455950935922826,all,1436.0,2279.0,30.0,0.2
30-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.200000-notes/run_0,2160,7808,2618,7350,0.3143518518518518,0.4343009931245225,0.0923809523809523,0.1456198770491803,fn>=0,679.0,1137.0,30.0,0.2
30-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.300000-notes/run_0,4095,15905,5110,14890,0.302075702075702,0.4407045009784736,0.0830758898589657,0.1415906947500786,all,1237.0,2252.0,30.0,0.3
30-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.300000-notes/run_0,2345,8137,3311,7171,0.2686567164179104,0.4820295983086681,0.087853855808116,0.1961410839375691,fn<0_inferred,630.0,1596.0,30.0,0.3
30-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.300000-notes/run_0,1750,7768,1799,7719,0.3468571428571428,0.3646470261256253,0.0786371291618085,0.0844490216271884,fn>=0_inferred,607.0,656.0,30.0,0.3
30-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.300000-notes/run_0,1993,7979,2525,7447,0.2910185649774209,0.4403960396039604,0.0778837115617026,0.139365835317709,fn<0,580.0,1112.0,30.0,0.3
30-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.300000-notes/run_0,2102,7926,2585,7443,0.3125594671741198,0.4410058027079304,0.0882708585247883,0.1438304314912944,fn>=0,657.0,1140.0,30.0,0.3
30-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.400000-notes/run_0,1695,7486,2022,7159,0.3238938053097345,0.4332344213649852,0.076686688084928,0.1170184344109003,fn>=0_inferred,549.0,876.0,30.0,0.4
30-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.400000-notes/run_0,1821,8108,2611,7318,0.2641405820977485,0.4867866717732669,0.0657283410767969,0.1567587567834237,fn>=0,481.0,1271.0,30.0,0.4
30-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.400000-notes/run_0,3918,16082,5215,14785,0.2820316488004084,0.4605944391179291,0.0747379100439634,0.1493595323964681,all,1105.0,2402.0,30.0,0.4
30-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.400000-notes/run_0,2223,8596,3193,7626,0.2501124606387764,0.477920450986533,0.072908471020194,0.1775244299674267,fn<0_inferred,556.0,1526.0,30.0,0.4
30-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.400000-notes/run_0,2097,7974,2604,7467,0.2975679542203147,0.434331797235023,0.0835676978706307,0.1418359668924003,fn<0,624.0,1131.0,30.0,0.4
30-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.500000-notes/run_0,1856,8167,2613,7410,0.2424568965517241,0.4619211634137007,0.0607287449392712,0.1477898861270968,fn<0,450.0,1207.0,30.0,0.5
30-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.500000-notes/run_0,1980,7997,2623,7354,0.2732323232323232,0.4513915364086923,0.0735654065814522,0.1480555208203076,fn>=0,541.0,1184.0,30.0,0.5
30-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.500000-notes/run_0,1989,8364,3157,7196,0.229260935143288,0.5144124168514412,0.0633685380767092,0.1941654710664753,fn<0_inferred,456.0,1624.0,30.0,0.5
30-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.500000-notes/run_0,1847,7800,2079,7568,0.2896589063345966,0.3689273689273689,0.0706923890063424,0.0983333333333333,fn>=0_inferred,535.0,767.0,30.0,0.5
30-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.500000-notes/run_0,3836,16164,5236,14764,0.2583420229405631,0.456646294881589,0.0671227309672175,0.1479213066072754,all,991.0,2391.0,30.0,0.5
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.600000-notes/run_0,3737,16263,5068,14932,0.2352154134332352,0.4360694554064719,0.0588668631127779,0.1358912869704236,all,879.0,2210.0,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.600000-notes/run_0,1922,8402,2864,7460,0.2154006243496358,0.473463687150838,0.0554959785522788,0.1613901452035229,fn<0_inferred,414.0,1356.0,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.600000-notes/run_0,1904,8079,2530,7453,0.245798319327731,0.4324110671936759,0.06279350597075,0.1354127986136898,fn>=0,468.0,1094.0,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.600000-notes/run_0,1833,8184,2538,7479,0.2242225859247135,0.4397163120567376,0.0549538708383473,0.1363636363636363,fn<0,411.0,1116.0,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.600000-notes/run_0,1815,7861,2204,7472,0.256198347107438,0.3874773139745917,0.0622323340471092,0.1086375779162956,fn>=0_inferred,465.0,854.0,30.0,0.6
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.700000-notes/run_0,3538,16462,5250,14750,0.2122668174109666,0.4691428571428571,0.0509152542372881,0.1496173004495201,all,751.0,2463.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.700000-notes/run_0,1731,8169,2597,7303,0.2021952628538417,0.4682325760492876,0.0479255100643571,0.1488554290610846,fn<0,350.0,1216.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.700000-notes/run_0,1807,8293,2653,7447,0.2219147758716104,0.4700339238597814,0.0538471867866254,0.1503677800554684,fn>=0,401.0,1247.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.700000-notes/run_0,2014,8355,3305,7064,0.1737835153922542,0.4965204236006051,0.0495469988674971,0.1964093357271095,fn<0_inferred,350.0,1641.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.700000-notes/run_0,1524,8107,1945,7686,0.2631233595800525,0.4226221079691517,0.0521727816809784,0.1013938571604785,fn>=0_inferred,401.0,822.0,30.0,0.7
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.800000-notes/run_0,3354,16646,5239,14761,0.2033392963625521,0.4899790036266463,0.0462028317864643,0.1542112219151748,all,682.0,2567.0,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.800000-notes/run_0,1897,8561,3223,7235,0.1823932525039536,0.5187713310580204,0.0478230822391154,0.1953042868823735,fn>=0_inferred,346.0,1672.0,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.800000-notes/run_0,1457,8085,2016,7526,0.2306108442004118,0.4439484126984127,0.0446452298697847,0.1106988249845392,fn<0_inferred,336.0,895.0,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.800000-notes/run_0,1675,8426,2641,7460,0.1964179104477612,0.4903445664521014,0.0441018766756032,0.1536909565630192,fn>=0,329.0,1295.0,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.800000-notes/run_0,1679,8220,2598,7301,0.2102441929720071,0.4896073903002309,0.0483495411587453,0.1547445255474452,fn<0,353.0,1272.0,30.0,0.8
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.900000-notes/run_0,1074,7996,1826,7244,0.2635009310986965,0.5668127053669222,0.0390668139149641,0.1294397198599299,fn>=0_inferred,283.0,1035.0,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.900000-notes/run_0,1583,8355,2562,7376,0.1876184459886291,0.4980483996877439,0.0402657266811279,0.1527229204069419,fn<0,297.0,1276.0,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.900000-notes/run_0,1672,8390,2655,7407,0.1883971291866028,0.4888888888888889,0.0425273390036452,0.1547079856972586,fn>=0,315.0,1298.0,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.900000-notes/run_0,2181,8749,3391,7539,0.1508482347546997,0.4538484222943084,0.0436397400185701,0.1759058178077494,fn<0_inferred,329.0,1539.0,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/30-r_fun-0.900000-notes/run_0,3255,16745,5217,14783,0.1880184331797235,0.4933870040253019,0.0413989041466549,0.1537175276201851,all,612.0,2574.0,30.0,0.9
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/31-r_fun-0.000000-notes/run_0,2962,8108,3343,7727,0.2734638757596219,0.3562668262040084,0.1048272291963245,0.1468919585594474,fn<0_inferred,810.0,1191.0,31.0,0.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/31-r_fun-0.000000-notes/run_0,2316,7680,2630,7366,0.3190846286701209,0.4003802281368821,0.1003258213412978,0.137109375,fn<0,739.0,1053.0,31.0,0.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/31-r_fun-0.000000-notes/run_0,4441,15559,5219,14781,0.3186219319972979,0.4201954397394137,0.0957310060212434,0.1409473616556334,all,1415.0,2193.0,31.0,0.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/31-r_fun-0.000000-notes/run_0,2125,7879,2589,7415,0.3181176470588235,0.440324449594438,0.091166554281861,0.1446884122350552,fn>=0,676.0,1140.0,31.0,0.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/31-r_fun-0.000000-notes/run_0,1479,7451,1876,7054,0.4090601757944557,0.5341151385927505,0.0857669407428409,0.1344785934773855,fn>=0_inferred,605.0,1002.0,31.0,0.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/31-r_fun-0.100000-notes/run_0,4266,15734,5125,14875,0.3241912798874824,0.4374634146341463,0.0929747899159663,0.1424939621202491,all,1383.0,2242.0,31.0,0.1
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/31-r_fun-0.100000-notes/run_0,2201,7827,2577,7451,0.343934575193094,0.4396585176561893,0.1015971010602603,0.1447553340999105,fn<0,757.0,1133.0,31.0,0.1
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_False/data/31-r_fun-0.100000-notes/run_0,2065,7907,2548,7424,0.3031476997578692,0.4352433281004709,0.0843211206896551,0.1402554698368534,fn>=0,626.0,1109.0,31.0,0.1
