params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,var_iu
33-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.300000-notes/run_0,3793,16207,5218,14782,0.2707619298708146,0.4699118436182445,0.0694763902043025,0.1512926513235022,all,1027.0,2452.0,33.0,0.3
33-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.300000-notes/run_0,2223,8440,3249,7414,0.2312190733243364,0.4739919975377039,0.0693282978149447,0.1824644549763033,fn<0_inferred,514.0,1540.0,33.0,0.3
33-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.400000-notes/run_0,1551,8509,2618,7442,0.2134107027724049,0.5339954163483576,0.0444772910507927,0.1642966271007168,fn>=0,331.0,1398.0,33.0,0.4
33-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.400000-notes/run_0,3354,16646,5174,14826,0.2504472271914132,0.5141090065713181,0.0566572237960339,0.159798149705635,all,840.0,2660.0,33.0,0.4
33-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.400000-notes/run_0,1803,8137,2556,7384,0.2823072656683306,0.4937402190923318,0.0689328277356446,0.1550940149932407,fn<0,509.0,1262.0,33.0,0.4
33-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.400000-notes/run_0,745,7526,1312,6959,0.487248322147651,0.7088414634146342,0.0521626670498634,0.1235716183895827,fn>=0_inferred,363.0,930.0,33.0,0.4
33-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.400000-notes/run_0,2609,9120,3862,7867,0.1828286699885013,0.4479544277576385,0.0606330240244057,0.1896929824561403,fn<0_inferred,477.0,1730.0,33.0,0.4
33-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.500000-notes/run_0,2114,6734,4822,4026,0.2256385998107852,0.6605143094151804,0.1184798807749627,0.4729729729729729,fn<0_inferred,477.0,3185.0,33.0,0.5
33-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.500000-notes/run_0,1240,8735,2598,7377,0.2701612903225806,0.6516551193225558,0.0454114138538701,0.1938179736691471,fn>=0,335.0,1693.0,33.0,0.5
33-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.500000-notes/run_0,143,11009,389,10763,0.5804195804195804,0.8457583547557841,0.0077116045712162,0.0298846398401308,fn>=0_inferred,83.0,329.0,33.0,0.5
33-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.500000-notes/run_0,1017,9008,2613,7412,0.2212389380530973,0.6969001148105626,0.0303561791689152,0.2021536412078153,fn<0,225.0,1821.0,33.0,0.5
33-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.500000-notes/run_0,2257,17743,5211,14789,0.2481169694284448,0.6743427365189023,0.0378659814727162,0.198049935185707,all,560.0,3514.0,33.0,0.5
33-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.600000-notes/run_0,2468,17532,5084,14916,0.2435170178282009,0.6327694728560189,0.0402923035666398,0.183493041295916,all,601.0,3217.0,33.0,0.6
33-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.600000-notes/run_0,1209,8806,2604,7411,0.2241521918941273,0.6397849462365591,0.0365672648765348,0.1891891891891892,fn<0,271.0,1666.0,33.0,0.6
33-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.600000-notes/run_0,1259,8726,2480,7505,0.2621127879269261,0.6254032258064516,0.0439706862091938,0.1777446710978684,fn>=0,330.0,1551.0,33.0,0.6
33-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.600000-notes/run_0,324,14282,1760,12846,0.2993827160493827,0.8710227272727272,0.0075509886345944,0.1073379078560425,fn<0_inferred,97.0,1533.0,33.0,0.6
33-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.600000-notes/run_0,2144,3250,3324,2070,0.2350746268656716,0.50661853188929,0.2434782608695652,0.5181538461538462,fn>=0_inferred,504.0,1684.0,33.0,0.6
33-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.700000-notes/run_0,1453,18547,5263,14737,0.2952512044046799,0.8054341630248908,0.0291104023885458,0.2285544832048309,all,429.0,4239.0,33.0,0.7
33-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.700000-notes/run_0,653,9267,2576,7344,0.2603369065849923,0.8125,0.0231481481481481,0.2258551850652854,fn>=0,170.0,2093.0,33.0,0.7
33-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.700000-notes/run_0,800,9280,2687,7393,0.32375,0.7986602158541124,0.0350331394562423,0.23125,fn<0,259.0,2146.0,33.0,0.7
33-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.700000-notes/run_0,1453,6860,4988,3325,0.2952512044046799,0.7947072975140337,0.1290225563909774,0.5778425655976677,fn<0_inferred,429.0,3964.0,33.0,0.7
33-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.700000-notes/run_0,0,11687,275,11412,0.0,1.0,0.0,0.0235304184136219,fn>=0_inferred,0.0,275.0,33.0,0.7
33-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.800000-notes/run_0,1620,4364,3888,2096,0.2820987654320988,0.7008744855967078,0.2180343511450381,0.6244271310724107,fn<0_inferred,457.0,2725.0,33.0,0.8
33-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.800000-notes/run_0,8,14008,1354,12662,0.625,0.9977843426883308,0.0003948823250671,0.0964448886350656,fn>=0_inferred,5.0,1351.0,33.0,0.8
33-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.800000-notes/run_0,842,9057,2629,7270,0.2969121140142517,0.7748193229364777,0.0343878954607978,0.2249089102351772,fn<0,250.0,2037.0,33.0,0.8
33-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.800000-notes/run_0,1628,18372,5242,14758,0.2837837837837837,0.7775658145745898,0.0313050548854858,0.2218593511865882,all,462.0,4076.0,33.0,0.8
33-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.800000-notes/run_0,786,9315,2613,7488,0.2697201017811705,0.7803291236127057,0.0283119658119658,0.218894256575416,fn>=0,212.0,2039.0,33.0,0.8
33-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.900000-notes/run_0,73,14212,1522,12763,0.5616438356164384,0.9789750328515112,0.003212410875186,0.1048409794539825,fn<0_inferred,41.0,1490.0,33.0,0.9
33-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.900000-notes/run_0,891,9235,2692,7434,0.2716049382716049,0.7589153046062407,0.0325531342480495,0.2212236058473199,fn>=0,242.0,2043.0,33.0,0.9
33-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.900000-notes/run_0,834,9040,2604,7270,0.2853717026378897,0.7711213517665131,0.0327372764786795,0.2221238938053097,fn<0,238.0,2008.0,33.0,0.9
33-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.900000-notes/run_0,1725,18275,5296,14704,0.2782608695652174,0.764916918429003,0.0326441784548422,0.2216689466484268,all,480.0,4051.0,33.0,0.9
33-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-0.900000-notes/run_0,1652,4063,3774,1941,0.2657384987893462,0.6785903550609433,0.226172076249356,0.6303224218557716,fn>=0_inferred,439.0,2561.0,33.0,0.9
33-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-1.000000-notes/run_0,9,14367,1513,12863,0.7777777777777778,0.998678122934567,0.0005441965326906,0.1051715737453887,fn<0_inferred,7.0,1511.0,33.0,1.0
33-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-1.000000-notes/run_0,1328,18672,5233,14767,0.2748493975903614,0.8159755398433021,0.0247172750050788,0.2286846615252785,all,365.0,4270.0,33.0,1.0
33-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-1.000000-notes/run_0,1319,4305,3720,1904,0.2714177407126611,0.7416666666666667,0.1880252100840336,0.6408826945412311,fn>=0_inferred,358.0,2759.0,33.0,1.0
33-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-1.000000-notes/run_0,711,9258,2621,7348,0.2784810126582278,0.8042731781762686,0.0269461077844311,0.2276949665154461,fn<0,198.0,2108.0,33.0,1.0
33-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/33-r_fun-1.000000-notes/run_0,617,9414,2612,7419,0.2706645056726094,0.8277182235834609,0.0225097722064968,0.2296579562353941,fn>=0,167.0,2162.0,33.0,1.0
34-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.100000-notes/run_0,871,6813,435,7249,0.7588978185993112,0.5172413793103449,0.0911849910332459,0.0330250990752972,fn>=0_inferred,661.0,225.0,34.0,0.1
34-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.100000-notes/run_0,2412,7614,2660,7366,0.3569651741293532,0.4169172932330827,0.1168884061906054,0.1456527449435251,fn>=0,861.0,1109.0,34.0,0.1
34-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.100000-notes/run_0,4019,8297,4844,7472,0.2873849216222941,0.4087530966143683,0.1545770877944325,0.2386404724599252,fn<0_inferred,1155.0,1980.0,34.0,0.1
34-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.100000-notes/run_0,4890,15110,5279,14721,0.3713701431492842,0.4176927448380375,0.1233611847021262,0.1459298477829252,all,1816.0,2205.0,34.0,0.1
34-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.100000-notes/run_0,2478,7496,2619,7355,0.3853914447134786,0.4184803360061092,0.1298436437797416,0.1462113127001067,fn<0,955.0,1096.0,34.0,0.1
34-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.200000-notes/run_0,2168,7733,2606,7295,0.3233394833948339,0.4370683039140445,0.0960932145305003,0.1472908315013578,fn<0,701.0,1139.0,34.0,0.2
34-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.200000-notes/run_0,4193,15807,5213,14787,0.3157643691867398,0.449645117974295,0.0895381077973896,0.148288732839881,all,1324.0,2344.0,34.0,0.2
34-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.200000-notes/run_0,2583,8480,3524,7539,0.2648083623693379,0.4611237230419977,0.0907282132908873,0.191627358490566,fn<0_inferred,684.0,1625.0,34.0,0.2
34-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.200000-notes/run_0,1610,7327,1689,7248,0.3975155279503105,0.4256956779159266,0.0883002207505518,0.098130203357445,fn>=0_inferred,640.0,719.0,34.0,0.2
34-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.200000-notes/run_0,2025,8074,2607,7492,0.3076543209876543,0.462217107786728,0.0831553657234383,0.1492444884815457,fn>=0,623.0,1205.0,34.0,0.2
34-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.300000-notes/run_0,3885,16115,5155,14845,0.2813384813384813,0.4583899127061105,0.0736274840013472,0.14663357120695,all,1093.0,2363.0,34.0,0.3
34-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.300000-notes/run_0,1863,8074,2567,7370,0.2597960279119699,0.4627970393455395,0.0656716417910447,0.1471389645776566,fn>=0,484.0,1188.0,34.0,0.3
34-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.300000-notes/run_0,855,6970,742,7083,0.4935672514619883,0.4164420485175202,0.0595792743187914,0.0443328550932568,fn>=0_inferred,422.0,309.0,34.0,0.3
34-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.300000-notes/run_0,2022,8041,2588,7475,0.301186943620178,0.4540185471406491,0.0814715719063545,0.1461261037184429,fn<0,609.0,1175.0,34.0,0.3
34-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.300000-notes/run_0,3030,9145,4413,7762,0.2214521452145214,0.4654430092907319,0.086446792063901,0.2246036085292509,fn<0_inferred,671.0,2054.0,34.0,0.3
34-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.400000-notes/run_0,3328,16672,5254,14746,0.2698317307692308,0.5374952417205938,0.0608978706089787,0.1693857965451055,all,898.0,2824.0,34.0,0.4
34-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.400000-notes/run_0,724,9004,849,8879,0.505524861878453,0.5783274440518257,0.0412208582047527,0.0545313194135939,fn<0_inferred,366.0,491.0,34.0,0.4
34-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.400000-notes/run_0,2604,7668,4405,5867,0.2043010752688172,0.5296254256526675,0.0906766660985171,0.3042514345331247,fn>=0_inferred,532.0,2333.0,34.0,0.4
34-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.400000-notes/run_0,1858,8171,2649,7380,0.3008611410118407,0.5096262740656852,0.0757452574525745,0.165218455513401,fn<0,559.0,1350.0,34.0,0.4
34-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.400000-notes/run_0,1470,8501,2605,7366,0.2306122448979591,0.5658349328214971,0.046022264458322,0.1733913657216798,fn>=0,339.0,1474.0,34.0,0.4
34-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.500000-notes/run_0,1064,8953,2554,7463,0.25,0.687548942834769,0.0356425030148733,0.1961353736177817,fn<0,266.0,1756.0,34.0,0.5
34-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.500000-notes/run_0,2250,17750,5168,14832,0.2582222222222222,0.6770510835913313,0.0391720604099244,0.1971267605633802,all,581.0,3499.0,34.0,0.5
34-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.500000-notes/run_0,2096,6093,4657,3532,0.2433206106870229,0.6594374060554005,0.1443941109852774,0.5040210077137699,fn<0_inferred,510.0,3071.0,34.0,0.5
34-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.500000-notes/run_0,154,11657,511,11300,0.461038961038961,0.837573385518591,0.0062831858407079,0.0367161362271596,fn>=0_inferred,71.0,428.0,34.0,0.5
34-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.500000-notes/run_0,1186,8797,2614,7369,0.2655986509274873,0.6667941851568477,0.0427466413353236,0.1981357280891213,fn>=0,315.0,1743.0,34.0,0.5
34-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.600000-notes/run_0,1107,8836,2499,7444,0.2592592592592592,0.6718687474989996,0.0385545405695862,0.1900181077410593,fn<0,287.0,1679.0,34.0,0.6
34-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.600000-notes/run_0,154,13551,1097,12608,0.4545454545454545,0.9234275296262534,0.0055520304568527,0.0747546306545642,fn<0_inferred,70.0,1013.0,34.0,0.6
34-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.600000-notes/run_0,1019,9038,2586,7471,0.2620215897939156,0.7092034029389018,0.0357381876589479,0.2029210002212879,fn>=0,267.0,1834.0,34.0,0.6
34-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.600000-notes/run_0,2126,17874,5085,14915,0.2605832549388523,0.6908554572271386,0.0371438149513912,0.1965424639140651,all,554.0,3513.0,34.0,0.6
34-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.600000-notes/run_0,1972,4323,3988,2307,0.2454361054766734,0.6268806419257773,0.2097962722149978,0.5783021050196623,fn>=0_inferred,484.0,2500.0,34.0,0.6
34-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.700000-notes/run_0,1314,7044,5013,3345,0.2785388127853881,0.8108916816277678,0.1094170403587443,0.5770868824531517,fn<0_inferred,366.0,4065.0,34.0,0.7
34-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.700000-notes/run_0,2,11640,228,11414,0.5,0.9956140350877192,8.761170492377782e-05,0.0195017182130584,fn>=0_inferred,1.0,227.0,34.0,0.7
34-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.700000-notes/run_0,678,9375,2580,7473,0.2640117994100295,0.8065891472868217,0.023952897096213,0.2219733333333333,fn>=0,179.0,2081.0,34.0,0.7
34-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.700000-notes/run_0,638,9309,2661,7286,0.2946708463949843,0.830890642615558,0.025802909689816,0.2375120850789558,fn<0,188.0,2211.0,34.0,0.7
34-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.700000-notes/run_0,1316,18684,5241,14759,0.2788753799392097,0.8189276855561916,0.0248661833457551,0.2297152643973453,all,367.0,4292.0,34.0,0.7
34-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.800000-notes/run_0,1166,18834,5277,14723,0.2641509433962264,0.8374076179647527,0.0209196495279494,0.2346288626951258,all,308.0,4419.0,34.0,0.8
34-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.800000-notes/run_0,571,9498,2672,7397,0.2714535901926445,0.844311377245509,0.0209544409895903,0.2375236891977258,fn>=0,155.0,2256.0,34.0,0.8
34-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.800000-notes/run_0,1166,6771,4864,3073,0.2641509433962264,0.8236019736842105,0.1002277904328018,0.5916408211490178,fn<0_inferred,308.0,4006.0,34.0,0.8
34-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.800000-notes/run_0,0,12063,413,11650,0.0,1.0,0.0,0.0342369228218519,fn>=0_inferred,0.0,413.0,34.0,0.8
34-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.800000-notes/run_0,595,9336,2605,7326,0.2571428571428571,0.8303262955854127,0.0208845208845208,0.2316838046272493,fn<0,153.0,2163.0,34.0,0.8
34-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.900000-notes/run_0,1141,18858,5230,14769,0.2962313759859772,0.8464627151051626,0.0228857742568894,0.2347544808569307,all,338.0,4427.0,34.0,0.9
34-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.900000-notes/run_0,555,9477,2597,7435,0.3153153153153153,0.8536773199845976,0.0235373234700739,0.233934789490345,fn<0,175.0,2217.0,34.0,0.9
34-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.900000-notes/run_0,586,9381,2633,7334,0.2781569965870307,0.8393467527535131,0.0222252522497954,0.2355825604946168,fn>=0,163.0,2210.0,34.0,0.9
34-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.900000-notes/run_0,0,11940,375,11565,0.0,1.0,0.0,0.0314070351758793,fn>=0_inferred,0.0,375.0,34.0,0.9
34-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-0.900000-notes/run_0,1141,6918,4855,3204,0.2962313759859772,0.8346035015447992,0.1054931335830212,0.5857184157270887,fn<0_inferred,338.0,4052.0,34.0,0.9
34-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-1.000000-notes/run_0,568,9557,2637,7488,0.2940140845070422,0.8479332574895715,0.0223023504273504,0.2339646332531129,fn>=0,167.0,2236.0,34.0,1.0
34-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-1.000000-notes/run_0,1103,18897,5167,14833,0.2837715321849501,0.8471066382814012,0.0211015977887143,0.2316240673122717,all,313.0,4377.0,34.0,1.0
34-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-1.000000-notes/run_0,535,9340,2530,7345,0.2728971962616822,0.8462450592885375,0.0198774676650782,0.2292291220556745,fn<0,146.0,2141.0,34.0,1.0
34-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-1.000000-notes/run_0,0,12342,523,11819,0.0,1.0,0.0,0.0423756279371252,fn>=0_inferred,0.0,523.0,34.0,1.0
34-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/34-r_fun-1.000000-notes/run_0,1103,6555,4644,3014,0.2837715321849501,0.8298880275624462,0.103848706038487,0.5879481311975591,fn<0_inferred,313.0,3854.0,34.0,1.0
35-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/35-r_fun-0.100000-notes/run_0,1250,6935,1063,7122,0.5544,0.4760112888052681,0.0973041280539174,0.0729632299927901,fn>=0_inferred,693.0,506.0,35.0,0.1
35-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/35-r_fun-0.100000-notes/run_0,3749,8066,4205,7610,0.3219525206721792,0.3954815695600475,0.1586070959264126,0.2061740639722291,fn<0_inferred,1207.0,1663.0,35.0,0.1
35-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/35-r_fun-0.100000-notes/run_0,2517,7519,2617,7419,0.3933253873659118,0.4165074512800917,0.1334411645774363,0.1449660859156802,fn>=0,990.0,1090.0,35.0,0.1
35-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/35-r_fun-0.100000-notes/run_0,2482,7482,2651,7313,0.3666398066075745,0.4070162202942285,0.1244359360043757,0.1442127773322641,fn<0,910.0,1079.0,35.0,0.1
