params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,var_iu
32-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/32-r_fun-0.900000-notes/run_0,93,9974,2710,7357,0.2688172043010752,0.9749077490774908,0.003398124235422,0.264888710647684,fn<0,25.0,2642.0,32.0,0.9
32-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/32-r_fun-0.900000-notes/run_0,188,14117,5320,8985,0.2819148936170212,0.974624060150376,0.0058987200890372,0.3672876673514202,fn<0_inferred,53.0,5185.0,32.0,0.9
32-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/32-r_fun-0.900000-notes/run_0,0,5695,2,5693,0.0,1.0,0.0,0.0003511852502194,fn>=0_inferred,0.0,2.0,32.0,0.9
32-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/32-r_fun-1.000000-notes/run_0,0,7715,35,7680,0.0,1.0,0.0,0.0045366169799092,fn>=0_inferred,0.0,35.0,32.0,1.0
32-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/32-r_fun-1.000000-notes/run_0,101,19899,5252,14748,0.1683168316831683,0.984006092916984,0.0011526986710062,0.2597115432936328,all,17.0,5168.0,32.0,1.0
32-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/32-r_fun-1.000000-notes/run_0,53,10027,2675,7405,0.1320754716981132,0.982803738317757,0.000945307224848,0.2621920813802733,fn>=0,7.0,2629.0,32.0,1.0
32-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/32-r_fun-1.000000-notes/run_0,48,9872,2577,7343,0.2083333333333333,0.985254171517268,0.0013618412093149,0.2571920583468395,fn<0,10.0,2539.0,32.0,1.0
32-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/32-r_fun-1.000000-notes/run_0,101,12184,5217,7068,0.1683168316831683,0.9838987924094308,0.002405206564799,0.4212902166776099,fn<0_inferred,17.0,5133.0,32.0,1.0
33-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.100000-notes/run_0,2502,7399,2581,7320,0.3872901678657074,0.4060441689267726,0.1323770491803278,0.1416407622651709,fn>=0,969.0,1048.0,33.0,0.1
33-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.100000-notes/run_0,2382,7717,2577,7522,0.3757346767422334,0.4229724485836243,0.1189843126827971,0.1412465984190747,fn<0,895.0,1090.0,33.0,0.1
33-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.100000-notes/run_0,3680,8144,4056,7768,0.3065217391304348,0.3708086785009862,0.1452111225540679,0.1846758349705304,fn<0_inferred,1128.0,1504.0,33.0,0.1
33-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.100000-notes/run_0,1204,6972,1102,7074,0.6112956810631229,0.5753176043557169,0.1040429742719819,0.0909351692484222,fn>=0_inferred,736.0,634.0,33.0,0.1
33-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.100000-notes/run_0,4884,15116,5158,14842,0.3816543816543816,0.4145017448623497,0.1255895431882495,0.1414395342683249,all,1864.0,2138.0,33.0,0.1
33-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.200000-notes/run_0,1992,7981,2605,7368,0.2946787148594377,0.4606525911708253,0.0796688382193268,0.1503570981080065,fn<0,587.0,1200.0,33.0,0.2
33-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.200000-notes/run_0,4289,15711,5209,14791,0.3296805782233621,0.4480706469571894,0.0955986748698533,0.1485583349245751,all,1414.0,2334.0,33.0,0.2
33-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.200000-notes/run_0,2297,7730,2604,7423,0.3600348280365694,0.4354838709677419,0.1114104809376263,0.1467011642949547,fn>=0,827.0,1134.0,33.0,0.2
33-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.200000-notes/run_0,971,6898,685,7184,0.6292481977342945,0.4744525547445255,0.0850501113585746,0.0471151058277761,fn>=0_inferred,611.0,325.0,33.0,0.2
33-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.200000-notes/run_0,3318,8813,4524,7607,0.2420132610006027,0.4440760389036251,0.1055606678059681,0.2279586973788721,fn<0_inferred,803.0,2009.0,33.0,0.2
33-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.300000-notes/run_0,1699,8310,2602,7407,0.2430841671571512,0.5057647963105304,0.0557580666936681,0.1583634175691937,fn<0,413.0,1316.0,33.0,0.3
33-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.300000-notes/run_0,1969,8022,2616,7375,0.2879634332148298,0.4640672782874617,0.0768813559322034,0.1513338319621042,fn>=0,567.0,1214.0,33.0,0.3
33-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.300000-notes/run_0,1109,7301,1426,6984,0.412082957619477,0.5427769985974754,0.0654352806414662,0.1060128749486371,fn>=0_inferred,457.0,774.0,33.0,0.3
33-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.300000-notes/run_0,3668,16332,5218,14782,0.2671755725190839,0.4848600996550402,0.0662968475172507,0.1549106049473426,all,980.0,2530.0,33.0,0.3
33-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.300000-notes/run_0,2559,9031,3792,7798,0.2043767096522079,0.4630801687763713,0.0670684790972044,0.1944413686192005,fn<0_inferred,523.0,1756.0,33.0,0.3
33-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.400000-notes/run_0,1402,8658,2618,7442,0.2146932952924393,0.579449961802903,0.040446116635313,0.1752136752136752,fn>=0,301.0,1517.0,33.0,0.4
33-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.400000-notes/run_0,3023,16977,5174,14826,0.2487595104201124,0.5610746037881716,0.0507217051126399,0.1709960534841255,all,752.0,2903.0,33.0,0.4
33-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.400000-notes/run_0,1621,8319,2556,7384,0.2782233189389266,0.5422535211267606,0.0610780065005417,0.1666065632888568,fn<0,451.0,1386.0,33.0,0.4
33-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.400000-notes/run_0,539,7379,1061,6857,0.5584415584415584,0.7756833176248822,0.0438967478489135,0.1115327280119257,fn>=0_inferred,301.0,823.0,33.0,0.4
33-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.400000-notes/run_0,2484,9598,4113,7969,0.181561996779388,0.5057135910527596,0.0565943029238298,0.2167118149614503,fn<0_inferred,451.0,2080.0,33.0,0.4
33-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.500000-notes/run_0,1311,8975,5136,5150,0.2494279176201373,0.8084112149532711,0.0634951456310679,0.4626183844011142,fn<0_inferred,327.0,4152.0,33.0,0.5
33-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.500000-notes/run_0,743,9232,2598,7377,0.2853297442799462,0.7956120092378753,0.0287379693642402,0.2238951473136915,fn>=0,212.0,2067.0,33.0,0.5
33-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.500000-notes/run_0,20,9694,75,9639,0.8,0.9466666666666668,0.0016599232285506,0.0073241180111409,fn>=0_inferred,16.0,71.0,33.0,0.5
33-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.500000-notes/run_0,588,9437,2613,7412,0.2227891156462585,0.8251052430156908,0.0176740420939017,0.2284624350958991,fn<0,131.0,2156.0,33.0,0.5
33-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.500000-notes/run_0,1331,18669,5211,14789,0.2577009767092412,0.8104010746497793,0.0231929136520386,0.2262038673737211,all,343.0,4223.0,33.0,0.5
33-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.600000-notes/run_0,863,19137,5084,14916,0.2410196987253766,0.8711644374508262,0.0139447573075891,0.2314364842974343,all,208.0,4429.0,33.0,0.6
33-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.600000-notes/run_0,443,9572,2604,7411,0.2460496613995485,0.8717357910906298,0.0147078666846579,0.2371500208942749,fn<0,109.0,2270.0,33.0,0.6
33-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.600000-notes/run_0,420,9565,2480,7505,0.2357142857142857,0.8705645161290323,0.0131912058627581,0.2257187663355985,fn>=0,99.0,2159.0,33.0,0.6
33-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.600000-notes/run_0,863,8066,4960,3969,0.2410196987253766,0.8679435483870968,0.0524061476442428,0.5337217951896851,fn<0_inferred,208.0,4305.0,33.0,0.6
33-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.600000-notes/run_0,0,11071,124,10947,0.0,1.0,0.0,0.0112004335651702,fn>=0_inferred,0.0,124.0,33.0,0.6
33-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.700000-notes/run_0,661,19339,5263,14737,0.2965204236006051,0.9116473494204826,0.0132998575015267,0.2480996949170071,all,196.0,4798.0,33.0,0.7
33-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.700000-notes/run_0,292,9628,2576,7344,0.2465753424657534,0.9145962732919256,0.0098039215686274,0.2447029497299543,fn>=0,72.0,2356.0,33.0,0.7
33-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.700000-notes/run_0,369,9711,2687,7393,0.3360433604336043,0.9088202456270934,0.0167726227512511,0.2514674080939141,fn<0,124.0,2442.0,33.0,0.7
33-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.700000-notes/run_0,661,9933,5259,5335,0.2965204236006051,0.9115801483171706,0.036738519212746,0.4826336454243431,fn<0_inferred,196.0,4794.0,33.0,0.7
33-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.700000-notes/run_0,0,9406,4,9402,0.0,1.0,0.0,0.0004252604720391,fn>=0_inferred,0.0,4.0,33.0,0.7
33-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.800000-notes/run_0,292,11397,5200,6489,0.339041095890411,0.9628846153846152,0.015256588072122,0.4393261384574888,fn<0_inferred,99.0,5007.0,33.0,0.8
33-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.800000-notes/run_0,0,8311,42,8269,0.0,1.0,0.0,0.0050535434965708,fn>=0_inferred,0.0,42.0,33.0,0.8
33-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.800000-notes/run_0,168,9731,2629,7270,0.3630952380952381,0.9593001141118296,0.0083906464924346,0.2591717192477649,fn<0,61.0,2522.0,33.0,0.8
33-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.800000-notes/run_0,292,19708,5242,14758,0.339041095890411,0.9631819916062572,0.0067082260468898,0.256190379541303,all,99.0,5049.0,33.0,0.8
33-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.800000-notes/run_0,124,9977,2613,7488,0.3064516129032258,0.9670876387294298,0.0050747863247863,0.2532825498646888,fn>=0,38.0,2527.0,33.0,0.8
33-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.900000-notes/run_0,350,9748,5273,4825,0.3085714285714285,0.9541058221126494,0.0223834196891191,0.5161058678703324,fn<0_inferred,108.0,5031.0,33.0,0.9
33-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.900000-notes/run_0,201,9925,2692,7434,0.2885572139303483,0.9468796433878156,0.0078019908528383,0.2568261964735516,fn>=0,58.0,2549.0,33.0,0.9
33-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.900000-notes/run_0,149,9725,2604,7270,0.3355704697986577,0.9619815668202764,0.0068775790921595,0.2575835475578406,fn<0,50.0,2505.0,33.0,0.9
33-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.900000-notes/run_0,350,19650,5296,14704,0.3085714285714285,0.9543051359516616,0.0073449401523395,0.2572010178117048,all,108.0,5054.0,33.0,0.9
33-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-0.900000-notes/run_0,0,9902,23,9879,0.0,1.0,0.0,0.002322763078166,fn>=0_inferred,0.0,23.0,33.0,0.9
33-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-1.000000-notes/run_0,106,12489,5184,7411,0.330188679245283,0.986304012345679,0.0047227094858993,0.4094002722395708,fn<0_inferred,35.0,5113.0,33.0,1.0
33-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-1.000000-notes/run_0,106,19894,5233,14767,0.330188679245283,0.9864322568316454,0.0023701496580212,0.2594752186588921,all,35.0,5162.0,33.0,1.0
33-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-1.000000-notes/run_0,0,7405,49,7356,0.0,1.0,0.0,0.0066171505739365,fn>=0_inferred,0.0,49.0,33.0,1.0
33-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-1.000000-notes/run_0,63,9906,2621,7348,0.3333333333333333,0.9839755818389928,0.0028579205225911,0.2603472642842722,fn<0,21.0,2579.0,33.0,1.0
33-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/33-r_fun-1.000000-notes/run_0,43,9988,2612,7419,0.3255813953488372,0.988897396630934,0.0018870467718021,0.2586103323988786,fn>=0,14.0,2583.0,33.0,1.0
34-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.100000-notes/run_0,877,6884,432,7329,0.758266818700114,0.5092592592592593,0.0907354345749761,0.0319581638582219,fn>=0_inferred,665.0,220.0,34.0,0.1
34-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.100000-notes/run_0,2406,7620,2660,7366,0.3557772236076476,0.4172932330827067,0.1162096117295682,0.1456692913385826,fn>=0,856.0,1110.0,34.0,0.1
34-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.100000-notes/run_0,3994,8245,4847,7392,0.2864296444667,0.4120074272746028,0.1547619047619047,0.2422073984232868,fn<0_inferred,1144.0,1997.0,34.0,0.1
34-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.100000-notes/run_0,4871,15129,5279,14721,0.3713816464791624,0.4199659026330744,0.1228856735276136,0.1465397580805076,all,1809.0,2217.0,34.0,0.1
34-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.100000-notes/run_0,2465,7509,2619,7355,0.3866125760649087,0.422680412371134,0.1295717199184228,0.1474230922892529,fn<0,953.0,1107.0,34.0,0.1
34-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.200000-notes/run_0,2144,7757,2606,7295,0.3218283582089552,0.442056792018419,0.0945853324194653,0.1485110223024365,fn<0,690.0,1152.0,34.0,0.2
34-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.200000-notes/run_0,4145,15855,5213,14787,0.3141133896260555,0.4546326491463648,0.0880503144654088,0.1494796594134342,all,1302.0,2370.0,34.0,0.2
34-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.200000-notes/run_0,2482,8473,3448,7507,0.2675261885576148,0.472737819025522,0.0884507792726788,0.1923757818954325,fn<0_inferred,664.0,1630.0,34.0,0.2
34-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.200000-notes/run_0,1663,7382,1765,7280,0.3836440168370414,0.4192634560906516,0.0876373626373626,0.1002438363587103,fn>=0_inferred,638.0,740.0,34.0,0.2
34-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.200000-notes/run_0,2001,8098,2607,7492,0.3058470764617691,0.4672036823935558,0.0816871329418045,0.1504075080266732,fn>=0,612.0,1218.0,34.0,0.2
34-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.300000-notes/run_0,3742,16258,5155,14845,0.2712453233564939,0.4709990300678952,0.0683731896261367,0.1493418624677082,all,1015.0,2428.0,34.0,0.3
34-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.300000-notes/run_0,1853,8084,2567,7370,0.2676740420939018,0.4713673548889754,0.0672998643147896,0.1496783770410688,fn>=0,496.0,1210.0,34.0,0.3
34-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.300000-notes/run_0,1381,7667,1590,7458,0.3120926864590876,0.4025157232704403,0.0577902923035666,0.0834746315377592,fn>=0_inferred,431.0,640.0,34.0,0.3
34-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.300000-notes/run_0,1889,8174,2588,7475,0.2747485442032821,0.4706336939721793,0.0694314381270903,0.1490090530951798,fn<0,519.0,1218.0,34.0,0.3
34-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.300000-notes/run_0,2361,8591,3565,7387,0.2473528166031342,0.5015427769985975,0.0790578042507107,0.2081247817483413,fn<0_inferred,584.0,1788.0,34.0,0.3
34-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.400000-notes/run_0,2988,17012,5254,14746,0.2556894243641232,0.5767034640274077,0.0518106605181066,0.1781095697154949,all,764.0,3030.0,34.0,0.4
34-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.400000-notes/run_0,626,9517,1029,9114,0.4456869009584664,0.6627793974732751,0.0306122448979591,0.0716612377850162,fn<0_inferred,279.0,682.0,34.0,0.4
34-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.400000-notes/run_0,2362,7495,4225,5632,0.2053344623200677,0.5557396449704142,0.0861150568181818,0.3132755170113409,fn>=0_inferred,485.0,2348.0,34.0,0.4
34-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.400000-notes/run_0,1634,8395,2649,7380,0.2778457772337821,0.5545488863722159,0.0615176151761517,0.1749851101846337,fn<0,454.0,1469.0,34.0,0.4
34-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.400000-notes/run_0,1354,8617,2605,7366,0.2289512555391432,0.599232245681382,0.0420852565843062,0.1811535337124289,fn>=0,310.0,1561.0,34.0,0.4
34-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.500000-notes/run_0,546,9471,2554,7463,0.2326007326007326,0.8359436178543461,0.0170172852740184,0.2254249815225425,fn<0,127.0,2135.0,34.0,0.5
34-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.500000-notes/run_0,1235,18765,5168,14832,0.2842105263157894,0.8289473684210527,0.0236650485436893,0.2282973621103117,all,351.0,4284.0,34.0,0.5
34-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.500000-notes/run_0,1208,9064,5097,5175,0.2690397350993377,0.8267608397096331,0.0628019323671497,0.4649161518093557,fn<0_inferred,325.0,4214.0,34.0,0.5
34-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.500000-notes/run_0,27,9701,71,9657,0.9629629629629628,0.9859154929577464,0.0026923475199337,0.0072157509535099,fn>=0_inferred,26.0,70.0,34.0,0.5
34-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.500000-notes/run_0,689,9294,2614,7369,0.3251088534107402,0.8221117061973986,0.0303976116162301,0.2312244458790617,fn>=0,224.0,2149.0,34.0,0.5
34-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.600000-notes/run_0,486,9457,2499,7444,0.2736625514403292,0.8587434973989596,0.017866738312735,0.2269218568256318,fn<0,133.0,2146.0,34.0,0.6
34-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.600000-notes/run_0,914,8276,5020,4170,0.2647702407002188,0.8661354581673307,0.0580335731414868,0.5253745770903818,fn<0_inferred,242.0,4348.0,34.0,0.6
34-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.600000-notes/run_0,428,9629,2586,7471,0.2546728971962617,0.8766434648105181,0.0145897470218176,0.2354346245716066,fn>=0,109.0,2267.0,34.0,0.6
34-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.600000-notes/run_0,914,19086,5085,14915,0.2647702407002188,0.8678466076696165,0.0162252765672142,0.2312165985539138,all,242.0,4413.0,34.0,0.6
34-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.600000-notes/run_0,0,10810,65,10745,0.0,1.0,0.0,0.0060129509713228,fn>=0_inferred,0.0,65.0,34.0,0.6
34-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.700000-notes/run_0,422,10747,5241,5928,0.3080568720379147,0.9442854417095974,0.0219298245614035,0.4605006048199497,fn<0_inferred,130.0,4949.0,34.0,0.7
34-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.700000-notes/run_0,0,8831,0,8831,0.0,0.0,0.0,0.0,fn>=0_inferred,0.0,0.0,34.0,0.7
34-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/34-r_fun-0.700000-notes/run_0,211,9842,2580,7473,0.2985781990521327,0.9426356589147288,0.0084303492573263,0.2471042471042471,fn>=0,63.0,2432.0,34.0,0.7
