params,run_result_dir,condition,status,corr_in,corr_in_p,corr_fn_abs,corr_fn_abs_p,avg_in,avg_in_hat,avg_fn_hat_abs,avg_fn_abs,avg_helpfulness,avg_helpfulness_hat,no_run,mu_fnr
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.600000-notes/run_0,fn<0,unpublished,0.5991562790215897,0.0,0.5181571148033445,0.0,0.1301215368223181,0.0763984641842527,0.3032100268409823,0.695287572294069,0.0743526510480887,0.0,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.600000-notes/run_0,fn<0,publishable,0.0767900681120733,0.003412614188082,0.2154045169817723,1.0539100694865487e-16,0.7546099015151515,0.4139455495523416,0.0681340715826999,0.2552956904876033,1.0,0.5847107438016529,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.600000-notes/run_0,fn<0,unpublishable,0.6803095973955138,0.0,0.4563207917921231,0.0,0.1614624376110652,0.108092782248943,0.3024948786447313,0.7324065056203728,0.0,0.1144272737996933,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.600000-notes/run_0,fn>=0,published,0.2733646302070646,1.3657963668525657e-33,0.5139421327375688,2.5667434652535976e-127,0.7753796964380649,0.4944958149494949,0.1190413028022355,0.5248046554226475,0.4646464646464646,1.0,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.600000-notes/run_0,fn>=0,unpublished,0.5778718069193824,0.0,0.5037792297818503,0.0,0.1182004327103052,0.0778870442238514,0.3103558618604891,0.6906177434339438,0.0772893772893772,0.0,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.600000-notes/run_0,fn>=0,unpublishable,0.6709498080333135,0.0,0.43548277618567,0.0,0.1524478153780243,0.1107777407751451,0.3108273329279472,0.7310600072413591,0.0,0.1175852405418029,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.600000-notes/run_0,fn<0_inferred,published,0.3136962611068489,7.443609302549083e-46,0.5191457395866031,3.1279360899402427e-135,0.7776687777777778,0.4983074085970301,0.1148254561737936,0.514987309921659,0.4772145417306707,1.0,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.600000-notes/run_0,fn<0_inferred,unpublished,0.581127186638867,0.0,0.5077536671690247,0.0,0.0997093754094925,0.0716476123435048,0.3078034381735069,0.687605253352622,0.0651857246904588,0.0,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.600000-notes/run_0,fn<0_inferred,publishable,0.1371390081599013,1.3154922044759954e-07,0.2505130240733148,1.858580468167092e-22,0.7508461347855684,0.4301487610517359,0.0645969070844309,0.2505851844172906,1.0,0.6344452008168823,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.600000-notes/run_0,fn<0_inferred,unpublishable,0.6753076507298122,0.0,0.4458381062354388,0.0,0.1418481983058243,0.1068033558232966,0.3055544580456019,0.7225582042521097,0.0,0.117060307268975,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.600000-notes/run_0,fn>=0_inferred,publishable,0.0693835896314578,0.0073793006767998,0.1604672776083072,4.684334889369578e-10,0.7474417899328859,0.3949673530738255,0.0723783459359209,0.2584554900926174,1.0,0.5308724832214765,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.600000-notes/run_0,fn>=0,publishable,0.128130104348657,6.022989922965753e-07,0.1963881177865089,1.4427867690524083e-14,0.7438537903118779,0.4109760770504312,0.0688824950321639,0.2538281178228267,1.0,0.5799601857996018,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.600000-notes/run_0,fn>=0_inferred,unpublishable,0.676082038315966,0.0,0.44554995522915,0.0,0.1727467470733261,0.1122087050885731,0.3078649335728557,0.7413457377896382,0.0,0.1149176583724005,30.0,0.6
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,fn>=0_inferred,unpublished,0.593975738524052,0.0,0.5264894517964768,0.0,0.1548218123668031,0.0839279636268199,0.3231039446329981,0.7709460272689103,0.0747742323901264,0.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,fn>=0_inferred,publishable,0.1232950155358449,3.1903875408729256e-06,0.1633807369571861,5.989483786958035e-10,0.761496689217759,0.4055905863312191,0.0749633103059436,0.2600724404878788,1.0,0.5623678646934461,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,fn>=0_inferred,published,0.2674181491496905,7.672480028076123e-32,0.5156828643679259,5.726006673325327e-127,0.8161615083288555,0.500091951133799,0.1115487216245373,0.5737541786243955,0.4288017195056421,1.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,fn<0_inferred,unpublishable,0.6754280178188734,0.0,0.4618324082239848,0.0,0.1559377174536313,0.1139178837370489,0.3221426408645782,0.8093737284596645,0.0,0.1191680073546311,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,fn<0_inferred,publishable,0.106220325354088,0.0003436089644299,0.2641851607447157,1.5692433164994481e-19,0.7249913657243816,0.419677573984099,0.0638674024190459,0.260216584725265,1.0,0.5980565371024735,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,fn<0_inferred,unpublished,0.5821642709802475,0.0,0.5245680631318557,0.0,0.1062648873499384,0.0765715050172166,0.3270722818033424,0.7791804385640394,0.0560344827586206,0.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,fn<0_inferred,published,0.3368621784341031,9.521982393269643e-47,0.4931816687308745,9.668128201906882e-106,0.7670883068844807,0.4927816903675613,0.1282125041416452,0.5897259030484248,0.3949824970828471,1.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,fn>=0,unpublishable,0.6798256751558711,0.0,0.4506646120704631,0.0,0.1800895112067845,0.119886979394846,0.3205836369342433,0.8138974937388826,0.0,0.124515393386545,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,fn>=0,publishable,0.12519882545537,6.864981184532856e-06,0.1850463391354735,2.397952778173932e-11,0.7326103398285269,0.4081557104520654,0.0690259955170382,0.2634184806617303,1.0,0.5681995323460639,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,fn>=0,unpublished,0.5799791137175364,0.0,0.5198181116144627,0.0,0.132321992745809,0.0819548431769678,0.3251962415555253,0.7777143438811953,0.0672983479105928,0.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,fn>=0_inferred,unpublishable,0.6950563254748685,0.0,0.4590419249755064,0.0,0.197108484818372,0.1202880778526054,0.3183488617578803,0.8118692683018178,0.0,0.1215273808162798,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,fn<0,unpublishable,0.6911786406922522,0.0,0.4701202004263028,0.0,0.1730260307298421,0.1143063062523032,0.3198944876928707,0.8073176235513307,0.0,0.1161424127203595,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,fn>=0,published,0.3103329850628351,6.013717692863271e-42,0.4763737157701893,8.457558911167042e-104,0.7853099588138385,0.4944647538550247,0.122494995978358,0.5896224337995607,0.400329489291598,1.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,all,unpublished,0.5882179794903946,0.0,0.5255728489846595,0.0,0.1308168059048889,0.0802911633887695,0.3250657648962063,0.7750168595195313,0.0655098934550989,0.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,all,publishable,0.1121508046198277,1.3501174766509438e-08,0.2043101937080725,1.9213530748509116e-25,0.7452975413563308,0.4118416525887887,0.0700395283663245,0.2601364041400627,1.0,0.5782046256370051,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,all,published,0.3033940840686713,5.267125346951009e-77,0.5038211426454539,1.7437704797003283e-229,0.7926338251748253,0.4965871156223775,0.1195380148369354,0.5814116711174825,0.4125874125874126,1.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,fn<0,published,0.2951751194201328,1.3377927791778782e-36,0.5351405596825366,1.5508658678927308e-130,0.8002374515393386,0.4987905482212087,0.1164680817362907,0.5728872704082097,0.4253135689851767,1.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,fn<0,unpublished,0.5964879352499602,0.0,0.5313373211972541,0.0,0.1293044541321005,0.0786195642167386,0.3249346671469675,0.7723065346977053,0.0637129256682533,0.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,fn<0,publishable,0.0971353191845795,0.0005328551171658,0.2242396414348245,6.466899506715245e-16,0.7581348280757098,0.4155711981419558,0.0710650509575189,0.2568155017920347,1.0,0.5883280757097792,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,all,unpublishable,0.6854494961804048,0.0,0.460385982828589,0.0,0.1765761896949854,0.1171111949828952,0.320240859338629,0.8106247163099318,0.0,0.1203507364318872,30.0,0.7
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,fn>=0_inferred,unpublishable,0.6745906178419245,0.0,0.427898710403317,0.0,0.1796488318564175,0.1198603406523233,0.3316815459448591,0.8898770424086709,0.0,0.1118083285795778,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,fn<0_inferred,unpublished,0.5787164983644512,0.0,0.4949503226445591,0.0,0.1403714480309385,0.0879286867614086,0.3344752189857266,0.8484334613556634,0.0570481713812285,0.0,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,fn>=0_inferred,publishable,0.0699856768263733,0.0520749442574112,0.2157575788755285,1.425049945803253e-09,0.7201983670557718,0.3860154814306096,0.0678488970330687,0.2718852581971466,1.0,0.5201037613488976,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,fn>=0_inferred,unpublished,0.5808895768609326,0.0,0.4752825587768652,0.0,0.1299569702294911,0.0824938478995234,0.33972692831471,0.8666818588954015,0.0453709380748007,0.0,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,fn>=0_inferred,published,0.298181793250059,9.357349993824527e-30,0.5201123536416313,1.4593480322054465e-96,0.7748702824040551,0.4891068011440985,0.1368770089882157,0.6818285673352643,0.2903692976104272,1.0,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,fn<0_inferred,unpublishable,0.678303183285887,0.0,0.436594150579829,0.0,0.2029548390928501,0.1322262297509077,0.3240589929763076,0.8757991794531098,0.0,0.138236884802596,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,fn<0_inferred,publishable,0.0920005480691056,0.0013014940579213,0.2278172793722276,8.144929225550793e-16,0.7707499991796555,0.4204902359146841,0.0683740032403199,0.2648050913896637,1.0,0.6045939294503692,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,fn<0_inferred,published,0.2696101393687435,6.739096285978538e-35,0.4999164954785219,7.050915042314638e-128,0.8088651970223324,0.4923571301141439,0.1257033125585657,0.6209163798779156,0.3657568238213399,1.0,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,fn<0,unpublishable,0.675211245700887,0.0,0.436059298679814,0.0,0.1933191628205576,0.1294120611417133,0.3333988686004024,0.8824012420979733,0.0,0.1322360317993506,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,fn>=0,publishable,0.1074117792543642,0.0008474171478043,0.2039271386260122,1.7251301598676143e-10,0.7482770956340955,0.4086981157068607,0.0620489976231767,0.2654030058835759,1.0,0.58004158004158,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,fn>=0,unpublished,0.5873216587864732,0.0,0.4774629817243034,0.0,0.1349219701980133,0.0839372186436014,0.331543533301531,0.8589330591707114,0.0480609088746133,0.0,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,fn>=0,published,0.2716081149036818,4.8275787917285986e-29,0.5272305924110655,1.2078642496518014e-117,0.8012810642201834,0.4922443970642201,0.1212630211518568,0.6427746751376147,0.3412844036697248,1.0,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,fn<0,publishable,0.0794530325213644,0.0108221936307836,0.2375477281873156,1.1832909740876122e-14,0.7538663657587549,0.4056692086118676,0.073899099074854,0.2695556895077821,1.0,0.5642023346303502,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,fn<0,unpublished,0.5727281563379784,0.0,0.4941935420415524,0.0,0.1355993382715784,0.086615094431525,0.3427054506811654,0.8558201486822395,0.0546474749939009,0.0,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,fn<0,published,0.2911785998617903,9.37703009184998e-36,0.4947197152474898,2.3235095002348725e-109,0.789247411697899,0.4899128451788756,0.1385884637336456,0.6483902118648496,0.329358319136854,1.0,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,all,unpublishable,0.6770962126286952,0.0,0.4325167854260269,0.0,0.1916124096965519,0.1262080721746116,0.3277686918530068,0.8826505103140477,0.0,0.1253747917823431,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,all,published,0.281805644965336,5.03528494667594e-63,0.509841368373704,3.771447021499093e-224,0.7950409988221437,0.49103536795053,0.1302471508298692,0.6456866186525323,0.3351001177856301,1.0,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,fn>=0,unpublishable,0.6792850850913609,0.0,0.429457607547584,0.0,0.1899334789607335,0.123056312568357,0.3222302946142152,0.8828957151204978,0.0,0.1186253992730476,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,all,publishable,0.092624972627568,3.49967457161246e-05,0.2227067704013757,8.722013321979855e-24,0.751164417085427,0.4071334340517588,0.0681705575690683,0.2675482112934673,1.0,0.5718592964824121,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,all,unpublished,0.5800754007438664,0.0,0.4854679463794434,0.0,0.1352564115053541,0.0852593835261235,0.3370545787531236,0.8573961017999278,0.051312936641773,0.0,30.0,0.8
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,fn>=0_inferred,publishable,0.0973496798486417,0.00723759771676,0.1737950575156885,1.4352956588043092e-06,0.7577560697368421,0.4279708487631579,0.0606869377467808,0.28830398155,1.0,0.618421052631579,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,fn>=0_inferred,unpublished,0.5730598366966609,0.0,0.4862842662959625,0.0,0.1117478850640788,0.0807433586676404,0.3514858836546751,0.9565924636827304,0.0348515803389015,0.0,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,fn>=0_inferred,published,0.2666915471498759,5.050326759547195e-28,0.522730768120828,2.503373355374004e-115,0.8154052611620795,0.4961835720061162,0.1328097408630535,0.7260376290342508,0.2874617737003058,1.0,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,all,published,0.2812161905139559,3.027827918491984e-57,0.541424051673206,7.402354341524285e-235,0.8166050103593395,0.495146918666235,0.1361810957262583,0.7134685701233409,0.2949174490126254,1.0,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,fn<0_inferred,unpublishable,0.6815996736004579,0.0,0.4138398956119883,0.0,0.2282429394381593,0.1346512821211765,0.3492760575054572,0.9758443283362276,0.0,0.1099413935315823,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,fn<0_inferred,publishable,0.1794722885566652,1.939200139333911e-07,0.2103415034257854,9.396714335864755e-10,0.7463808024096384,0.4037666400409638,0.0734527960428995,0.2782896194216867,1.0,0.5313253012048192,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,fn<0_inferred,unpublished,0.5922013047618224,0.0,0.456432914412482,0.0,0.1784890843985099,0.0998317267949384,0.3580530775533841,0.9552476293096624,0.0452852153667054,0.0,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,fn>=0,unpublishable,0.6825105386794552,0.0,0.4207229363176247,0.0,0.2078645316558321,0.1272964666462345,0.3479936076794259,0.9725728207368536,0.0,0.1099329149534732,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,fn>=0,publishable,0.1843798883374976,3.366832218163749e-07,0.2377276895584839,3.6814324151991266e-11,0.7573618052980131,0.4102631812847682,0.0730245668546609,0.2855355276092715,1.0,0.5536423841059602,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,fn>=0,unpublished,0.5886980851502459,0.0,0.4602848242327043,0.0,0.1519118435785589,0.0907377588560668,0.3582848319349972,0.9555083178453814,0.0393553661100081,0.0,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,fn<0_inferred,published,0.2980315507301782,3.275448713726953e-31,0.5628549971190855,2.81148485423893e-122,0.8179541093535075,0.4939812183837689,0.1399721309403848,0.6993348622008254,0.3033012379642366,1.0,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,fn<0,unpublishable,0.6747453822719495,0.0,0.4390613873309457,0.0,0.2038714641184773,0.1332974205239372,0.3378936041880583,0.9741140946593586,0.0,0.1267452006980803,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,fn>=0_inferred,unpublishable,0.6753336617975585,0.0,0.4453298044257169,0.0,0.18346532629602,0.1259099372165546,0.3366393966413756,0.9708314906260328,0.0,0.1266855154414963,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,fn>=0,published,0.3087983842214964,4.6695692850880556e-33,0.542632830615634,1.3626824891111578e-110,0.8312908284518831,0.4945852284030683,0.1417694939254825,0.7127472851359832,0.2914923291492329,1.0,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,all,publishable,0.140857459832592,1.6966640271717866e-08,0.1897574577159745,2.347260489140532e-14,0.7518180371069183,0.4153359473547169,0.0673508763541887,0.2830763585522012,1.0,0.5729559748427673,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,all,unpublishable,0.6783730075766827,0.0,0.4298032173353876,0.0,0.2058760230636285,0.1302848830042344,0.342963904691438,0.9733403600807712,0.0,0.118305268875611,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,all,unpublished,0.5826178517916587,0.0,0.4713387772164796,0.0,0.1456493043936727,0.0904393602177255,0.3548217121444103,0.9559093504863106,0.0401513807580864,0.0,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,fn<0,unpublished,0.5766650624106556,0.0,0.4823590623608108,0.0,0.139225475567585,0.0901332764203949,0.3512694008402898,0.9563207115912794,0.0409678965021562,0.0,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,fn<0,publishable,0.1054800727784783,0.0022736571212426,0.1384128397608932,5.996024071274282e-05,0.7468054083832335,0.419922699908982,0.0622207729675341,0.2808527985065868,1.0,0.5904191616766467,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,fn<0,published,0.2579862592597954,1.4293542402621615e-26,0.5413755031082803,1.1464641305188215e-126,0.8038802592145015,0.4956336037643504,0.1313389428454804,0.7140935385051359,0.2978851963746223,1.0,30.0,0.9
30-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-1.000000-notes/run_0,fn>=0_inferred,unpublishable,0.6674110510867869,0.0,0.4135042759964467,0.0,0.1582609549797319,0.1206510646429378,0.3501386510928008,1.049753815989975,0.0,0.1077694235588972,30.0,1.0
30-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-1.000000-notes/run_0,fn<0,unpublished,0.5744130032898837,0.0,0.432952068707555,0.0,0.1556248820996603,0.0980553627180279,0.3608805405477394,1.0400127997083966,0.0307998594683218,0.0,30.0,1.0
