params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,dhom
35-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.500000-notes/run_0,1373,10739,1958,10154,0.640203932993445,0.7477017364657814,0.0865668701989363,0.1363255424154949,fn<0_inferred,879.0,1464.0,35.0,0.5
35-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.600000-notes/run_0,3791,16209,5359,14641,0.4573991031390134,0.6161597312931517,0.1184345331603032,0.2037139860571287,all,1734.0,3302.0,35.0,0.6
35-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.600000-notes/run_0,1949,8123,2691,7381,0.4433042585941508,0.5968041620215533,0.1170573093076818,0.197710205589068,fn<0,864.0,1606.0,35.0,0.6
35-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.600000-notes/run_0,1842,8086,2668,7260,0.4723127035830619,0.6356821589205397,0.1198347107438016,0.2097452386841454,fn>=0,870.0,1696.0,35.0,0.6
35-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.600000-notes/run_0,1605,8311,2741,7175,0.4847352024922118,0.6982852973367384,0.1084320557491289,0.230297196486584,fn<0_inferred,778.0,1914.0,35.0,0.6
35-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.600000-notes/run_0,2186,7898,2618,7466,0.4373284537968893,0.5301757066462949,0.1280471470667024,0.1757406938465434,fn>=0_inferred,956.0,1388.0,35.0,0.6
35-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.700000-notes/run_0,4062,15938,5312,14688,0.4416543574593796,0.5730421686746988,0.1221405228758169,0.1909900865855189,all,1794.0,3044.0,35.0,0.7
35-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.700000-notes/run_0,512,5091,224,5379,0.578125,0.0357142857142857,0.055028815765012,0.0015714005107051,fn>=0_inferred,296.0,8.0,35.0,0.7
35-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.700000-notes/run_0,3550,10847,5088,9309,0.4219718309859155,0.5966981132075472,0.160919540229885,0.2798930579883839,fn<0_inferred,1498.0,3036.0,35.0,0.7
35-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.700000-notes/run_0,1982,7921,2615,7288,0.4762865792129162,0.6030592734225622,0.1295279912184412,0.1990910238606236,fn>=0,944.0,1577.0,35.0,0.7
35-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.700000-notes/run_0,2080,8017,2697,7400,0.4086538461538461,0.5439377085650723,0.1148648648648648,0.1829861544218535,fn<0,850.0,1467.0,35.0,0.7
35-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.800000-notes/run_0,379,7329,23,7685,0.9868073878627968,0.782608695652174,0.0486662329212752,0.0024559967253376,fn>=0_inferred,374.0,18.0,35.0,0.8
35-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.800000-notes/run_0,1321,8710,2677,7354,0.5352006056018168,0.770638774747852,0.0961381561055208,0.2368541905855338,fn>=0,707.0,2063.0,35.0,0.8
35-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.800000-notes/run_0,2719,9573,5307,6985,0.4468554615667525,0.7166007160354249,0.1739441660701503,0.3972631359030606,fn<0_inferred,1215.0,3803.0,35.0,0.8
35-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.800000-notes/run_0,1777,8192,2653,7316,0.4963421496904895,0.6626460610629477,0.1205576817933297,0.214599609375,fn<0,882.0,1758.0,35.0,0.8
35-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.800000-notes/run_0,3098,16902,5330,14670,0.512911555842479,0.7168855534709193,0.1083162917518745,0.2260679209560998,all,1589.0,3821.0,35.0,0.8
35-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.900000-notes/run_0,757,9159,2635,7281,0.6208718626155878,0.8910815939278938,0.0645515725861832,0.2563598646140408,fn>=0,470.0,2348.0,35.0,0.9
35-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.900000-notes/run_0,2577,17423,5242,14758,0.5421032207993791,0.7748950782144219,0.0946605231061119,0.2331401021638064,all,1397.0,4062.0,35.0,0.9
35-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.900000-notes/run_0,424,7458,25,7857,0.9952830188679244,0.92,0.0537100674557719,0.0030839367122552,fn>=0_inferred,422.0,23.0,35.0,0.9
35-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.900000-notes/run_0,2153,9965,5217,6901,0.4528564793311658,0.7741997316465402,0.1412838719026228,0.4053186151530356,fn<0_inferred,975.0,4039.0,35.0,0.9
35-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-0.900000-notes/run_0,1820,8264,2607,7477,0.5093406593406593,0.6574606827771384,0.1239802059649592,0.207405614714424,fn<0,927.0,1714.0,35.0,0.9
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-1.000000-notes/run_0,2046,10433,5129,7350,0.4672531769305962,0.7874829401442777,0.1300680272108843,0.3871369692322438,fn<0_inferred,956.0,4039.0,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-1.000000-notes/run_0,1571,8511,2561,7521,0.4844048376830044,0.6837172979304958,0.1011833532774897,0.2057337563153566,fn<0,761.0,1751.0,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-1.000000-notes/run_0,851,9067,2579,7339,0.6709753231492362,0.8914307871267934,0.0778035154653222,0.253556854527407,fn>=0,571.0,2299.0,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-1.000000-notes/run_0,376,7145,11,7510,1.0,1.0,0.0500665778961384,0.0015395381385584,fn>=0_inferred,376.0,11.0,35.0,1.0
35-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/35-r_fun-1.000000-notes/run_0,2422,17578,5140,14860,0.5499587118084228,0.7879377431906615,0.0896366083445491,0.2304016384116509,all,1332.0,4050.0,35.0,1.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.000000-notes/run_0,2297,7785,2597,7485,0.2799303439268611,0.3631112822487485,0.0859051436205744,0.1211303789338471,fn>=0,643.0,943.0,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.000000-notes/run_0,1893,8025,2581,7337,0.2768092974115161,0.4695854320030996,0.0714188360365272,0.1510280373831775,fn<0,524.0,1212.0,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.000000-notes/run_0,4190,15810,5178,14822,0.2785202863961813,0.4161838547701815,0.0787343138577789,0.1363061353573687,all,1167.0,2155.0,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.000000-notes/run_0,1463,7527,1550,7440,0.2563226247436774,0.2980645161290322,0.0504032258064516,0.0613790354722997,fn>=0_inferred,375.0,462.0,36.0,0.0
36-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.000000-notes/run_0,2727,8283,3628,7382,0.2904290429042904,0.4666482910694597,0.1072879978325657,0.2043945430399613,fn<0_inferred,792.0,1693.0,36.0,0.0
36-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.100000-notes/run_0,1922,5329,2152,5099,0.2081165452653486,0.2927509293680297,0.0784467542655422,0.118221054606868,fn>=0_inferred,400.0,630.0,36.0,0.1
36-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.100000-notes/run_0,2397,7689,2680,7406,0.310805173133083,0.3835820895522388,0.1005941128814474,0.1336974899206658,fn>=0,745.0,1028.0,36.0,0.1
36-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.100000-notes/run_0,2236,10513,3105,9644,0.3649373881932021,0.5426731078904992,0.0846121941103276,0.1602777513554646,fn<0_inferred,816.0,1685.0,36.0,0.1
36-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.100000-notes/run_0,4158,15842,5257,14743,0.2924482924482924,0.4403652273159597,0.0824798209319677,0.1461305390733493,all,1216.0,2315.0,36.0,0.1
36-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.100000-notes/run_0,1761,8153,2577,7337,0.2674616695059625,0.49941792782305,0.0641951751397028,0.1578560039249356,fn<0,471.0,1287.0,36.0,0.1
36-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.200000-notes/run_0,4118,15882,5108,14892,0.3744536182612918,0.4956930305403288,0.1035455278001611,0.1594257650170003,all,1542.0,2532.0,36.0,0.2
36-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.200000-notes/run_0,2207,7774,2584,7397,0.3398278205709107,0.4361455108359133,0.1013924564012437,0.1449704142011834,fn>=0,750.0,1127.0,36.0,0.2
36-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.200000-notes/run_0,1911,8108,2524,7495,0.4144427001569858,0.5566561014263075,0.105670446964643,0.1732856438085841,fn<0,792.0,1405.0,36.0,0.2
36-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.200000-notes/run_0,2106,7335,2144,7297,0.3442545109211776,0.3558768656716418,0.0993558996848019,0.1040218132242672,fn>=0_inferred,725.0,763.0,36.0,0.2
36-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.200000-notes/run_0,2012,8547,2964,7595,0.4060636182902584,0.5968286099865048,0.1075707702435813,0.2069732069732069,fn<0_inferred,817.0,1769.0,36.0,0.2
36-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.300000-notes/run_0,4340,15660,5235,14765,0.3629032258064516,0.4718242597898758,0.1066711818489671,0.1577266922094508,all,1575.0,2470.0,36.0,0.3
36-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.300000-notes/run_0,2291,7795,2633,7453,0.374072457442165,0.4553740979870869,0.1149872534549845,0.1538165490699166,fn>=0,857.0,1199.0,36.0,0.3
36-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.300000-notes/run_0,2793,5615,3025,5383,0.3061224489795918,0.3593388429752066,0.1588333642950027,0.1935886019590383,fn>=0_inferred,855.0,1087.0,36.0,0.3
36-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.300000-notes/run_0,1547,10045,2210,9382,0.4654169360051713,0.6257918552036199,0.0767426987849072,0.1376804380288701,fn<0_inferred,720.0,1383.0,36.0,0.3
36-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.300000-notes/run_0,2049,7865,2602,7312,0.3504148365056125,0.4884704073789392,0.0981947483588621,0.161602034329307,fn<0,718.0,1271.0,36.0,0.3
36-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.400000-notes/run_0,4243,15757,5230,14770,0.4051378741456516,0.5173996175908222,0.1163845633039945,0.171733197943771,all,1719.0,2706.0,36.0,0.4
36-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.400000-notes/run_0,2116,7784,2593,7307,0.4116257088846881,0.5198611646741227,0.1192007663883946,0.1731757451181911,fn<0,871.0,1348.0,36.0,0.4
36-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.400000-notes/run_0,2127,7973,2637,7463,0.3986835919134932,0.5149791429654911,0.1136272276564384,0.170324846356453,fn>=0,848.0,1358.0,36.0,0.4
36-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.400000-notes/run_0,2015,8122,2616,7521,0.4198511166253101,0.5531345565749235,0.1124850418827283,0.1781580891406057,fn<0_inferred,846.0,1447.0,36.0,0.4
36-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.400000-notes/run_0,2228,7635,2614,7249,0.3918312387791741,0.481637337413925,0.1204304041936818,0.1648984937786509,fn>=0_inferred,873.0,1259.0,36.0,0.4
36-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.500000-notes/run_0,411,8153,56,8508,0.9197080291970804,0.4107142857142857,0.044428772919605,0.0028210474671899,fn>=0_inferred,378.0,23.0,36.0,0.5
36-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.500000-notes/run_0,3500,16500,5246,14754,0.4574285714285714,0.6380099123141441,0.1085129456418598,0.2028484848484848,all,1601.0,3347.0,36.0,0.5
36-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.500000-notes/run_0,3089,8347,5190,6246,0.3959210100356102,0.6404624277456648,0.1958053154018572,0.3982269078710914,fn<0_inferred,1223.0,3324.0,36.0,0.5
36-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.500000-notes/run_0,1919,8177,2661,7435,0.4757686294945284,0.6219466366027809,0.1227975790181573,0.2023969671028494,fn>=0,913.0,1655.0,36.0,0.5
36-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.500000-notes/run_0,1581,8323,2585,7319,0.4351676154332701,0.6545454545454545,0.0940019128296215,0.2032920821819055,fn<0,688.0,1692.0,36.0,0.5
36-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.600000-notes/run_0,739,8769,676,8832,0.8416779431664412,0.8269230769230769,0.0704257246376811,0.0637472915953928,fn>=0_inferred,622.0,559.0,36.0,0.6
36-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.600000-notes/run_0,4039,15961,5239,14761,0.4414459024511017,0.569383470127887,0.1207912743039089,0.1868930518137961,all,1783.0,2983.0,36.0,0.6
36-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.600000-notes/run_0,2104,7900,2578,7426,0.4515209125475285,0.552366175329713,0.1279288984648532,0.180253164556962,fn<0,950.0,1424.0,36.0,0.6
36-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.600000-notes/run_0,1935,8061,2661,7335,0.4304909560723514,0.5858699736941,0.1135650988411724,0.1934003225406277,fn>=0,833.0,1559.0,36.0,0.6
36-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.600000-notes/run_0,3300,7192,4563,5929,0.3518181818181818,0.5312294543063774,0.1958171698431438,0.3370411568409344,fn<0_inferred,1161.0,2424.0,36.0,0.6
36-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.700000-notes/run_0,2537,9766,5175,7128,0.4422546314544738,0.7265700483091787,0.1574074074074074,0.3850092156461192,fn<0_inferred,1122.0,3760.0,36.0,0.7
36-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.700000-notes/run_0,2929,17071,5194,14806,0.5145100716968248,0.7262225644974971,0.1017830609212481,0.2209595219963681,all,1507.0,3772.0,36.0,0.7
36-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.700000-notes/run_0,1239,8707,2594,7352,0.516545601291364,0.769082498072475,0.0870511425462459,0.2291259905822901,fn>=0,640.0,1995.0,36.0,0.7
36-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.700000-notes/run_0,392,7305,19,7678,0.9821428571428572,0.631578947368421,0.0501432664756446,0.0016427104722792,fn>=0_inferred,385.0,12.0,36.0,0.7
36-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.700000-notes/run_0,1690,8364,2600,7454,0.51301775147929,0.6834615384615385,0.1163133887845452,0.2124581539933046,fn<0,867.0,1777.0,36.0,0.7
36-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.800000-notes/run_0,1326,8583,2593,7316,0.5588235294117647,0.7743925954492865,0.1012848551120831,0.2339508330420598,fn>=0,741.0,2008.0,36.0,0.8
36-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.800000-notes/run_0,497,7576,6,8067,0.993963782696177,0.5,0.0612371389611999,0.0003959873284054,fn>=0_inferred,494.0,3.0,36.0,0.8
36-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.800000-notes/run_0,3198,16802,5187,14813,0.5312695434646654,0.7110082899556583,0.1146965503274151,0.2194976788477562,all,1699.0,3688.0,36.0,0.8
36-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.800000-notes/run_0,1872,8219,2594,7497,0.5117521367521367,0.6476484194294526,0.1277844471121782,0.2044044287626231,fn<0,958.0,1680.0,36.0,0.8
36-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.800000-notes/run_0,2701,9226,5181,6746,0.4461310625694187,0.7112526539278131,0.1786243699970353,0.3994146975937567,fn<0_inferred,1205.0,3685.0,36.0,0.8
36-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.900000-notes/run_0,421,7712,15,8118,1.0,1.0,0.051860064055186,0.0019450207468879,fn>=0_inferred,421.0,15.0,36.0,0.9
36-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.900000-notes/run_0,1799,8260,2628,7431,0.4841578654808227,0.6468797564687976,0.1172116807966626,0.2058111380145278,fn<0,871.0,1700.0,36.0,0.9
36-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.900000-notes/run_0,1300,8641,2601,7340,0.5776923076923077,0.7889273356401384,0.1023160762942779,0.2374725147552366,fn>=0,751.0,2052.0,36.0,0.9
36-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.900000-notes/run_0,2678,9189,5214,6653,0.4484690067214339,0.7167242040659763,0.1805200661355779,0.4066819022744586,fn<0_inferred,1201.0,3737.0,36.0,0.9
36-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-0.900000-notes/run_0,3099,16901,5229,14771,0.5233946434333656,0.7175368139223561,0.1098097623722158,0.2219986983018756,all,1622.0,3752.0,36.0,0.9
36-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-1.000000-notes/run_0,2851,17149,5252,14748,0.5061381971238162,0.7319116527037319,0.0978437754271765,0.2241530118374249,all,1443.0,3844.0,36.0,1.0
36-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-1.000000-notes/run_0,1941,8141,2686,7396,0.4353426069036579,0.5919583023082651,0.1142509464575446,0.1953077017565409,fn<0,845.0,1590.0,36.0,1.0
36-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-1.000000-notes/run_0,910,9008,2566,7352,0.6571428571428571,0.8784099766173032,0.0813384113166485,0.2502220248667851,fn>=0,598.0,2254.0,36.0,1.0
36-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-1.000000-notes/run_0,2453,9562,5246,6769,0.4264166326946596,0.7317956538314907,0.1545279952725661,0.4014850449696716,fn<0_inferred,1046.0,3839.0,36.0,1.0
36-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/36-r_fun-1.000000-notes/run_0,398,7587,6,7979,0.9974874371859296,0.8333333333333334,0.0497556084722396,0.0006590220113351,fn>=0_inferred,397.0,5.0,36.0,1.0
37-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/37-r_fun-0.000000-notes/run_0,2335,7747,2685,7397,0.2830835117773019,0.376536312849162,0.0893605515749628,0.1305021298567187,fn>=0,661.0,1011.0,37.0,0.0
37-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/37-r_fun-0.000000-notes/run_0,1642,7277,1492,7427,0.2637028014616321,0.1896782841823056,0.0583007943988151,0.0388896523292565,fn>=0_inferred,433.0,283.0,37.0,0.0
37-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/37-r_fun-0.000000-notes/run_0,4121,15879,5268,14732,0.2911914583838874,0.4455201214882308,0.0814553353244637,0.1478052774104162,all,1200.0,2347.0,37.0,0.0
37-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/37-r_fun-0.000000-notes/run_0,1786,8132,2583,7335,0.3017917133258678,0.5172280294231514,0.0734832992501704,0.1642892277422528,fn<0,539.0,1336.0,37.0,0.0
37-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/37-r_fun-0.000000-notes/run_0,2479,8602,3776,7305,0.3093989511899959,0.5466101694915254,0.104996577686516,0.2399441990234829,fn<0_inferred,767.0,2064.0,37.0,0.0
37-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/37-r_fun-0.100000-notes/run_0,2557,8925,4115,7367,0.3394603050449746,0.5895504252733901,0.1178227229537125,0.2718207282913165,fn<0_inferred,868.0,2426.0,37.0,0.1
37-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/37-r_fun-0.100000-notes/run_0,2134,8003,2544,7593,0.3074039362699156,0.4190251572327044,0.0863953641511918,0.133200049981257,fn>=0,656.0,1066.0,37.0,0.1
37-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/37-r_fun-0.100000-notes/run_0,1778,8085,2643,7220,0.3644544431946007,0.5724555429436247,0.0897506925207756,0.1871366728509585,fn<0,648.0,1513.0,37.0,0.1
37-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/37-r_fun-0.100000-notes/run_0,3912,16088,5187,14813,0.3333333333333333,0.4972045498361288,0.0880307837710119,0.1603058180009945,all,1304.0,2579.0,37.0,0.1
37-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/37-r_fun-0.100000-notes/run_0,1355,7163,1072,7446,0.3217712177121771,0.1427238805970149,0.0585549288208434,0.0213597654613988,fn>=0_inferred,436.0,153.0,37.0,0.1
