params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,mu_fnr
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.600000-notes/run_0,3700,16300,2959,17041,0.5343243243243243,0.4177086853666779,0.116014318408544,0.0758282208588957,all,1977.0,1236.0,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.600000-notes/run_0,1819,8110,1452,8477,0.5332600329851567,0.4152892561983471,0.1144272737996933,0.0743526510480887,fn<0,970.0,603.0,30.0,0.6
30-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.600000-notes/run_0,1881,8190,1507,8564,0.5353535353535354,0.4200398142003981,0.1175852405418029,0.0772893772893772,fn>=0,1007.0,633.0,30.0,0.6
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,1861,8305,1419,8747,0.5711982804943578,0.4376321353065539,0.1215273808162798,0.0747742323901264,fn>=0_inferred,1063.0,621.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,3575,16425,2551,17449,0.5874125874125874,0.4217953743629949,0.1203507364318872,0.0655098934550989,all,2100.0,1076.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,1754,8193,1268,8679,0.5746864310148233,0.4116719242902208,0.1161424127203595,0.0637129256682533,fn<0,1008.0,522.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,1821,8232,1283,8770,0.5996705107084019,0.4318004676539361,0.124515393386545,0.0672983479105928,fn>=0,1092.0,554.0,30.0,0.7
30-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.700000-notes/run_0,1714,8120,1132,8702,0.6050175029171528,0.4019434628975265,0.1191680073546311,0.0560344827586206,fn<0_inferred,1037.0,455.0,30.0,0.7
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,1761,8198,1028,8931,0.6706416808631459,0.4357976653696498,0.1322360317993506,0.0546474749939009,fn<0,1181.0,448.0,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,2015,8449,1219,9245,0.63424317617866,0.3954060705496308,0.138236884802596,0.0570481713812285,fn<0_inferred,1278.0,482.0,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,1635,8406,962,9079,0.6587155963302752,0.41995841995842,0.1186253992730476,0.0480609088746133,fn>=0,1077.0,404.0,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,3396,16604,1990,18010,0.6648998822143698,0.4281407035175879,0.1253747917823431,0.051312936641773,all,2258.0,852.0,30.0,0.8
30-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.800000-notes/run_0,1381,8155,771,8765,0.7096307023895728,0.4798962386511025,0.1118083285795778,0.0453709380748007,fn>=0_inferred,980.0,370.0,30.0,0.8
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,1655,8348,835,9168,0.7021148036253776,0.4095808383233533,0.1267452006980803,0.0409678965021562,fn<0,1162.0,342.0,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,1454,8590,830,9214,0.6966987620357634,0.4686746987951807,0.1099413935315823,0.0452852153667054,fn<0_inferred,1013.0,389.0,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,3089,16911,1590,18410,0.7050825509873746,0.4270440251572327,0.118305268875611,0.0401513807580864,all,2178.0,679.0,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,1635,8321,760,9196,0.7125382262996942,0.3815789473684211,0.1266855154414963,0.0348515803389015,fn>=0_inferred,1165.0,290.0,30.0,0.9
30-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-0.900000-notes/run_0,1434,8563,755,9242,0.708507670850767,0.4463576158940397,0.1099329149534732,0.0393553661100081,fn>=0,1016.0,337.0,30.0,0.9
30-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-1.000000-notes/run_0,1330,8634,585,9379,0.7451127819548872,0.4205128205128205,0.1056615843906599,0.0284920083391243,fn>=0,991.0,246.0,30.0,1.0
30-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-1.000000-notes/run_0,1669,8859,885,9643,0.6992210904733374,0.4327683615819209,0.1210204293269729,0.0432328705271475,fn<0_inferred,1167.0,383.0,30.0,1.0
30-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-1.000000-notes/run_0,1497,8539,595,9441,0.7782231128924516,0.442016806722689,0.1233979451329308,0.0307998594683218,fn<0,1165.0,263.0,30.0,1.0
30-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-1.000000-notes/run_0,2827,17173,1180,18820,0.7626459143968871,0.4313559322033898,0.1145589798087141,0.0296395504571129,all,2156.0,509.0,30.0,1.0
30-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/30-r_fun-1.000000-notes/run_0,1158,8314,295,9177,0.8540587219343696,0.4271186440677966,0.1077694235588972,0.015155159971133,fn>=0_inferred,989.0,126.0,30.0,1.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,1938,8089,2634,7393,0.2719298245614035,0.4643128321943812,0.0712836466928175,0.1511929781184324,fn>=0,527.0,1223.0,31.0,0.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,2199,7774,2609,7364,0.3533424283765348,0.4549635875814488,0.1055133079847908,0.1526884486750707,fn<0,777.0,1187.0,31.0,0.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,4137,15863,5243,14757,0.3152042542905487,0.4596604997139042,0.0883648438029409,0.1519258652209544,all,1304.0,2410.0,31.0,0.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,3280,8900,4684,7496,0.2320121951219512,0.4622117847993168,0.1015208110992529,0.2432584269662921,fn<0_inferred,761.0,2165.0,31.0,0.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,857,6963,559,7261,0.6336056009334889,0.4382826475849731,0.0747830877289629,0.0351859830532816,fn>=0_inferred,543.0,245.0,31.0,0.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,2239,7690,2545,7384,0.3555158552925413,0.4330058939096267,0.1078006500541711,0.1433029908972692,fn>=0,796.0,1102.0,31.0,0.1
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,2215,7856,2571,7500,0.3304740406320541,0.4231816413846752,0.0976,0.1384928716904277,fn<0,732.0,1088.0,31.0,0.1
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,4454,15546,5116,14884,0.343062415806017,0.428068803752932,0.1026605751142166,0.1408722500964878,all,1528.0,2190.0,31.0,0.1
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,2671,8104,3430,7345,0.2995132909022838,0.4545189504373177,0.1089176310415248,0.1923741362290227,fn<0_inferred,800.0,1559.0,31.0,0.1
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,1783,7442,1686,7539,0.4083006169377454,0.3742586002372479,0.096564531104921,0.0847890352055898,fn>=0_inferred,728.0,631.0,31.0,0.1
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,4328,15672,4884,15116,0.3433456561922366,0.4180999180999181,0.0983064302725588,0.1302960694231751,all,1486.0,2042.0,31.0,0.2
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,2147,7882,2470,7559,0.3334885887284583,0.4206477732793522,0.0947215240111125,0.1318193351941131,fn<0,716.0,1039.0,31.0,0.2
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,2181,7790,2414,7557,0.3530490600641907,0.4154929577464789,0.1018922852983988,0.1287548138639281,fn>=0,770.0,1003.0,31.0,0.2
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,2781,7946,2852,7875,0.2930600503416037,0.3106591865357643,0.1034920634920635,0.1115026428391643,fn<0_inferred,815.0,886.0,31.0,0.2
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,1547,7726,2032,7241,0.4337427278603749,0.5688976377952756,0.0926667587349813,0.1496246440590214,fn>=0_inferred,671.0,1156.0,31.0,0.2
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,992,7114,595,7511,0.6280241935483871,0.3798319327731092,0.0829450139794967,0.0317683441102052,fn>=0_inferred,623.0,226.0,31.0,0.3
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,3162,8732,3984,7910,0.2912713472485768,0.4375,0.1164348925410872,0.1996106275767292,fn<0_inferred,921.0,1743.0,31.0,0.3
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,1967,8045,2270,7742,0.3512963904422979,0.437885462555066,0.0892534228881426,0.1235550031075202,fn>=0,691.0,994.0,31.0,0.3
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,4154,15846,4579,15421,0.3716899374097255,0.4300065516488316,0.1001232086116334,0.1242584879464849,all,1544.0,1969.0,31.0,0.3
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,2187,7801,2309,7679,0.3900320073159579,0.4222607189259419,0.111082172157833,0.1249839764132803,fn<0,853.0,975.0,31.0,0.3
31-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.400000-notes/run_0,2005,7994,2060,7939,0.4249376558603491,0.4402912621359223,0.1073183020531553,0.1134600950713034,fn<0,852.0,907.0,31.0,0.4
31-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.400000-notes/run_0,4015,15985,4111,15889,0.4326276463262765,0.4458769155923133,0.1093209138397633,0.1146700031279324,all,1737.0,1833.0,31.0,0.4
31-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.400000-notes/run_0,1691,7933,1948,7676,0.4665878178592549,0.5369609856262834,0.1027879103699843,0.1318542795915794,fn>=0_inferred,789.0,1046.0,31.0,0.4
31-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.400000-notes/run_0,2324,8052,2163,8213,0.4079173838209983,0.3638465094775774,0.1154267624497747,0.097739692001987,fn<0_inferred,948.0,787.0,31.0,0.4
31-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.400000-notes/run_0,2010,7991,2051,7950,0.4402985074626865,0.4514870794734276,0.1113207547169811,0.1158803654110874,fn>=0,885.0,926.0,31.0,0.4
31-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.500000-notes/run_0,1682,8002,1516,8168,0.5107015457788348,0.4571240105540897,0.1051665034280117,0.0866033491627093,fn>=0_inferred,859.0,693.0,31.0,0.5
31-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.500000-notes/run_0,1980,8061,1864,8177,0.4702020202020202,0.4372317596566523,0.1138559373853491,0.1011040813794814,fn<0,931.0,815.0,31.0,0.5
31-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.500000-notes/run_0,3855,16145,3730,16270,0.4479896238651102,0.4294906166219839,0.1061462814996926,0.0992257664911737,all,1727.0,1602.0,31.0,0.5
31-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.500000-notes/run_0,2173,8143,2214,8102,0.3994477680625863,0.4105691056910569,0.1071340409775364,0.1116296205329731,fn<0_inferred,868.0,909.0,31.0,0.5
31-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.500000-notes/run_0,1875,8084,1866,8093,0.4245333333333333,0.4217577706323687,0.0983566044730013,0.0973527956457199,fn>=0,796.0,787.0,31.0,0.5
31-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.600000-notes/run_0,1837,8118,1517,8438,0.5400108873162766,0.4429795649307844,0.117563403650154,0.0827790096082779,fn>=0,992.0,672.0,31.0,0.6
31-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.600000-notes/run_0,3723,16277,3037,16963,0.5396185871608917,0.4356272637471188,0.1184342392265519,0.0812803342139214,all,2009.0,1323.0,31.0,0.6
31-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.600000-notes/run_0,1886,8159,1520,8525,0.5392364793213149,0.4282894736842105,0.1192961876832844,0.0797891898516975,fn<0,1017.0,651.0,31.0,0.6
31-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.600000-notes/run_0,1677,8070,1289,8458,0.5682766845557543,0.4383242823894492,0.1126743911090092,0.0700123915737298,fn>=0_inferred,953.0,565.0,31.0,0.6
31-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.600000-notes/run_0,2046,8207,1748,8505,0.5161290322580645,0.4336384439359267,0.1241622574955908,0.0923601803338613,fn<0_inferred,1056.0,758.0,31.0,0.6
31-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.700000-notes/run_0,1351,7938,924,8365,0.6691339748334567,0.5162337662337663,0.1080693365212193,0.0600907029478458,fn>=0_inferred,904.0,477.0,31.0,0.7
31-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.700000-notes/run_0,3489,16511,2515,17485,0.587274290627687,0.4274353876739563,0.1171861595653417,0.0651081097450184,all,2049.0,1075.0,31.0,0.7
31-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.700000-notes/run_0,1741,8152,1249,8644,0.5864445720850087,0.4235388310648519,0.1181166126793151,0.0648920510304219,fn<0,1021.0,529.0,31.0,0.7
31-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.700000-notes/run_0,1748,8359,1266,8841,0.5881006864988558,0.4312796208530806,0.1162764393168193,0.0653188180404354,fn>=0,1028.0,546.0,31.0,0.7
31-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.700000-notes/run_0,2138,8573,1591,9120,0.5355472404115996,0.3758642363293526,0.125548245614035,0.0697538784556164,fn<0_inferred,1145.0,598.0,31.0,0.7
31-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.800000-notes/run_0,1650,8334,1078,8906,0.6296969696969696,0.4332096474953618,0.1166629238715472,0.0560355171586273,fn<0,1039.0,467.0,31.0,0.8
31-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.800000-notes/run_0,1484,8532,992,9024,0.6206199460916442,0.4324596774193548,0.1020611702127659,0.05028129395218,fn>=0,921.0,429.0,31.0,0.8
31-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.800000-notes/run_0,1355,8442,896,8901,0.6863468634686347,0.5256696428571429,0.1044826423997303,0.0557924662402274,fn<0_inferred,930.0,471.0,31.0,0.8
31-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.800000-notes/run_0,3134,16866,2070,17930,0.6253988513082323,0.4328502415458937,0.109313998884551,0.0531246294319933,all,1960.0,896.0,31.0,0.8
31-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.800000-notes/run_0,1779,8424,1174,9029,0.5789769533445756,0.3620102214650766,0.1140768634400265,0.0504510921177587,fn>=0_inferred,1030.0,425.0,31.0,0.8
31-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.900000-notes/run_0,1175,8641,601,9215,0.7727659574468085,0.5557404326123128,0.098534997287032,0.0386529336882305,fn>=0_inferred,908.0,334.0,31.0,0.9
31-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.900000-notes/run_0,1953,8231,1035,9149,0.6502816180235536,0.3400966183574879,0.1388129850256858,0.0427651561171182,fn<0_inferred,1270.0,352.0,31.0,0.9
31-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.900000-notes/run_0,1483,8659,843,9299,0.6790289952798382,0.4353499406880189,0.1082912141090439,0.0423836470724102,fn>=0,1007.0,367.0,31.0,0.9
31-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.900000-notes/run_0,1645,8213,793,9065,0.711854103343465,0.4022698612862547,0.1291781577495863,0.0388408620479727,fn<0,1171.0,319.0,31.0,0.9
31-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-0.900000-notes/run_0,3128,16872,1636,18364,0.6962915601023018,0.4193154034229829,0.1186016118492703,0.0406590801327643,all,2178.0,686.0,31.0,0.9
31-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-1.000000-notes/run_0,1438,8478,550,9366,0.7552155771905424,0.36,0.1159513132607303,0.0233545647558386,fn>=0_inferred,1086.0,198.0,31.0,1.0
31-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-1.000000-notes/run_0,1464,8509,603,9370,0.7581967213114754,0.4129353233830846,0.1184631803628601,0.0292631331531319,fn<0,1110.0,249.0,31.0,1.0
31-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-1.000000-notes/run_0,1374,8653,577,9450,0.7678311499272198,0.4471403812824956,0.1116402116402116,0.0298162486998728,fn>=0,1055.0,258.0,31.0,1.0
31-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-1.000000-notes/run_0,1400,8684,630,9454,0.7707142857142857,0.4904761904761904,0.1141315845144912,0.0355826807922616,fn<0_inferred,1079.0,309.0,31.0,1.0
31-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/31-r_fun-1.000000-notes/run_0,2838,17162,1180,18820,0.7628611698379141,0.4296610169491525,0.1150371944739638,0.0295420114205803,all,2165.0,507.0,31.0,1.0
32-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/32-r_fun-0.000000-notes/run_0,2213,7764,2570,7407,0.342069588793493,0.4334630350194552,0.1022006210341568,0.1434827408552292,fn>=0,757.0,1114.0,32.0,0.0
32-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/32-r_fun-0.000000-notes/run_0,4362,15638,5225,14775,0.3200366804218248,0.4323444976076555,0.0944839255499154,0.1444558127637805,all,1396.0,2259.0,32.0,0.0
32-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/32-r_fun-0.000000-notes/run_0,1649,7433,2061,7021,0.4299575500303214,0.5439107229500243,0.100982765987751,0.1508139378447464,fn>=0_inferred,709.0,1121.0,32.0,0.0
32-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/32-r_fun-0.000000-notes/run_0,2713,8205,3164,7754,0.2532252119424991,0.3596713021491782,0.0885994325509414,0.138695917123705,fn<0_inferred,687.0,1138.0,32.0,0.0
32-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/32-r_fun-0.000000-notes/run_0,2149,7874,2655,7368,0.2973476035365286,0.4312617702448211,0.0867263843648208,0.1454152908305816,fn<0,639.0,1145.0,32.0,0.0
32-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/32-r_fun-0.100000-notes/run_0,2165,7831,2566,7430,0.3302540415704388,0.4349181605611847,0.0962314939434724,0.1425105350529945,fn<0,715.0,1116.0,32.0,0.1
32-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/32-r_fun-0.100000-notes/run_0,4403,15597,5152,14848,0.3286395639336816,0.4262422360248447,0.0974542025862068,0.1407963069821119,all,1447.0,2196.0,32.0,0.1
32-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/32-r_fun-0.100000-notes/run_0,2490,8080,3235,7335,0.2951807228915662,0.4574961360123648,0.1002044989775051,0.1831683168316831,fn<0_inferred,735.0,1480.0,32.0,0.1
32-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/32-r_fun-0.100000-notes/run_0,1913,7517,1917,7513,0.3721902770517512,0.3735002608242045,0.0947690669506189,0.0952507649328189,fn>=0_inferred,712.0,716.0,32.0,0.1
32-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/32-r_fun-0.100000-notes/run_0,2238,7766,2586,7418,0.3270777479892761,0.4176334106728538,0.0986788891884605,0.1390677311357198,fn>=0,732.0,1080.0,32.0,0.1
32-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/32-r_fun-0.200000-notes/run_0,2868,8167,3560,7475,0.2834728033472803,0.422752808988764,0.10876254180602,0.1842781927268274,fn<0_inferred,813.0,1505.0,32.0,0.2
32-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_True/data/32-r_fun-0.200000-notes/run_0,4454,15546,5048,14952,0.3477772788504715,0.4245245641838351,0.1035981808453718,0.1378489643638235,all,1549.0,2143.0,32.0,0.2
