params,run_result_dir,condition,status,corr_in,corr_in_p,corr_fn_abs,corr_fn_abs_p,avg_in,avg_in_hat,avg_fn_hat_abs,avg_fn_abs,avg_helpfulness,avg_helpfulness_hat,no_run,bhvr_rate,number_of_notes
28-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.200000-notes/run_0,all,unpublishable,0.5909863695202542,0.0,0.4660832850552416,0.0,0.0687174376629148,0.0715805888412929,0.2589308962946463,0.4542414608466206,,,28.0,0.2,14766.0
28-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.200000-notes/run_0,fn<0,publishable,0.0839348638655842,1.8934077382557856e-05,0.2061448140155939,2.976198258131407e-26,0.7412674555984555,0.3797935554447876,0.1009714742848642,0.2322537661679536,,,28.0,0.2,2590.0
28-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.200000-notes/run_0,fn<0,unpublishable,0.6145655326537116,0.0,0.4913264259808227,0.0,0.0717124701358572,0.0647368356012881,0.2684139243066309,0.4552044627917609,,,28.0,0.2,7343.0
28-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.200000-notes/run_0,fn<0_inferred,published,0.2495404021411835,1.1840197527081473e-42,0.358550804900384,3.244374787917013e-89,0.7584685495371958,0.4889131837572849,0.0872835411778156,0.2979911943502913,,,28.0,0.2,2917.0
28-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.200000-notes/run_0,fn>=0_inferred,unpublishable,0.5193841169090131,0.0,0.5018693460850651,0.0,-0.0468860511057988,0.030240968902286,0.2465429478840253,0.4304465943852015,,,28.0,0.2,7467.0
28-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.200000-notes/run_0,fn<0_inferred,publishable,0.0893350502460737,4.7661673986818975e-09,0.1374782861342179,1.6337408043197853e-19,0.7609807860313011,0.3788189440628358,0.0981659897448139,0.2260940599651483,,,28.0,0.2,4281.0
28-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.200000-notes/run_0,fn<0_inferred,unpublishable,0.6495624192765539,0.0,0.4255958851785053,5.0382e-319,0.186981754779778,0.1138717166786082,0.2716039762757542,0.4785840102187833,,,28.0,0.2,7299.0
28-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.200000-notes/run_0,fn>=0_inferred,published,0.3032989949338392,1.5708952927174234e-26,0.4041055636372842,1.416149714174265e-47,0.6137712330508475,0.4819852978813559,0.1129238612794533,0.3933643351401695,,,28.0,0.2,1180.0
28-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.200000-notes/run_0,fn>=0_inferred,unpublished,0.5014730629229387,0.0,0.5426430831297637,0.0,-0.0570989553324585,0.0065844002186975,0.2429868827361115,0.4133538920967265,,,28.0,0.2,7240.0
28-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.200000-notes/run_0,fn<0,published,0.2879589750212911,5.119207825918239e-38,0.4211897339945278,1.6423629369172668e-83,0.7291235202913632,0.4853007152289282,0.103009799250228,0.320466356992716,,,28.0,0.2,1922.0
28-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.200000-notes/run_0,all,unpublished,0.5344612179250123,0.0,0.5248844168357439,0.0,0.1255542587895743,0.0675586279402334,0.2456960929590667,0.4140435909047474,,,28.0,0.2,15903.0
28-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.200000-notes/run_0,all,published,0.2697619399356512,3.0086879023780207e-69,0.3869735690124992,1.8020871280306325e-146,0.7167934620453992,0.4869178444032219,0.0946683538993027,0.3254601487393702,,,28.0,0.2,4097.0
28-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.200000-notes/run_0,fn>=0_inferred,publishable,-0.0498893134994209,0.123790855454313,0.3009964524059036,2.0794614079213546e-21,0.6935485435466946,0.4098681996747114,0.0540807927273725,0.2546772024883525,,,28.0,0.2,953.0
28-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.200000-notes/run_0,fn<0_inferred,unpublished,0.552622435174668,0.0,0.5094939712913327,0.0,0.2782045266232945,0.1185171190753967,0.2479602834259021,0.4146199985429873,,,28.0,0.2,8663.0
28-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.200000-notes/run_0,fn<0,unpublished,0.5482898332254983,0.0,0.5449444497254551,0.0,0.1304571179887155,0.0656946595621343,0.2539626426691363,0.4154496675215204,,,28.0,0.2,8011.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,fn>=0_inferred,publishable,0.0587718631060659,0.0238040256792844,0.168523544130637,6.925565256883077e-11,0.7514600703177824,0.4174604979574036,0.0568984543577119,0.2381350989770115,,,28.0,0.266667,1479.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,all,unpublishable,0.5900010003617094,0.0,0.4601964287640495,0.0,0.0771012562097421,0.0862011488517848,0.2561853977684948,0.4565240159598606,,,28.0,0.266667,14853.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,fn>=0_inferred,published,0.339742338891522,7.407476893483946e-46,0.3894189395555512,7.056511759933476e-61,0.685105023030303,0.4861534175151514,0.1008834899333854,0.3628023782724242,,,28.0,0.266667,1650.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,fn<0_inferred,unpublishable,0.6369696701558994,0.0,0.4218350209317372,4.02254151e-315,0.1650992066940016,0.1151849430748671,0.2723734937752044,0.4697682729585296,,,28.0,0.266667,7352.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,fn<0_inferred,publishable,0.0844725746751006,3.000531842823577e-07,0.1315791091783472,1.233615914620671e-15,0.7566864923664122,0.3817910124052617,0.0934727139499645,0.2282407503911123,,,28.0,0.266667,3668.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,fn<0_inferred,unpublished,0.531865032863671,0.0,0.5082352294786991,0.0,0.2324756799629184,0.1081016990149106,0.2509506749533155,0.4145502246934389,,,28.0,0.266667,8244.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,fn<0_inferred,published,0.2356645837158649,2.434718279619985e-36,0.3089245434645848,1.8681705347132165e-62,0.7466880100864555,0.4884937782096541,0.0996075204209798,0.3146150442554034,,,28.0,0.266667,2776.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,fn>=0,unpublishable,0.5703851123651561,0.0,0.4623592495058725,0.0,0.0772671479366733,0.0955701545012023,0.2429543140365871,0.4558354568015631,,,28.0,0.266667,7485.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,all,publishable,0.0760949656436247,4.606929901315592e-08,0.1268998587979104,6.3101841486009e-20,0.7551846702933748,0.3920407052616086,0.0829630325944289,0.2310839098157373,,,28.0,0.266667,5147.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,fn>=0,unpublished,0.4865718590041477,0.0,0.5321985305990269,0.0,0.1076174664813709,0.0761259418448007,0.2337075946073692,0.4155378340624691,,,28.0,0.266667,7703.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,fn>=0,published,0.2823555915027222,3.3887424815649775e-44,0.3313969443807789,3.6050469342629545e-61,0.71704201579172,0.4882010414340589,0.090911417641571,0.3424569048154076,,,28.0,0.266667,2343.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,fn<0,unpublishable,0.6118506056772944,0.0,0.459519198217315,0.0,0.0769327302086455,0.076683368275524,0.2696265842143862,0.4572235090787337,,,28.0,0.266667,7368.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,fn<0,publishable,0.0723761179115103,0.0002299854965021,0.1946384359566677,1.7066175952761578e-23,0.7564861999226605,0.3878278988060712,0.0898177558130761,0.2312655894105182,,,28.0,0.266667,2586.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,fn<0,unpublished,0.5417844740095771,0.0,0.520021989132678,0.0,0.1270377217859611,0.0703302219078339,0.2526889347579326,0.4189120658223491,,,28.0,0.266667,7871.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,fn<0,published,0.2653148084110251,6.796749281381815e-35,0.3667745401486882,2.4609760499379356e-67,0.7312528857417188,0.4869691920931349,0.1103998000693831,0.3214684392798848,,,28.0,0.266667,2083.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,fn>=0_inferred,unpublished,0.4898162797781947,0.0,0.5464757492496246,0.0,-0.0119561054748976,0.0339395497937432,0.2346967042871924,0.4202718626873397,,,28.0,0.266667,7330.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,fn>=0,publishable,0.0803374981178317,4.697670867456407e-05,0.0476545881417699,0.0158732727105974,0.7538704353768059,0.3962946363408825,0.0760413948578332,0.2309004566989457,,,28.0,0.266667,2561.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,fn>=0_inferred,unpublishable,0.5352877884341246,0.0,0.4965625671229267,0.0,-0.0091487013906145,0.0577930892426527,0.2403188623943674,0.4435428431223436,,,28.0,0.266667,7501.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,all,published,0.2740307791056556,4.457263320113756e-77,0.3415156938203489,2.56543883803261e-121,0.7237300506100317,0.4876212985110708,0.1000831981650985,0.3325791430190917,,,28.0,0.266667,4426.0
28-r_fun-0.266667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.266667-notes/run_0,all,unpublished,0.514231953449877,0.0,0.5256703886778838,0.0,0.1174323393144535,0.0731968220538757,0.2433006425285895,0.4172431492147753,,,28.0,0.266667,15574.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,fn<0_inferred,unpublishable,0.6154335713685919,0.0,0.4559288347015199,0.0,0.0871791066580359,0.0773870403402169,0.2541774525852305,0.4661447287768621,,,28.0,0.333333,7744.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,fn>=0_inferred,published,0.2812418245203207,5.790375879158854e-23,0.3824880785217157,1.5243719770569302e-42,0.6560006680743243,0.4655471198986486,0.1041660447042905,0.3667921401202703,,,28.0,0.333333,1184.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,fn>=0_inferred,unpublished,0.5070980389426017,0.0,0.5099283243560392,0.0,0.1255190423558918,0.0735191832786943,0.2391509366918165,0.4219687405325093,,,28.0,0.333333,7524.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,fn>=0_inferred,publishable,0.0310024536746676,0.2033825842911949,0.1755854662338888,3.90895925344546e-13,0.7184498557863502,0.3324523521750742,0.0815921348183916,0.2388314474772107,,,28.0,0.333333,1685.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,fn>=0_inferred,unpublishable,0.570268943342775,0.0,0.4567246268844726,0.0,0.072692874652674,0.07748596205808,0.2541964256628389,0.4566059673458493,,,28.0,0.333333,7023.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,fn<0_inferred,published,0.2458704857002308,7.244894402820602e-38,0.3477060607472837,2.4360030836469467e-76,0.7679083426204819,0.4769235601317771,0.0973888992500338,0.306081892378012,,,28.0,0.333333,2656.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,fn>=0,unpublishable,0.6016229532199002,0.0,0.4732051769025879,0.0,0.0859306231976469,0.0764769001809883,0.2614734617402886,0.4628050426771152,,,28.0,0.333333,7467.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,fn>=0,publishable,0.0952833317275824,7.423664006732455e-07,0.1747229752877843,7.079372582302593e-20,0.7499940780959465,0.3652538568716995,0.0998014151314652,0.2314624013644849,,,28.0,0.333333,2689.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,fn>=0,unpublished,0.5278820066572175,0.0,0.5249778409124632,0.0,0.151086092989181,0.0785100072263334,0.2443335113984087,0.4198510179969328,,,28.0,0.333333,8242.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,fn<0_inferred,publishable,0.1108312997477007,3.598007038429218e-11,0.1374458124287665,1.982414078270983e-16,0.7655270312852311,0.383296766341319,0.0976874748511894,0.2266535824673055,,,28.0,0.333333,3548.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,fn>=0,published,0.275614919822777,1.0396475209959067e-34,0.399126635766914,4.117728041915142e-74,0.7383105856844305,0.473427980783699,0.1081460518064576,0.3227563012583072,,,28.0,0.333333,1914.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,fn<0,publishable,0.1009941291201288,3.316664734689707e-07,0.1089379269147492,3.622754744176163e-08,0.750764087264151,0.3686916349316038,0.0847924145646619,0.2296365968254717,,,28.0,0.333333,2544.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,fn<0,unpublished,0.5341539677328508,0.0,0.4993237078341004,0.0,0.1327095285714486,0.0755988945558343,0.2326162268132732,0.4187318637941273,,,28.0,0.333333,7918.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,fn<0,published,0.2642173472041185,3.985163909578801e-32,0.3281624290085875,1.373198271820078e-49,0.7285269408099689,0.4734037437435098,0.0908649897094548,0.3268327307632399,,,28.0,0.333333,1926.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,all,unpublishable,0.5979091730534253,0.0,0.4561676741904603,0.0,0.0802896363950402,0.0774340862686081,0.2541864759429906,0.4616082134704354,,,28.0,0.333333,14767.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,all,publishable,0.0980485134514449,1.1755253018478882e-12,0.1439098936111446,1.285840165116572e-25,0.7503684146760939,0.3669251175987006,0.0925048553298318,0.2305747944951462,,,28.0,0.333333,5233.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,all,unpublished,0.5309435940719771,0.0,0.5125699170578775,0.0,0.142082031289948,0.0770836340750331,0.238592331983489,0.4193026601393948,,,28.0,0.333333,16160.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,all,published,0.269763310579673,5.107331489749284e-65,0.3616762266571013,5.15507912530164e-119,0.7334034763020834,0.4734158243932292,0.0994785190984296,0.324800885431875,,,28.0,0.333333,3840.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,fn<0,unpublishable,0.5942817077911113,0.0,0.4378725088619084,0.0,0.0745196023601,0.0784131696269994,0.2467327878678641,0.4603840047462877,,,28.0,0.333333,7300.0
28-r_fun-0.333333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.333333-notes/run_0,fn<0_inferred,unpublished,0.5422637404308436,0.0,0.5148821118671632,0.0,0.1565123148401841,0.0801891143658684,0.2381056550699346,0.4169798730993538,,,28.0,0.333333,8636.0
28-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.400000-notes/run_0,all,publishable,0.0682080399808364,9.115802653081612e-07,0.1669922586422811,1.1697026206513173e-33,0.7466423076179427,0.3761190027602475,0.0846531539171749,0.2301894847747564,,,28.0,0.4,5172.0
28-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.400000-notes/run_0,all,unpublished,0.5386683292996439,0.0,0.4983908715856459,0.0,0.1344427102090297,0.0742390165830584,0.2364719779557632,0.4237448148668779,,,28.0,0.4,16098.0
28-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.400000-notes/run_0,all,published,0.2218375976205557,1.050729498490236e-44,0.3709870551940712,1.3726327908562262e-127,0.7152588457201435,0.4738461859226038,0.0977226883519475,0.3137981961504459,,,28.0,0.4,3902.0
28-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.400000-notes/run_0,fn<0,published,0.2229021001457199,5.073850870106784e-23,0.4140307417385727,2.5482041588667768e-80,0.7213219363920752,0.4722500117674661,0.1099834409015714,0.3077448316136809,,,28.0,0.4,1918.0
28-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.400000-notes/run_0,fn>=0_inferred,publishable,0.0399246224741092,0.1275655575057235,0.2215008356634331,1.1585460787645049e-17,0.7250694602194787,0.3521702355713306,0.0667743969529406,0.2397174829643346,,,28.0,0.4,1458.0
28-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.400000-notes/run_0,fn>=0_inferred,unpublishable,0.5286948000719076,0.0,0.4340386770874032,0.0,0.0364864672197659,0.0664484500619353,0.2550485251731093,0.4558878198373833,,,28.0,0.4,7177.0
28-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.400000-notes/run_0,all,unpublishable,0.579655720098945,0.0,0.4449776424620101,0.0,0.0737499831362935,0.0741003523164334,0.2529143322782268,0.4623242902516185,,,28.0,0.4,14828.0
28-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.400000-notes/run_0,fn<0,unpublished,0.5597611914108327,0.0,0.5175106119651619,0.0,0.141867819538396,0.0728607643618833,0.2393424640996593,0.4272580876227144,,,28.0,0.4,8105.0
28-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.400000-notes/run_0,fn<0,publishable,0.0660446672108091,0.0006995928421841,0.2230235962980408,5.184878981253794e-31,0.7476729893576586,0.3755780608004561,0.0944822409732094,0.232118460871927,,,28.0,0.4,2631.0
28-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.400000-notes/run_0,fn<0,unpublishable,0.5972712217263629,0.0,0.471040932796581,0.0,0.0765972018883522,0.0687454193394297,0.2573371394989771,0.4657031543104843,,,28.0,0.4,7392.0
28-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.400000-notes/run_0,fn>=0,unpublished,0.5171934246315856,0.0,0.4788537799241446,0.0,0.1269135583118053,0.0756365812337057,0.2335612698116024,0.4201823132171775,,,28.0,0.4,7993.0
28-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.400000-notes/run_0,fn>=0,publishable,0.0703754717493683,0.0003849869861939,0.0993230512770913,5.257899840974722e-07,0.7455751200314836,0.376679104411649,0.0744759291850117,0.2281921860295159,,,28.0,0.4,2541.0
28-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.400000-notes/run_0,fn>=0,published,0.2225765998454353,1.0815227899840662e-23,0.3441015663587343,2.99429664284122e-56,0.7093974506048387,0.4753892615423387,0.085869803578672,0.3196501886814516,,,28.0,0.4,1984.0
28-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_no_bias/output_helpfulness_True/data_multi_st_prop_0.2/28-r_fun-0.400000-notes/run_0,fn<0_inferred,published,0.2100346174052964,6.113211270576804e-29,0.3443538789430329,8.194063091672565e-78,0.7433048553345388,0.477187003482821,0.0939069843583964,0.2936306443052585,,,28.0,0.4,2765.0
