params,run_result_dir,condition,status,corr_in,corr_in_p,corr_fn_abs,corr_fn_abs_p,avg_in,avg_in_hat,avg_fn_hat_abs,avg_fn_abs,avg_helpfulness,avg_helpfulness_hat,no_run,dhom,number_of_notes
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,fn<0,unpublished,0.4905835612858086,0.0,0.0367584636218484,0.0010652077628184,0.1139413170593852,-0.0030383205420784,0.2625879962586601,0.426428209180212,,,31.0,0.0,7924.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,all,unpublished,0.5070481907638971,0.0,0.0245293053090659,0.002044429392313,0.1120768679524977,0.018354278126507,0.2487935709041295,0.4264910879439204,,,31.0,0.0,15802.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,all,unpublishable,0.5802939881880398,0.0,-0.023944629024188,0.0033806202606978,0.0763775665143771,0.024931949172501,0.2526005744896104,0.4626042865692122,,,31.0,0.0,14980.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,all,publishable,0.0985622090003003,2.584733772422941e-12,0.0233768695559028,0.0976993800162818,0.7539484175298804,0.4231234448587649,0.1582775646754703,0.2295946747970378,,,31.0,0.0,5020.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,fn>=0,published,0.2329499812940415,1.5194180615987374e-28,-0.1032242484071215,1.1961523058695312e-06,0.7265820617059892,0.521021206284029,0.2084762046733321,0.3261170879905173,,,31.0,0.0,2204.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,fn<0,published,0.2649711166315612,2.1760999290703002e-33,0.0968531137359889,1.4750786129783357e-05,0.7806075581745235,0.5311911986910732,0.0940784443320692,0.3130407455702106,,,31.0,0.0,1994.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,fn>=0,unpublished,0.521889016748343,0.0,0.0093527828589031,0.4065265460320942,0.1102015322425488,0.0398717891508625,0.2349185992730935,0.4265543338595875,,,31.0,0.0,7878.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,fn<0_inferred,unpublishable,0.44187468164013,1.2230263063888093e-233,0.1115895857535311,4.557722955051421e-15,-0.09894323894415,-0.0553301649760089,0.1141927919665717,0.4671713645048512,,,31.0,0.0,4906.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,fn>=0,unpublishable,0.5826488459823999,0.0,0.0183949151458529,0.109829657201807,0.0752644196118565,0.0545796641748703,0.2293222905176307,0.4628534433513034,,,31.0,0.0,7557.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,fn<0_inferred,published,0.1387833497042661,1.8490186999237023e-14,-0.0184226974269574,0.3115010580464274,0.8269836983443709,0.5427667662748344,0.1574123562584258,0.2981323660136093,,,31.0,0.0,3020.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,fn<0_inferred,unpublished,0.196563904534941,7.342186923151522e-52,-0.1013522238396085,8.741009014413953e-15,0.0234120910516383,-0.0336404896264024,0.1317836677399693,0.3864644588284148,,,31.0,0.0,5829.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,fn<0_inferred,publishable,0.1105556081053141,3.3714781456880987e-12,-0.0228412801390897,0.1515688560070273,0.7911172655338574,0.4348250087471468,0.1733001465302373,0.2183916717248618,,,31.0,0.0,3943.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,fn>=0_inferred,published,0.0894929171642562,0.0021086550115564,0.0652801888653231,0.0250546893288095,0.5606346061120544,0.4824875676485569,0.1457458889624142,0.375726284581494,,,31.0,0.0,1178.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,fn>=0_inferred,unpublished,0.4645981030214308,0.0,-0.0029373149824696,0.7692939564375921,0.1638994874807349,0.0487440807166715,0.3171832957155092,0.4498857757123232,,,31.0,0.0,9973.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,fn>=0_inferred,publishable,-0.1774839285486131,4.505822789482406e-09,0.3575767980860658,7.849289884950708e-34,0.6178697103064067,0.3802829003723306,0.1032784558051393,0.2706099404549675,,,31.0,0.0,1077.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,fn>=0_inferred,unpublishable,0.5292767996501401,0.0,-0.0430881123187444,1.5170583137642027e-05,0.1617581374474259,0.0640192960071833,0.320004642492194,0.4603801368419695,,,31.0,0.0,10074.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,fn>=0,publishable,0.0525317663301224,0.0082856011027746,-0.1704176077135993,6.563297804257471e-18,0.7527846796039604,0.4158345233310891,0.2285868240521663,0.2302469832360911,,,31.0,0.0,2525.0
31-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.000000-notes/run_0,all,published,0.2528483994882897,3.081432177222588e-62,0.0076334525215192,0.6209909672167302,0.7522435290614577,0.5258518315483562,0.1541386310381538,0.319905981085779,,,31.0,0.0,4198.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,all,unpublished,0.4609797591842495,0.0,-0.0072209943277116,0.3622864485110995,0.1249514224285445,0.0369864034166022,0.2291409051510468,0.4140237041464727,,,31.0,0.1,15919.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,fn>=0_inferred,unpublishable,0.5062032206019849,0.0,-0.0091520839631708,0.4345939688114787,-0.0192964033066794,0.0067429286856222,0.1904002324425063,0.4525785666890001,,,31.0,0.1,7291.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,all,publishable,0.0763046620440373,4.520084178719296e-08,-0.0973566771840892,2.85721464095441e-12,0.7441354323902439,0.393838219187122,0.231768368176037,0.2282650827598049,,,31.0,0.1,5125.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,all,unpublishable,0.5260790092216094,0.0,0.0066243750523759,0.419165224425897,0.0742468048295798,0.043193321243354,0.2242902586188749,0.4557032311681008,,,31.0,0.1,14875.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,fn<0,published,0.0789722026847862,0.0005976003487806,-0.2017004008825812,9.17655503597619e-19,0.7077526829798515,0.4909115283457052,0.2651795499211824,0.3385010790689289,,,31.0,0.1,1886.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,fn<0,unpublished,0.4156436017526465,0.0,-0.0467040694679374,2.8849658676091657e-05,0.1448849558146761,0.0392908779121822,0.2311947736437851,0.4074114245289779,,,31.0,0.1,8013.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,fn<0,publishable,0.0654789080742159,0.0008032377913842,-0.2077503623775172,6.596357841520606e-27,0.7491630504394345,0.3688257624210928,0.3002154378693732,0.2286339725258692,,,31.0,0.1,2617.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,fn<0,unpublishable,0.4737337061955263,0.0,0.0186661507626255,0.1112197700657083,0.0734997264546827,0.0378302563738418,0.2151920559537009,0.453812918672686,,,31.0,0.1,7282.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,fn>=0,published,0.2641244773486876,2.346935839458626e-36,0.0823517341005934,0.0001121814627619,0.7262833982232345,0.5222213341138952,0.171438625789107,0.3276481691743963,,,31.0,0.1,2195.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,all,published,0.1868494889632636,2.217196237021221e-33,-0.0510245960050338,0.0011113181548048,0.7177195832394021,0.507751769380054,0.2147602094482822,0.332663750664494,,,31.0,0.1,4081.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,fn>=0,unpublished,0.5093214538824249,0.0,0.0319183280983996,0.0045352463926,0.1047481081073868,0.0346507401060681,0.2270592395512097,0.4207254745202378,,,31.0,0.1,7906.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,fn>=0,unpublishable,0.5782563865274033,0.0,-0.0052918680565305,0.6447633314683363,0.074963283787304,0.0483367215304326,0.2330158100225094,0.4575161187740023,,,31.0,0.1,7593.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,fn<0_inferred,published,0.085259637251966,0.0001115292825681,-0.1681138038418648,1.8629326705964744e-14,0.6960826684724256,0.484451282147389,0.2788209935215422,0.3423153883230844,,,31.0,0.1,2049.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,fn<0_inferred,unpublished,0.4796647858722122,0.0,-0.0225578482617016,0.0376777712460114,0.2325516454999411,0.0769462293717774,0.2663709257435034,0.4095439426394392,,,31.0,0.1,8489.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,fn<0_inferred,publishable,0.0539846986252763,0.0033354196593699,-0.2343371842452357,3.8926851985876407e-38,0.7296184861205146,0.3562962958053486,0.2993965816333073,0.2366917826148273,,,31.0,0.1,2954.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,fn<0_inferred,unpublishable,0.545134843446265,0.0,0.0186980490333983,0.1034792431313469,0.1641760678202795,0.0782354905654033,0.2568709786679127,0.4587071774651899,,,31.0,0.1,7584.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,fn>=0_inferred,published,0.2372643893321396,2.130486191399066e-27,0.0588169923794256,0.008001655719383,0.7395375155019684,0.5312471917913386,0.1501634837759842,0.3229313660373031,,,31.0,0.1,2032.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,fn>=0_inferred,unpublished,0.4339666564499372,0.0,0.0161640994657372,0.1635711996145871,0.0020149091508748,-0.0086689078261275,0.1866044792009305,0.4191419673272544,,,31.0,0.1,7430.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,fn>=0,publishable,0.0963781279396892,1.3283533123474662e-06,-0.0110281006556769,0.5809291450429156,0.7388893094098883,0.4199377404617225,0.1603465255175598,0.2278801607032695,,,31.0,0.1,2508.0
31-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.100000-notes/run_0,fn>=0_inferred,publishable,0.0696188262718075,0.0011708426452286,-0.054205158262572,0.0115357249829711,0.7638881082450485,0.4449201361239059,0.1397491408371257,0.2167991816212805,,,31.0,0.1,2171.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,all,published,0.1999349490297325,3.1057210874117426e-39,-0.0107525535110096,0.485394269183891,0.6997272772483379,0.5012754830721747,0.2155360991657431,0.3442647308777303,,,31.0,0.2,4212.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,fn>=0_inferred,unpublished,0.4439137768557779,0.0,0.0773471074679782,8.907314500613342e-12,0.1046903662400077,0.0353859928121383,0.209404713428692,0.4125256779471833,,,31.0,0.2,7761.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,fn>=0_inferred,unpublishable,0.5019812385959076,0.0,0.0631547584556299,4.8899523117390896e-08,0.0661358722497919,0.0502249647901739,0.2117721073065591,0.4547506209283125,,,31.0,0.2,7449.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,fn<0_inferred,unpublishable,0.4946133795376823,0.0,0.0449635598503927,0.000117701363873,0.0760333908626603,0.0519973327146821,0.2213580210446303,0.4674304702587994,,,31.0,0.2,7330.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,fn<0_inferred,publishable,0.0430539598667731,0.0255763431948791,-0.1837578335246011,7.516880235296766e-22,0.7498451327631089,0.3700500285340274,0.251041310705396,0.2315154459070286,,,31.0,0.2,2689.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,fn<0_inferred,unpublished,0.4447570143105522,0.0,0.0090230987416571,0.4189168717082814,0.1498221938773264,0.049649784493163,0.224709625571586,0.4190288018420331,,,31.0,0.2,8027.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,fn<0_inferred,published,0.180790436228902,4.256535552154962e-16,-0.0598507224085279,0.0075408332193711,0.6882708668524097,0.490796262751004,0.2479217943176857,0.3440091308509035,,,31.0,0.2,1992.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,fn>=0,unpublishable,0.5272627536525413,0.0,0.0579672340593218,6.333210609460949e-07,0.0704137736757086,0.056391102250575,0.2131751047632973,0.4601935061041638,,,31.0,0.2,7373.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,fn>=0,publishable,0.0650882033781152,0.0008773222300717,-0.1056005543261042,6.391813325686112e-08,0.7471186168582375,0.3962589664371648,0.1971294879591992,0.2296672436080804,,,31.0,0.2,2610.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,fn>=0_inferred,publishable,0.0775260071136317,9.423258719196933e-05,-0.0550874556096654,0.0055596523758192,0.7488434221958926,0.4084562033147709,0.1823370414687203,0.2286537397531951,,,31.0,0.2,2532.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,fn>=0,unpublished,0.4694975700827509,0.0,0.0572698959727481,4.316019236284041e-07,0.1192890322587736,0.0435861546207083,0.2110327694469007,0.4164132740621019,,,31.0,0.2,7779.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,fn<0,unpublishable,0.4696023015469802,0.0,0.0520869023217146,7.29862714178638e-06,0.0716729832704563,0.0458404826663699,0.2198629049640708,0.4618817177674857,,,31.0,0.2,7406.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,fn<0,publishable,0.0548311239787964,0.005070436848779,-0.1352554388953924,3.924409755928438e-12,0.7515992022213712,0.3810952627805439,0.2383069743056683,0.2305878197173496,,,31.0,0.2,2611.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,fn<0,unpublished,0.4217323710639916,0.0,0.0329776262205103,0.0031612259537707,0.1357442003622175,0.04171716987728,0.2231627209209337,0.4152674641035085,,,31.0,0.2,8009.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,fn<0,published,0.1550923245473046,2.7924808035312985e-12,-0.0710090820389578,0.001452520126967,0.7002292482071714,0.4982178945219123,0.2306842391535109,0.3470536250313745,,,31.0,0.2,2008.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,all,unpublishable,0.4980692964391778,0.0,0.0548877685146974,2.4369128922498508e-11,0.0710447843163948,0.0511040132296248,0.216526471451634,0.4610394967380742,,,31.0,0.2,14779.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,all,publishable,0.0594923438103002,1.6965449908019068e-05,-0.1175957456709949,1.5332235854122356e-17,0.7493593386324459,0.3886756624250144,0.2177221745806569,0.2301276198236142,,,31.0,0.2,5221.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,all,unpublished,0.4445151869804588,0.0,0.0443726400996709,2.436612284113501e-08,0.1276364759717506,0.0426380485394999,0.2171860999102609,0.4158320229879712,,,31.0,0.2,15788.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,fn>=0,published,0.2393912844519848,4.258624351916976e-30,0.0423912207905818,0.0466023137111558,0.699269946175136,0.5040611626588022,0.20173507144549,0.3417238509047187,,,31.0,0.2,2204.0
31-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.200000-notes/run_0,fn>=0_inferred,published,0.210111213040267,1.4328554424154142e-23,0.0419255160975926,0.0482505366372715,0.7100070833333333,0.510678459144144,0.1864765024348108,0.344494080090991,,,31.0,0.2,2220.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,all,publishable,0.0477535458940216,0.0005430220867257,-0.1571762250413078,2.397229139592668e-30,0.7528309664250286,0.3773333090158337,0.2604983411284453,0.2284348468708126,,,31.0,0.3,5242.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,fn>=0_inferred,unpublished,0.4188359780368119,0.0,-0.0315948203622111,0.0042189325832815,0.1001179666612195,0.0370170534885421,0.2061529847655862,0.4146834753051219,,,31.0,0.3,8200.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,all,unpublishable,0.4557301773749976,0.0,0.0147861236532143,0.0724624867217728,0.0710934247797025,0.0614064560160296,0.2145471936420054,0.4587645486426955,,,31.0,0.3,14758.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,fn<0,published,0.1537499250228507,2.073853737316001e-12,-0.0938114103363738,1.9290770854911858e-05,0.69782374327853,0.4842443510106383,0.2573371162506286,0.3436872899192456,,,31.0,0.3,2068.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,fn<0,unpublished,0.3923841575192562,3.2186724682891135e-291,-0.0161767446940902,0.1490326799349481,0.1353042194445086,0.0477713430634135,0.2209366223186104,0.4141441590608067,,,31.0,0.3,7958.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,fn<0,publishable,0.0527554548810671,0.0072554141938967,-0.1529543885567706,5.077206890202405e-15,0.7544942904596369,0.3776566860370799,0.2589365507915604,0.2254130918366164,,,31.0,0.3,2589.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,fn<0,unpublishable,0.448385370042381,0.0,0.0165186540356599,0.1543324169224672,0.0761684498372193,0.054299920107388,0.2178297790531736,0.4602541399211913,,,31.0,0.3,7437.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,fn>=0,published,0.1717905936847177,1.4920680296344089e-15,-0.0356254972069674,0.1004693488088456,0.673199046403385,0.4881830661495063,0.2491337726388434,0.3523058471150916,,,31.0,0.3,2127.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,all,unpublished,0.4169779833121394,0.0,-0.0293048883552021,0.000229017092602,0.134169112059402,0.0534283444578022,0.2195342674568116,0.4117559521543119,,,31.0,0.3,15805.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,fn>=0,unpublished,0.4431861300481005,0.0,-0.0445512230869711,7.886426315662111e-05,0.1330179479749522,0.0591653671539339,0.2181120755375818,0.4093339627874346,,,31.0,0.3,7847.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,fn>=0,unpublishable,0.4634891736772716,0.0,0.012735560190683,0.2759119289254064,0.0659379868132017,0.068625593777615,0.2112125962232297,0.4572513550437099,,,31.0,0.3,7321.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,fn<0_inferred,published,0.1745163135827849,1.9229621216072106e-15,0.0118900967762438,0.5910957794690578,0.6866103253913893,0.4887732954696673,0.2384131101683561,0.3404352825307241,,,31.0,0.3,2044.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,fn<0_inferred,unpublished,0.4152685735148777,6.944789374e-315,-0.0261280278525347,0.0226936965520704,0.1708843510160223,0.0711236220314949,0.2339624749608284,0.4085993854433793,,,31.0,0.3,7605.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,fn<0_inferred,publishable,0.0516547461609211,0.0077534041254735,-0.1385113760186761,7.521714310360801e-13,0.7448001690512048,0.3731027790361446,0.2601251591731551,0.231575437180271,,,31.0,0.3,2656.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,fn<0_inferred,unpublishable,0.4655074403579199,0.0,0.0187106941401308,0.1176947244372015,0.1036490412665308,0.0785051880980293,0.2253265546256714,0.4559107225280853,,,31.0,0.3,6993.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,fn>=0_inferred,published,0.1483179436348704,4.7421556253585456e-12,-0.1321266798516463,7.684541210478817e-10,0.6841294131566713,0.4838354642724313,0.2672079468270572,0.3552999232329149,,,31.0,0.3,2151.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,fn>=0,publishable,0.0429287039031735,0.0270276624890308,-0.1625150459047011,3.675487692410605e-17,0.7512077678100264,0.3770177330233697,0.2620224554074482,0.2313837061936675,,,31.0,0.3,2653.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,fn>=0_inferred,publishable,0.0421001422365183,0.032288463618444,-0.1751785753871155,2.8730722687331683e-19,0.7610791481051817,0.3816783545015468,0.2608816246834532,0.2252092444493426,,,31.0,0.3,2586.0
31-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/31-r_fun-0.300000-notes/run_0,fn>=0_inferred,unpublishable,0.4470535299614016,0.0,0.0118365246204375,0.2969973259241851,0.0417745031966516,0.0460076880251186,0.2048395218636699,0.4613346460051513,,,31.0,0.3,7765.0
