params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,st_prop
63-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.133333-notes/run_0,2429,7516,2670,7275,0.3437628653766982,0.4029962546816479,0.1147766323024054,0.1431612559872272,fn>=0,835.0,1076.0,63.0,0.133333
63-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.133333-notes/run_0,1316,7066,1443,6939,0.5121580547112462,0.5550935550935551,0.0971321516068597,0.1133597509198981,fn>=0_inferred,674.0,801.0,63.0,0.133333
63-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.133333-notes/run_0,3730,16270,5357,14643,0.335656836461126,0.5374276647377263,0.0855016048623915,0.1769514443761524,all,1252.0,2879.0,63.0,0.133333
63-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.133333-notes/run_0,1301,8754,2687,7368,0.3205226748654881,0.6710085597320432,0.0565960912052117,0.2059629883481837,fn<0,417.0,1803.0,63.0,0.133333
63-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.150000-notes/run_0,1949,9112,3696,7365,0.2349923037455105,0.5965909090909091,0.0621860149355057,0.2419885864793678,fn<0_inferred,458.0,2205.0,63.0,0.15
63-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.150000-notes/run_0,1595,7344,1495,7444,0.5053291536050156,0.4722408026755852,0.1082751209027404,0.0961328976034858,fn>=0_inferred,806.0,706.0,63.0,0.15
63-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.150000-notes/run_0,1103,8900,2612,7391,0.3726201269265639,0.7350689127105666,0.0556081721012041,0.2157303370786517,fn<0,411.0,1920.0,63.0,0.15
63-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.150000-notes/run_0,3544,16456,5191,14809,0.3566591422121896,0.5607782700828357,0.0853535012492403,0.1768959649975692,all,1264.0,2911.0,63.0,0.15
63-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.150000-notes/run_0,2441,7556,2579,7418,0.3494469479721425,0.384257464133385,0.1149905634942033,0.1311540497617787,fn>=0,853.0,991.0,63.0,0.15
63-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.166667-notes/run_0,2337,7670,2680,7327,0.3371844244758237,0.4220149253731343,0.1075474273235976,0.147457627118644,fn>=0,788.0,1131.0,63.0,0.166667
63-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.166667-notes/run_0,1056,8937,2554,7439,0.3541666666666667,0.7329678935003915,0.0502755746740153,0.2094662638469285,fn<0,374.0,1872.0,63.0,0.166667
63-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.166667-notes/run_0,2429,9326,4571,7184,0.2297241663235899,0.5906803762852767,0.0776726057906458,0.2895131889341625,fn<0_inferred,558.0,2700.0,63.0,0.166667
63-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.166667-notes/run_0,964,7281,663,7582,0.6265560165975104,0.4570135746606334,0.0796623582168293,0.0416151627523691,fn>=0_inferred,604.0,303.0,63.0,0.166667
63-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.166667-notes/run_0,3393,16607,5234,14766,0.3424697907456528,0.5737485670615208,0.0786942977109576,0.1808273619558017,all,1162.0,3003.0,63.0,0.166667
63-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.183333-notes/run_0,3288,16712,5254,14746,0.3570559610705596,0.5976398934145413,0.0796148107961481,0.187888942077549,all,1174.0,3140.0,63.0,0.183333
63-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.183333-notes/run_0,2368,7638,2686,7320,0.3547297297297297,0.4311243484735666,0.1147540983606557,0.1516103692065986,fn>=0,840.0,1158.0,63.0,0.183333
63-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.183333-notes/run_0,920,9074,2568,7426,0.3630434782608696,0.7718068535825545,0.0449771074602747,0.2184262728675336,fn<0,334.0,1982.0,63.0,0.183333
63-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.183333-notes/run_0,1478,7251,1572,7157,0.4884979702300406,0.5190839694656488,0.1008802570909599,0.1125362019031857,fn>=0_inferred,722.0,816.0,63.0,0.183333
63-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.183333-notes/run_0,1810,9461,3682,7589,0.2497237569060773,0.6311787072243346,0.05955988931348,0.2456399957721171,fn<0_inferred,452.0,2324.0,63.0,0.183333
63-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.200000-notes/run_0,283,9607,2646,7244,0.911660777385159,0.990551776266062,0.0356156819436775,0.2728219006974081,fn<0,258.0,2621.0,63.0,0.2
63-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.200000-notes/run_0,2665,7445,2732,7378,0.3658536585365853,0.3814055636896047,0.1321496340471672,0.1399597044996642,fn>=0,975.0,1042.0,63.0,0.2
63-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.200000-notes/run_0,1668,10045,4205,7508,0.2637889688249401,0.7079667063020214,0.0586041555673947,0.2963663514186162,fn<0_inferred,440.0,2977.0,63.0,0.2
63-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.200000-notes/run_0,1280,7007,1173,7114,0.61953125,0.5848252344416027,0.1114703401743041,0.0979020979020979,fn>=0_inferred,793.0,686.0,63.0,0.2
63-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.200000-notes/run_0,2948,17052,5378,14622,0.4182496607869742,0.68110821866865,0.0843249897414854,0.2148135116115411,all,1233.0,3663.0,63.0,0.2
63-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.216667-notes/run_0,951,7102,486,7567,0.7907465825446898,0.5905349794238683,0.0993788819875776,0.0404111517882286,fn>=0_inferred,752.0,287.0,63.0,0.216667
63-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.216667-notes/run_0,252,9685,2504,7433,1.0,1.0,0.0339028655993542,0.258544140423335,fn<0,252.0,2504.0,63.0,0.216667
63-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.216667-notes/run_0,2570,7493,2602,7461,0.4116731517509727,0.4189085318985396,0.1418040477147835,0.145469104497531,fn>=0,1058.0,1090.0,63.0,0.216667
63-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.216667-notes/run_0,1871,10076,4620,7327,0.2982362373062533,0.7158008658008658,0.0761566807697557,0.3282056371576022,fn<0_inferred,558.0,3307.0,63.0,0.216667
63-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.216667-notes/run_0,2822,17178,5106,14894,0.4642097802976612,0.7038777908343126,0.0879548811601987,0.2092210967516591,all,1310.0,3594.0,63.0,0.216667
63-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.233333-notes/run_0,669,8429,146,8952,0.9192825112107624,0.6301369863013698,0.0686997319034852,0.0109146992525803,fn>=0_inferred,615.0,92.0,63.0,0.233333
63-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.233333-notes/run_0,2642,7368,2588,7422,0.408781226343679,0.3964451313755796,0.1455133387227162,0.1392508143322475,fn>=0,1080.0,1026.0,63.0,0.233333
63-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.233333-notes/run_0,2956,17044,5124,14876,0.4715832205683355,0.695160031225605,0.0937079860177467,0.20898850035203,all,1394.0,3562.0,63.0,0.233333
63-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.233333-notes/run_0,2287,8615,4978,5924,0.3406209007433319,0.6970670952189635,0.1314989871708305,0.4027858386535113,fn<0_inferred,779.0,3470.0,63.0,0.233333
63-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.233333-notes/run_0,314,9676,2536,7454,1.0,1.0,0.0421250335390394,0.2620917734601075,fn<0,314.0,2536.0,63.0,0.233333
63-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.250000-notes/run_0,2823,17177,5218,14782,0.4605030109812256,0.7081257186661556,0.0879447977269652,0.2151132328113174,all,1300.0,3695.0,63.0,0.25
63-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.250000-notes/run_0,2546,7408,2594,7360,0.4018067556952082,0.412875867386276,0.1389945652173913,0.14457343412527,fn>=0,1023.0,1071.0,63.0,0.25
63-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.250000-notes/run_0,277,9769,2624,7422,1.0,1.0,0.0373214766909188,0.2686047701914218,fn<0,277.0,2624.0,63.0,0.25
63-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.250000-notes/run_0,1571,9319,4324,6566,0.2851686823679185,0.740286771507863,0.068230277185501,0.3434917909646958,fn<0_inferred,448.0,3201.0,63.0,0.25
63-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/63-r_fun-0.250000-notes/run_0,1252,7858,894,8216,0.6805111821086262,0.5525727069351231,0.1037000973709834,0.0628658691779078,fn>=0_inferred,852.0,494.0,63.0,0.25
64-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.000000-notes/run_0,1588,7702,2359,6931,0.38727959697733,0.5875370919881305,0.0887317847352474,0.1799532588937938,fn>=0_inferred,615.0,1386.0,64.0,0.0
64-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.000000-notes/run_0,2749,7961,2869,7841,0.2851946162240815,0.3150923666782851,0.0999872465246779,0.1135535736716493,fn<0_inferred,784.0,904.0,64.0,0.0
64-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.000000-notes/run_0,2215,7769,2640,7344,0.3196388261851016,0.4291666666666666,0.0964052287581699,0.1458360149311365,fn<0,708.0,1133.0,64.0,0.0
64-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.000000-notes/run_0,4337,15663,5228,14772,0.3225732072861424,0.4380260137719969,0.0947062009206607,0.1462044308242354,all,1399.0,2290.0,64.0,0.0
64-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.000000-notes/run_0,2122,7894,2588,7428,0.325636192271442,0.4470633693972179,0.0930263866451265,0.1465670129212059,fn>=0,691.0,1157.0,64.0,0.0
64-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.016667-notes/run_0,3437,8713,4517,7633,0.2528367762583648,0.4314810715076378,0.1138477662780034,0.2236887409617812,fn<0_inferred,869.0,1949.0,64.0,0.016667
64-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.016667-notes/run_0,2237,7710,2498,7449,0.3589628967367009,0.4259407526020816,0.1077997046583434,0.1380025940337224,fn>=0,803.0,1064.0,64.0,0.016667
64-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.016667-notes/run_0,817,7033,602,7248,0.6805385556915544,0.5664451827242525,0.0767108167770419,0.0484857102232333,fn>=0_inferred,556.0,341.0,64.0,0.016667
64-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.016667-notes/run_0,2017,8036,2621,7432,0.3083787803668815,0.4677603967951164,0.0836921420882669,0.1525634644101543,fn<0,622.0,1226.0,64.0,0.016667
64-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.016667-notes/run_0,4254,15746,5119,14881,0.3349788434414668,0.4473529986325454,0.0957596935689805,0.1454337609551632,all,1425.0,2290.0,64.0,0.016667
64-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.033333-notes/run_0,2661,8181,3528,7314,0.2893649004133784,0.4640022675736961,0.1052775499042931,0.2000977875565334,fn<0_inferred,770.0,1637.0,64.0,0.033333
64-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.033333-notes/run_0,2062,7806,2563,7305,0.3385063045586809,0.4678111587982833,0.0955509924709103,0.1535997950294645,fn<0,698.0,1199.0,64.0,0.033333
64-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.033333-notes/run_0,1604,7554,1687,7471,0.3996259351620947,0.4291641967990515,0.0857984205594967,0.0958432618480275,fn>=0_inferred,641.0,724.0,64.0,0.033333
64-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.033333-notes/run_0,2203,7929,2652,7480,0.3236495687698593,0.4381598793363499,0.0953208556149732,0.1465506369025097,fn>=0,713.0,1162.0,64.0,0.033333
64-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.033333-notes/run_0,4265,15735,5215,14785,0.3308323563892145,0.4527325023969319,0.0954345620561379,0.150047664442326,all,1411.0,2361.0,64.0,0.033333
64-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.050000-notes/run_0,4266,15734,5092,14908,0.3551336146272855,0.4597407698350353,0.1016232895089884,0.1487860683869327,all,1515.0,2341.0,64.0,0.05
64-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.050000-notes/run_0,2784,8076,3081,7779,0.3444683908045977,0.4076598506978254,0.123280627329991,0.1555225359088657,fn<0_inferred,959.0,1256.0,64.0,0.05
64-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.050000-notes/run_0,2399,7663,2545,7517,0.3743226344310129,0.4102161100196463,0.1194625515498204,0.1362390708599765,fn>=0,898.0,1044.0,64.0,0.05
64-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.050000-notes/run_0,1867,8071,2547,7391,0.3304767005891805,0.5092265410286612,0.0834799079962116,0.1606987981662743,fn<0,617.0,1297.0,64.0,0.05
64-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.050000-notes/run_0,1482,7658,2011,7129,0.3751686909581646,0.5395325708602685,0.0779913031280684,0.1416819012797075,fn>=0_inferred,556.0,1085.0,64.0,0.05
64-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.066667-notes/run_0,775,6573,344,7004,0.7303225806451613,0.3924418604651162,0.0808109651627641,0.0205385668644454,fn>=0_inferred,566.0,135.0,64.0,0.066667
64-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.066667-notes/run_0,3477,9175,4990,7662,0.2476272648835202,0.475751503006012,0.1123727486296006,0.2587465940054496,fn<0_inferred,861.0,2374.0,64.0,0.066667
64-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.066667-notes/run_0,1844,8236,2694,7386,0.2890455531453362,0.5133630289532294,0.0721635526672082,0.167921321029626,fn<0,533.0,1383.0,64.0,0.066667
64-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.066667-notes/run_0,4252,15748,5334,14666,0.3356067732831608,0.4703787026621672,0.0972998772671485,0.1593218186436373,all,1427.0,2509.0,64.0,0.066667
64-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.066667-notes/run_0,2408,7512,2640,7280,0.3712624584717608,0.4265151515151515,0.1228021978021978,0.1498935037273695,fn>=0,894.0,1126.0,64.0,0.066667
64-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.083333-notes/run_0,3016,9051,4513,7554,0.2390583554376658,0.4914690892975847,0.0954461212602594,0.2450557949397856,fn<0_inferred,721.0,2218.0,64.0,0.083333
64-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.083333-notes/run_0,1691,8367,2626,7432,0.2956830277942046,0.5464584920030464,0.0672766415500538,0.1715071112704673,fn<0,500.0,1435.0,64.0,0.083333
64-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.083333-notes/run_0,2334,7608,2550,7392,0.3796058269065981,0.432156862745098,0.1198593073593073,0.1448475289169295,fn>=0,886.0,1102.0,64.0,0.083333
64-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.083333-notes/run_0,4025,15975,5176,14824,0.3443478260869565,0.4901468315301391,0.093497031840259,0.158810641627543,all,1386.0,2537.0,64.0,0.083333
64-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.083333-notes/run_0,1009,6924,663,7270,0.6590683845391476,0.4811463046757164,0.0914718019257221,0.0460716348931253,fn>=0_inferred,665.0,319.0,64.0,0.083333
64-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.100000-notes/run_0,1434,8572,2569,7437,0.2677824267782426,0.5912806539509536,0.0516337232755143,0.1772048530097993,fn<0,384.0,1519.0,64.0,0.1
64-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.100000-notes/run_0,2435,7559,2648,7346,0.3605749486652977,0.4120090634441087,0.1195208276613122,0.1443312607487762,fn>=0,878.0,1091.0,64.0,0.1
64-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.100000-notes/run_0,3869,16131,5217,14783,0.3261824760920134,0.5002875215641173,0.0853683284854224,0.161800260368235,all,1262.0,2610.0,64.0,0.1
64-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.100000-notes/run_0,969,6790,484,7275,0.6862745098039216,0.371900826446281,0.0914089347079037,0.0265095729013254,fn>=0_inferred,665.0,180.0,64.0,0.1
64-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.100000-notes/run_0,2900,9341,4733,7508,0.2058620689655172,0.5134164377773083,0.0795151838039424,0.2601434535916925,fn<0_inferred,597.0,2430.0,64.0,0.1
64-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.116667-notes/run_0,2254,8391,3019,7626,0.2897071872227151,0.4696919509771447,0.0856281143456595,0.1689905851507567,fn<0_inferred,653.0,1418.0,64.0,0.116667
64-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.116667-notes/run_0,1840,8153,2609,7384,0.3293478260869565,0.5270218474511307,0.0820693391115926,0.1686495768428799,fn<0,606.0,1375.0,64.0,0.116667
64-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/64-r_fun-0.116667-notes/run_0,4225,15775,5191,14809,0.3391715976331361,0.4621460219610865,0.096765480451077,0.1520760697305863,all,1433.0,2399.0,64.0,0.116667
