params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,st_prop
7-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.133333-notes/run_0,2361,7598,2584,7375,0.3485811096992799,0.4047987616099071,0.111593220338983,0.1376678073177152,fn>=0,823.0,1046.0,7.0,0.133333
7-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.133333-notes/run_0,2277,9263,4111,7429,0.243302591128678,0.5808805643395768,0.0745726208103378,0.2577998488610601,fn<0_inferred,554.0,2388.0,7.0,0.133333
7-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.133333-notes/run_0,1168,8873,2551,7490,0.3433219178082192,0.6993335946687573,0.0535380507343124,0.2010593936661782,fn<0,401.0,1784.0,7.0,0.133333
7-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.133333-notes/run_0,3529,16471,5135,14865,0.3468404647208841,0.5511197663096398,0.0823410696266397,0.1718171331431,all,1224.0,2830.0,7.0,0.133333
7-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.133333-notes/run_0,1252,7208,1024,7436,0.5351437699680511,0.431640625,0.0901022054868208,0.0613207547169811,fn>=0_inferred,670.0,442.0,7.0,0.133333
7-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.183333-notes/run_0,1165,8549,1819,7895,0.3433476394849785,0.5794392523364486,0.0506649778340722,0.1232892735992513,fn>=0_inferred,400.0,1054.0,7.0,0.183333
7-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.183333-notes/run_0,2138,8148,3278,7008,0.3386342376052385,0.5686394142769982,0.103310502283105,0.228767795778105,fn<0_inferred,724.0,1864.0,7.0,0.183333
7-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.183333-notes/run_0,2154,7756,2544,7366,0.3133704735376044,0.4186320754716981,0.0916372522400217,0.1373130479628674,fn>=0,675.0,1065.0,7.0,0.183333
7-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.183333-notes/run_0,1149,8941,2553,7537,0.3907745865970409,0.7258127692910301,0.0595727743133872,0.207247511464042,fn<0,449.0,1853.0,7.0,0.183333
7-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.183333-notes/run_0,3303,16697,5097,14903,0.3402966999697245,0.5724936237002158,0.0754210561631886,0.1747619332814278,all,1124.0,2918.0,7.0,0.183333
7-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.200000-notes/run_0,2723,17277,5246,14754,0.442159383033419,0.710446054136485,0.0816049884777009,0.2157203218151299,all,1204.0,3727.0,7.0,0.2
7-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.200000-notes/run_0,230,9943,2666,7507,0.9608695652173912,0.9966241560390098,0.02943919008925,0.2672231720808609,fn<0,221.0,2657.0,7.0,0.2
7-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.200000-notes/run_0,2493,7334,2580,7247,0.3943040513437625,0.4147286821705426,0.1356423347592107,0.1458958276520316,fn>=0,983.0,1070.0,7.0,0.2
7-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.200000-notes/run_0,938,7138,648,7428,0.753731343283582,0.6435185185185185,0.0951803984921917,0.058419725413281,fn>=0_inferred,707.0,417.0,7.0,0.2
7-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.200000-notes/run_0,1785,10139,4598,7326,0.2784313725490196,0.7198782079164854,0.0678405678405678,0.326462175756978,fn<0_inferred,497.0,3310.0,7.0,0.2
7-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.216667-notes/run_0,291,9739,2558,7472,1.0,1.0,0.0389453961456102,0.2626553034192422,fn<0,291.0,2558.0,7.0,0.216667
7-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.216667-notes/run_0,1010,7344,380,7974,0.7514851485148515,0.3394736842105263,0.0951843491346877,0.0175653594771241,fn>=0_inferred,759.0,129.0,7.0,0.216667
7-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.216667-notes/run_0,2541,7429,2549,7421,0.3978748524203069,0.3997646135739505,0.1362350087589273,0.1371651635482568,fn>=0,1011.0,1019.0,7.0,0.216667
7-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.216667-notes/run_0,2832,17168,5107,14893,0.4597457627118644,0.7004112003132955,0.0874236218357617,0.2083527493010251,all,1302.0,3577.0,7.0,0.216667
7-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.216667-notes/run_0,1822,9824,4727,6919,0.2980241492864983,0.7294266976940977,0.0784795490677843,0.3509771986970684,fn<0_inferred,543.0,3448.0,7.0,0.216667
7-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.233333-notes/run_0,2905,17095,5190,14810,0.4585197934595525,0.6969171483622351,0.0899392302498311,0.2115823340157941,all,1332.0,3617.0,7.0,0.233333
7-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.233333-notes/run_0,319,9732,2579,7472,1.0,1.0,0.0426927194860813,0.2650020550760378,fn<0,319.0,2579.0,7.0,0.233333
7-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.233333-notes/run_0,967,8399,388,8978,0.7890382626680456,0.4742268041237113,0.084985520160392,0.021907369924991,fn>=0_inferred,763.0,184.0,7.0,0.233333
7-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.233333-notes/run_0,1938,8696,4802,5832,0.2936016511867905,0.7149104539775094,0.0975651577503429,0.3947792088316467,fn<0_inferred,569.0,3433.0,7.0,0.233333
7-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.233333-notes/run_0,2586,7363,2611,7338,0.3917246713070379,0.3975488318651857,0.1380485145816298,0.1409751460002716,fn>=0,1013.0,1038.0,7.0,0.233333
7-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.250000-notes/run_0,2763,17237,5176,14824,0.4299674267100977,0.6957109737248841,0.0801403130059363,0.2089110634101061,all,1188.0,3601.0,7.0,0.25
7-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.250000-notes/run_0,1050,7666,414,8302,0.7333333333333333,0.323671497584541,0.0927487352445193,0.0174797808505087,fn>=0_inferred,770.0,134.0,7.0,0.25
7-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.250000-notes/run_0,2510,7510,2611,7409,0.3725099601593625,0.3967828418230563,0.1261978674584964,0.1379494007989347,fn>=0,935.0,1036.0,7.0,0.25
7-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.250000-notes/run_0,253,9727,2565,7415,1.0,1.0,0.0341200269723533,0.2636989822144546,fn<0,253.0,2565.0,7.0,0.25
7-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/7-r_fun-0.250000-notes/run_0,1713,9571,4762,6522,0.2440163455925277,0.7280554388912222,0.0640907697025452,0.3622401003029986,fn<0_inferred,418.0,3467.0,7.0,0.25
70-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.000000-notes/run_0,2143,7832,2587,7388,0.3285114325711619,0.4437572477773482,0.0952896589063345,0.1465781409601634,fn<0,704.0,1148.0,70.0,0.0
70-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.000000-notes/run_0,2082,7774,2644,7212,0.3261287223823247,0.4693645990922844,0.0941486411536328,0.1596346797015693,fn>=0_inferred,679.0,1241.0,70.0,0.0
70-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.000000-notes/run_0,4199,15801,5204,14796,0.3315075017861396,0.4606072252113758,0.0940794809407948,0.1516992595405354,all,1392.0,2397.0,70.0,0.0
70-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.000000-notes/run_0,2117,8027,2560,7584,0.3367973547472839,0.4515625,0.0940137130801687,0.1440139529089323,fn<0_inferred,713.0,1156.0,70.0,0.0
70-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.000000-notes/run_0,2056,7969,2617,7408,0.3346303501945525,0.4772640427970959,0.0928725701943844,0.1567323378090099,fn>=0,688.0,1249.0,70.0,0.0
70-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.016667-notes/run_0,2786,8224,3332,7678,0.290021536252692,0.4063625450180072,0.1052357384735608,0.1646400778210116,fn<0_inferred,808.0,1354.0,70.0,0.016667
70-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.016667-notes/run_0,4359,15641,5215,14785,0.3165863730213352,0.4287631831255992,0.0933378424078457,0.1429576114059203,all,1380.0,2236.0,70.0,0.016667
70-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.016667-notes/run_0,2075,7889,2567,7397,0.3108433734939759,0.4429294896766653,0.0871975125050696,0.1441247306375966,fn<0,645.0,1137.0,70.0,0.016667
70-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.016667-notes/run_0,2284,7752,2648,7388,0.3218038528896672,0.4150302114803625,0.0994856524093124,0.1417698658410732,fn>=0,735.0,1099.0,70.0,0.016667
70-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.016667-notes/run_0,1573,7417,1883,7107,0.3636363636363636,0.4684014869888476,0.0804840298297453,0.1189160037751112,fn>=0_inferred,572.0,882.0,70.0,0.016667
70-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.033333-notes/run_0,2270,7593,2574,7289,0.3361233480176211,0.4145299145299145,0.1046782823432569,0.1405241669959173,fn>=0,763.0,1067.0,70.0,0.033333
70-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.033333-notes/run_0,3090,8884,3990,7984,0.2699029126213592,0.4345864661654135,0.1044589178356713,0.1951823502926609,fn<0_inferred,834.0,1734.0,70.0,0.033333
70-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.033333-notes/run_0,1210,6816,1188,6838,0.5024793388429752,0.4932659932659932,0.0889148873939748,0.0859741784037558,fn>=0_inferred,608.0,586.0,70.0,0.033333
70-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.033333-notes/run_0,4300,15700,5178,14822,0.3353488372093023,0.4480494399382,0.0972878154095263,0.1477707006369426,all,1442.0,2320.0,70.0,0.033333
70-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.033333-notes/run_0,2030,8107,2604,7533,0.3344827586206896,0.4811827956989247,0.0901367317137926,0.1545577895645738,fn<0,679.0,1253.0,70.0,0.033333
70-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.050000-notes/run_0,1199,7323,1101,7421,0.5137614678899083,0.4704813805631244,0.0830076809055383,0.0707360371432473,fn>=0_inferred,616.0,518.0,70.0,0.05
70-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.050000-notes/run_0,4083,15917,5233,14767,0.3259857947587558,0.4741066309956048,0.0901334055664657,0.1558710812339008,all,1331.0,2481.0,70.0,0.05
70-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.050000-notes/run_0,2183,7707,2571,7319,0.3353183692166743,0.4356281602489303,0.1000136630687252,0.145322434150772,fn>=0,732.0,1120.0,70.0,0.05
70-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.050000-notes/run_0,2884,8594,4132,7346,0.2479195561719833,0.4750726040658277,0.0973318812959433,0.2284151733767745,fn<0_inferred,715.0,1963.0,70.0,0.05
70-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.050000-notes/run_0,1900,8210,2662,7448,0.3152631578947368,0.5112697220135237,0.0804242749731471,0.1657734470158343,fn<0,599.0,1361.0,70.0,0.05
70-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.083333-notes/run_0,3978,16022,5132,14868,0.3340874811463046,0.4838269680436477,0.0893866020984665,0.1549744101859942,all,1329.0,2483.0,70.0,0.083333
70-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.083333-notes/run_0,1708,8219,2522,7405,0.3337236533957845,0.548770816812054,0.0769750168804861,0.1683903151234943,fn<0,570.0,1384.0,70.0,0.083333
70-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.083333-notes/run_0,2270,7803,2610,7463,0.3343612334801762,0.4210727969348659,0.1017017285274018,0.1408432654107394,fn>=0,759.0,1099.0,70.0,0.083333
70-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.083333-notes/run_0,2468,7840,2646,7662,0.3196920583468395,0.3654572940287226,0.1029757243539545,0.1233418367346938,fn>=0_inferred,789.0,967.0,70.0,0.083333
70-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.083333-notes/run_0,1510,8182,2486,7206,0.3576158940397351,0.6098149637972646,0.0749375520399667,0.1852847714495233,fn<0_inferred,540.0,1516.0,70.0,0.083333
70-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.100000-notes/run_0,829,6979,563,7245,0.6453558504221955,0.477797513321492,0.0738440303657695,0.0385442040406935,fn>=0_inferred,535.0,269.0,70.0,0.1
70-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.100000-notes/run_0,3555,16445,5241,14759,0.3147679324894514,0.5352032054951346,0.0758181448607629,0.1705685618729097,all,1119.0,2805.0,70.0,0.1
70-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.100000-notes/run_0,2726,9466,4678,7514,0.2142333088774761,0.5421120136810603,0.0777215863721054,0.2679061905768012,fn<0_inferred,584.0,2536.0,70.0,0.1
70-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.100000-notes/run_0,2250,7758,2651,7357,0.3253333333333333,0.4273858921161825,0.0994970776131575,0.1460427945346739,fn>=0,732.0,1133.0,70.0,0.1
70-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.100000-notes/run_0,1305,8687,2590,7402,0.296551724137931,0.6455598455598456,0.0522831667116995,0.1924715091516058,fn<0,387.0,1672.0,70.0,0.1
70-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.116667-notes/run_0,3798,16202,5177,14823,0.3167456556082148,0.4987444465906896,0.081157660392633,0.1593630415998025,all,1203.0,2582.0,70.0,0.116667
70-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.116667-notes/run_0,1566,8583,2666,7483,0.322477650063857,0.6020255063765941,0.0674863022851797,0.1869975533030408,fn<0,505.0,1605.0,70.0,0.116667
70-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.116667-notes/run_0,2232,7619,2511,7340,0.3127240143369175,0.3890880127439267,0.0950953678474114,0.1282320514503215,fn>=0,698.0,977.0,70.0,0.116667
70-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.116667-notes/run_0,2318,8213,3180,7351,0.3084555651423641,0.4959119496855346,0.0972656781390287,0.1920126628515767,fn<0_inferred,715.0,1577.0,70.0,0.116667
70-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.116667-notes/run_0,1480,7989,1997,7472,0.3297297297297297,0.5032548823234853,0.0653104925053533,0.1257979722117912,fn>=0_inferred,488.0,1005.0,70.0,0.116667
70-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.133333-notes/run_0,1029,9138,2726,7441,0.3119533527696793,0.7402787967718268,0.0431393629888455,0.2208360691617421,fn<0,321.0,2018.0,70.0,0.133333
70-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.133333-notes/run_0,2441,9762,4915,7288,0.22818517001229,0.6166836215666328,0.0764270032930845,0.3104896537594755,fn<0_inferred,557.0,3031.0,70.0,0.133333
70-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.133333-notes/run_0,2358,7475,2572,7261,0.3948261238337574,0.4451788491446345,0.1282192535463434,0.1531772575250836,fn>=0,931.0,1145.0,70.0,0.133333
70-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.133333-notes/run_0,946,6851,383,7414,0.7346723044397463,0.3446475195822454,0.0937415700026976,0.0192672602539775,fn>=0_inferred,695.0,132.0,70.0,0.133333
70-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.133333-notes/run_0,3387,16613,5298,14702,0.3696486566282846,0.5970177425443564,0.0851584818392055,0.1903930656714621,all,1252.0,3163.0,70.0,0.133333
70-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.150000-notes/run_0,3429,16571,5242,14758,0.3347914843977836,0.5648607401755056,0.0777883182002981,0.1786856556635085,all,1148.0,2961.0,70.0,0.15
70-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.150000-notes/run_0,1289,8639,2584,7344,0.417377812257564,0.7093653250773994,0.0732570806100217,0.2121773353397384,fn<0,538.0,1833.0,70.0,0.15
70-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.150000-notes/run_0,2140,7932,2658,7414,0.2850467289719626,0.4243792325056433,0.0822767736714324,0.1422087745839637,fn>=0,610.0,1128.0,70.0,0.15
70-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.150000-notes/run_0,405,7234,215,7424,0.8320987654320988,0.6837209302325581,0.0453933189655172,0.0203207077688692,fn>=0_inferred,337.0,147.0,70.0,0.15
70-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.150000-notes/run_0,3024,9337,5027,7334,0.2681878306878307,0.5597772031032425,0.1105808562857922,0.3013816000856806,fn<0_inferred,811.0,2814.0,70.0,0.15
70-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.166667-notes/run_0,1664,7571,2221,7014,0.4050480769230769,0.5542548401620891,0.0960935272312517,0.1625941091005151,fn>=0_inferred,674.0,1231.0,70.0,0.166667
70-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/70-r_fun-0.166667-notes/run_0,3486,16514,5238,14762,0.3207114170969593,0.5479190530736923,0.0757349952580951,0.1737919341165072,all,1118.0,2870.0,70.0,0.166667
